rownum,CUI1,CUI2,ce
0,C2727065,C3410211,-0.1865910142660141
1,C1929019,C1091452,0.20147930085659027
2,C2966747,C0945436,0.017433661967515945
3,C3909395,C0993143,0.17297370731830597
4,C2966623,C3529178,-0.13111993670463562
5,C2608226,C0658844,-0.09935930371284485
6,C3900820,C2929244,-0.07001114636659622
7,C2484955,C1510486,0.04268074780702591
8,C1543226,C1006014,0.18647153675556183
9,C3105542,C1864049,-0.024532761424779892
10,C0028663,C0288968,-0.0724986344575882
11,C1544194,C1859208,0.12841185927391052
12,C0677866,C1543748,-0.04302085563540459
13,C0192475,C3663117,-0.09599477797746658
14,C0978485,C1977280,0.03103483095765114
15,C2520474,C1824369,0.05462264642119408
16,C3212764,C1936006,0.008741272613406181
17,C0031138,C0012601,-0.33059021830558777
18,C0245603,C1679830,0.02231675013899803
19,C0030239,C4035033,-0.10282968729734421
20,C3556482,C0694370,0.08541106432676315
21,C1569853,C2650776,-0.10974841564893723
22,C3950246,C1029453,-0.1571340560913086
23,C1479387,C3488915,0.15914247930049896
24,C0797293,C0798269,0.37711429595947266
25,C3180260,C3733007,-0.292390376329422
26,C2984543,C3251870,-0.5885530114173889
27,C1668077,C0307038,0.08855976164340973
28,C0282072,C2380203,-0.010035688988864422
29,C1608677,C0603153,-0.12711460888385773
30,C1315821,C3763634,0.15107294917106628
31,C0279584,C3541877,-0.0077796136029064655
32,C0366175,C2707595,-0.636169970035553
33,C1074676,C3493371,-0.3730289041996002
34,C1952821,C0021289,-0.16077354550361633
35,C0875614,C0008523,-0.04151230677962303
36,C0260205,C0593573,-0.005914551671594381
37,C2293545,C1962961,0.05596688389778137
38,C2629681,C1152513,-0.7906383872032166
39,C1324877,C0013722,0.035155247896909714
40,C1831526,C0799458,0.10652553290128708
41,C2659423,C0482942,-0.008614824153482914
42,C2988613,C1634632,-0.11013580113649368
43,C1507964,C2503986,0.3805200457572937
44,C3764754,C3172423,-0.07434720546007156
45,C1315707,C0260694,0.19332729279994965
46,C2629002,C2736514,0.012426585890352726
