rownum,CUI1,CUI2,ce
0,C1879704,C0036412,0.1483326256275177
1,C1149041,C0584876,-0.12454751133918762
2,C1003184,C0836695,-0.06795372068881989
3,C1838572,C0798845,0.08947533369064331
4,C1147684,C2621356,0.25726082921028137
5,C0699815,C0792463,-0.1078525185585022
6,C0025249,C2795396,-0.1545875072479248
7,C2347369,C1226893,0.0047681028954684734
8,C1953069,C1125026,-0.05760442838072777
9,C1830901,C0258099,0.6967699527740479
10,C3484570,C0979741,-0.0215385053306818
11,C0484087,C1426173,-0.04212462157011032
12,C3992653,C2303993,0.1856393665075302
13,C1717193,C2553847,0.6786266565322876
14,C3271609,C0627858,-0.04579722881317139
15,C2642936,C0619992,-0.042998913675546646
16,C0002871,C3040081,-0.020560190081596375
17,C2614312,C3362654,-0.4131271243095398
18,C0881068,C0704806,-0.009162397123873234
19,C0018378,C3847438,-0.14287549257278442
20,C0797890,C0754456,0.1403430998325348
21,C0363343,C0237935,-0.07802017778158188
22,C0943661,C3103824,-0.13762310147285461
23,C1707183,C0483157,-0.0842418298125267
24,C0429757,C2780767,-0.015360035002231598
25,C0797715,C3711562,-0.2983543872833252
26,C0797767,C3901809,0.38151708245277405
27,C0050528,C1025261,-0.18525072932243347
28,C1384550,C3553060,0.2891252636909485
29,C3291394,C0738631,0.08110509067773819
30,C3081083,C2989670,0.407515287399292
31,C1438778,C1449504,0.09294670075178146
32,C1316935,C1562447,0.047261323779821396
33,C0216784,C1038924,-0.13076089322566986
34,C0017132,C2919146,0.06507597118616104
35,C3940811,C3892463,-0.2975150942802429
36,C2973922,C1637483,0.05098693445324898
37,C3545041,C3640741,0.12330465763807297
38,C1113949,C0488991,0.10225310921669006
39,C3669398,C0483034,-0.03264908865094185
40,C3398997,C0505043,-0.013988654129207134
41,C1542961,C3370781,-0.05612558871507645
42,C3541289,C3921920,0.16435983777046204
43,C0023448,C2999464,0.12268287688493729
44,C2465263,C3400941,-0.03495616093277931
45,C4027207,C3423247,0.1625121831893921
46,C1134568,C3924261,0.103040412068367
47,C3869688,C3987783,0.18346627056598663
48,C3639399,C3175036,-0.14453421533107758
49,C1715594,C1637793,0.09670189023017883
50,C2622707,C3060065,0.9265316128730774
51,C3967466,C1081517,0.08327110856771469
52,C3747963,C1567379,-0.12248188257217407
53,C0034796,C0060277,-0.09194707870483398
54,C1526118,C0730684,-0.04535479471087456
55,C1421496,C2769225,-0.11414456367492676
56,C2649584,C0005697,0.12717978656291962
57,C2661399,C0934364,0.09129951149225235
58,C3888273,C3853046,0.03749607130885124
59,C0978638,C0798000,0.15640650689601898
60,C1013450,C4033434,0.379999041557312
61,C1659821,C0058772,-0.05650356784462929
62,C0170473,C0693045,0.0853278785943985
63,C1421929,C0943050,0.1535082310438156
64,C2707080,C1051768,-0.09183312952518463
65,C1743796,C1647601,0.20987366139888763
66,C1880474,C0362511,0.08658049255609512
67,C0037473,C3457444,0.011339607648551464
68,C3610020,C1632255,-0.09637336432933807
69,C2923565,C3815159,-0.08525797724723816
70,C2361386,C3922129,0.0814208909869194
71,C0152095,C0224722,0.19826960563659668
72,C3169552,C3068245,-0.10439537465572357
73,C1421446,C3285471,-0.07694705575704575
74,C1545892,C1931785,0.02734345756471157
75,C3790641,C1674167,-0.002833037404343486
76,C4006004,C3728564,-0.24372583627700806
77,C0915619,C0151222,-0.11794038116931915
78,C1539620,C0796841,-0.15540170669555664
79,C1324867,C1954327,0.13284479081630707
80,C1517236,C2824885,-0.02807357721030712
81,C2246327,C2735863,0.11728834360837936
82,C1041589,C0801698,0.02487069182097912
83,C3256182,C0552074,0.03695383667945862
84,C0038558,C1753319,-0.09694277495145798
85,C0941829,C1664889,0.02191757783293724
86,C1341224,C1334532,-0.03711453825235367
87,C1539269,C0882368,0.04075227677822113
88,C1528507,C3244309,-0.037588607519865036
89,C2632120,C3476166,0.1241033524274826
90,C2565668,C2392762,0.10589481890201569
91,C1337587,C1023144,0.03871344029903412
92,C4033069,C1825371,-0.08475857228040695
93,C0023267,C0960986,0.024798201397061348
94,C3560400,C1220836,0.05050300806760788
95,C3813558,C3414166,0.26224154233932495
96,C0038367,C2457413,-0.10104768723249435
97,C0350279,C3483031,-0.0939488559961319
98,C1915604,C3482346,0.03880700469017029
99,C0797695,C3763285,0.024774830788373947
100,C2691744,C3779632,-0.7154035568237305
101,C1149680,C2385576,-0.11203283071517944
102,C2796762,C3813821,-0.08245355635881424
103,C3808503,C2635576,-0.7462673187255859
104,C3106397,C1475853,0.12808866798877716
105,C1135732,C0072642,0.06858672946691513
106,C1494868,C0014856,0.047758378088474274
107,C1708376,C1293971,-0.07394634187221527
108,C2608045,C0804410,-0.28740033507347107
109,C2239889,C2643070,-0.05542794242501259
110,C0037518,C2306385,-0.018367566168308258
111,C3654982,C2475908,0.021875925362110138
112,C2337308,C2413249,0.0970383733510971
113,C1089473,C3568142,0.002997862407937646
114,C1866608,C0007257,0.018366198986768723
115,C1688309,C2450540,-0.12416905909776688
116,C2428465,C2366121,-0.11266996711492538
117,C0781282,C0313452,0.4081718921661377
118,C2636053,C0364291,0.1017925813794136
119,C0855815,C0600503,-0.08116741478443146
120,C1181745,C2672731,0.08360978960990906
121,C0392338,C1147687,-0.009061213582754135
122,C1648465,C4046084,0.004733899142593145
123,C0803832,C2734915,0.3674434721469879
124,C0063555,C3656424,0.03483431786298752
125,C1525792,C3763737,0.12478552758693695
126,C1459936,C2494648,-0.09579069167375565
127,C0804382,C2564200,-0.37837329506874084
128,C0280606,C0280230,0.05711507424712181
129,C0365733,C2423182,-0.039893798530101776
130,C0455913,C1427484,0.16317212581634521
131,C1319266,C1564200,-0.08670225739479065
132,C1412109,C0012462,-0.06716141849756241
133,C1644675,C3054073,-0.05274079367518425
134,C0943606,C0021027,0.22938208281993866
135,C1431132,C0905644,-0.023112913593649864
136,C1236743,C1370210,0.004178796429187059
137,C2650226,C2931746,0.03037712164223194
138,C0999516,C1314088,-0.5604637861251831
139,C3263009,C1150214,0.04145850986242294
140,C1669484,C0037585,-0.10437575727701187
141,C1853965,C1572032,0.07763905078172684
142,C1147831,C1119966,0.18835575878620148
143,C1943395,C4023792,-0.2565997242927551
144,C1159769,C0973455,-0.04024474322795868
145,C0368273,C1678329,-0.11433381587266922
146,C2925967,C0821773,-0.15918318927288055
147,C0484644,C3332145,0.6785922050476074
148,C3039874,C3541378,-0.3731325566768646
149,C3441449,C0226789,-0.5487681031227112
150,C0118365,C0367311,0.0010700102429836988
151,C0818468,C0154043,0.06663348525762558
152,C2728236,C3561355,-0.40461939573287964
153,C2373984,C1041650,-0.6461179852485657
154,C3317792,C1634271,-0.048665136098861694
155,C1642579,C2347795,-0.06639482825994492
156,C0158775,C0228084,0.11778265237808228
157,C2331029,C0156344,-0.05022219568490982
158,C3471464,C0998863,-0.0717158317565918
159,C2239870,C0485838,0.5173293948173523
160,C3890906,C0035552,-0.11544489860534668
161,C3265004,C4011754,0.07195373624563217
162,C3616263,C3082662,-0.28356608748435974
163,C1823954,C2145842,0.07047880440950394
164,C0158713,C1553238,-0.018493687734007835
165,C3908060,C3981551,-0.015757452696561813
166,C1114970,C0001144,-0.09512359648942947
167,C0798146,C1717149,-0.0951911136507988
168,C0364504,C3118416,0.09498410671949387
169,C2969994,C0943115,-0.3122391700744629
170,C0942473,C0668115,-0.4974361062049866
171,C3121528,C1065237,-0.0037268665619194508
172,C2681539,C0045839,-0.0897292047739029
173,C0000399,C3539030,0.20378947257995605
174,C2454336,C3760620,0.07454463094472885
175,C1051389,C0591192,-0.06083947420120239
176,C3118850,C0056633,-0.18560785055160522
177,C1424599,C1903214,0.951519787311554
178,C0334521,C2503665,-0.08941573649644852
179,C1836527,C3714868,0.047333672642707825
180,C2630420,C2361620,-0.34275129437446594
181,C0262701,C0128359,0.07216476649045944
182,C2718257,C1149860,0.012214846909046173
183,C3887730,C3547526,0.01271176990121603
184,C2927378,C0975684,-0.36214151978492737
185,C2685064,C1612200,0.6055278778076172
186,C2925987,C1524983,-0.7539271116256714
187,C0364327,C0109206,0.08259554207324982
188,C3815810,C1577343,0.008981750346720219
189,C3496625,C0054412,0.02809871919453144
190,C1818484,C2695096,-0.15265066921710968
191,C0879916,C1316579,-0.0783696249127388
192,C1996064,C0799038,-0.023380426689982414
193,C0005600,C3341593,-0.030819391831755638
194,C1524271,C1333768,-0.07762112468481064
195,C1978465,C1416027,-0.622281014919281
196,C0951963,C0231051,0.043458640575408936
197,C3917275,C4034386,0.16597217321395874
198,C2815542,C0224542,-0.058176733553409576
199,C3000329,C3768672,-0.08953016996383667
200,C1497516,C3746675,0.1099219098687172
201,C0798416,C1703892,0.04207412153482437
202,C1315915,C3169353,-0.005004572216421366
203,C0882457,C0550786,-0.5399730205535889
204,C2433374,C0043124,0.14266563951969147
205,C2446121,C0945026,-0.04735007882118225
206,C3887785,C1650550,-0.044682905077934265
207,C3846889,C0941351,-0.04050217941403389
208,C1591930,C0483820,-0.0055711534805595875
209,C1180608,C0482431,0.0662691593170166
210,C1502851,C1126060,0.07948213070631027
211,C1063883,C1542977,0.07445534318685532
212,C0691137,C0238463,-0.12713240087032318
213,C1137112,C1539047,-0.0063277543522417545
214,C3894897,C0962141,-0.09754454344511032
215,C0077789,C1573550,-0.01797627843916416
216,C0194643,C3443233,0.091493159532547
217,C0539369,C1539339,0.02603779546916485
218,C0734141,C1005908,-0.009624067693948746
219,C0802299,C2970157,0.44914710521698
220,C1455133,C1539338,0.0732208788394928
221,C0922688,C2447311,-0.04803883284330368
222,C3146328,C0228416,0.02987348474562168
223,C0484873,C1705969,0.7321743965148926
224,C0484212,C1247078,-0.962671160697937
225,C2479168,C1184419,0.24599340558052063
226,C1572823,C2727813,-0.11068561673164368
227,C3909290,C2725704,0.9457608461380005
228,C2002132,C2458210,0.07549714297056198
229,C0217772,C1952805,-0.046534113585948944
230,C3865212,C2442689,0.23943492770195007
231,C0204778,C0364063,-0.06911490857601166
232,C0331097,C3482004,0.05012504756450653
233,C0485802,C0980199,-0.2860567271709442
234,C2308550,C3329982,0.0562453493475914
235,C2362841,C3699462,0.015476124361157417
236,C2350540,C0945566,0.07947365939617157
237,C3370957,C0482675,-0.23480620980262756
238,C3761017,C3830136,0.6027278900146484
239,C0180739,C3799426,0.22527272999286652
240,C3221856,C2402309,0.12857626378536224
241,C0999743,C3809837,-0.038135260343551636
242,C1709061,C3484743,0.10224409401416779
243,C1420816,C0279125,0.07032450288534164
244,C2471381,C3846932,-0.42196136713027954
245,C1826325,C1977804,-0.04639388993382454
246,C0280325,C1087304,0.0600743293762207
247,C2240091,C3263128,0.04617684707045555
248,C0399480,C2741330,0.06298403441905975
249,C1003968,C0059438,0.016005810350179672
250,C4042116,C1682052,0.14829663932323456
251,C2295518,C2638286,-0.0045843711122870445
252,C3068228,C1424981,0.02950231544673443
253,C0550194,C2361624,-0.10063445568084717
254,C0551961,C3066023,-0.282384991645813
255,C0233973,C0500995,0.011536119505763054
256,C4001911,C1146994,-0.10445738583803177
257,C1134547,C0927717,-0.046816691756248474
258,C1947300,C0039955,4.97214678034652E-5
259,C2717896,C2598469,0.16820581257343292
260,C3177489,C0261175,0.6867088079452515
261,C1878266,C0282687,-0.05482745170593262
262,C3255711,C0736919,0.10325167328119278
263,C3546698,C2599069,0.21901290118694305
264,C2350242,C2988576,0.0548059307038784
265,C1719073,C1818736,-0.10319951176643372
266,C1566020,C1421696,-0.17427818477153778
267,C1079778,C3191838,0.062250543385744095
268,C0320166,C0125575,-0.08323241770267487
269,C1970411,C2281670,-0.03717362508177757
270,C1460951,C0154458,-0.17064590752124786
271,C0013574,C1038915,0.02219955436885357
272,C1345132,C2603603,0.0656638965010643
273,C2391256,C0520676,-0.010887635871767998
274,C1420463,C3711515,-0.02161432057619095
275,C3724375,C0692514,-0.062159910798072815
276,C0549738,C1147954,-0.011357353068888187
277,C0688689,C3812460,-0.025269409641623497
278,C2951235,C2520117,-0.1981537640094757
279,C3973814,C1425116,0.07979537546634674
280,C1666529,C1158513,-0.006658385507762432
281,C0880315,C3026924,-0.050889190286397934
282,C0205076,C0485186,0.09557906538248062
283,C1454892,C3634592,0.30424436926841736
284,C0045687,C3931172,-0.03534213453531265
285,C1955926,C0230613,0.09717559069395065
286,C1525743,C0081944,0.08125536888837814
287,C2361502,C3623832,-0.013478431850671768
288,C1953868,C2950054,0.16323450207710266
289,C1318824,C0879962,0.006514567416161299
290,C2372632,C0448134,0.1189694032073021
291,C1270774,C2350601,0.0024680541828274727
292,C3115867,C0929731,0.10112503916025162
293,C2824752,C0772394,-0.05493922159075737
294,C3641010,C1171361,0.038830336183309555
295,C0364325,C0596588,0.7675330638885498
296,C2653099,C1710076,0.05251534655690193
297,C1207431,C2424614,-0.027778280898928642
298,C0476454,C0941850,0.025721529498696327
299,C0701240,C0836367,-0.07731176912784576
300,C0801244,C1311867,-0.02813725732266903
301,C2986115,C1915102,-0.006395435892045498
302,C3223303,C3537338,-0.02166762761771679
303,C2799238,C3871626,0.40079352259635925
304,C0824337,C0056839,0.001046870369464159
305,C1201536,C2687416,0.02349659986793995
306,C1081002,C1508162,-0.8991591930389404
307,C2569781,C3376481,0.1719335913658142
308,C1147553,C1885913,-0.014724689535796642
309,C2697670,C1557201,0.06508435308933258
310,C1461298,C3959900,0.23052559792995453
311,C2998308,C2987760,0.27502959966659546
312,C1633476,C0368066,-0.04067520797252655
313,C1623618,C3002545,0.07781735807657242
314,C1419129,C3779159,0.10137840360403061
315,C3737085,C0362853,0.08948911726474762
316,C3434863,C1047213,-0.21429936587810516
317,C0980176,C2278914,-0.12143507599830627
318,C1508108,C1642003,0.03029365837574005
319,C1831204,C1316964,0.1685016006231308
320,C2441822,C2439912,0.10502324998378754
321,C0160084,C2728017,-0.0034020165912806988
322,C3547709,C3341554,0.566121518611908
323,C0085183,C2979165,0.1733320653438568
324,C1317175,C3654930,0.1528179943561554
325,C1181964,C3894576,-0.1404268890619278
326,C0823282,C0390071,0.0907226949930191
327,C0880509,C2280250,-0.07826877385377884
328,C2714611,C3424666,-0.03900566324591637
329,C1846108,C0800968,0.20543694496154785
330,C0162628,C1311912,-0.015883537009358406
331,C2979400,C1465147,0.13109983503818512
332,C2633984,C2290052,0.059258878231048584
333,C1881980,C1094964,-9.7937963437289E-4
334,C1708025,C2637381,-0.7269397377967834
335,C3433346,C3083816,0.05238804593682289
336,C0459944,C0030372,-0.008453672751784325
337,C3715287,C0945057,0.05689316615462303
338,C1869172,C2666383,0.022776706144213676
339,C1686045,C2330189,-0.09788457304239273
340,C1715466,C2347133,0.03352463245391846
341,C1978620,C2970650,0.04988693445920944
342,C1079680,C2470619,-0.1408049315214157
343,C1830449,C1612270,-0.18997707962989807
344,C0051456,C0549672,0.064801886677742
345,C0484941,C0803573,-0.06005813553929329
346,C0678430,C2735278,0.10250537842512131
347,C0751735,C3829412,-0.2248903065919876
348,C0034954,C3799561,-0.016819924116134644
349,C1199106,C1326007,-0.06991536915302277
350,C2496282,C1929396,-0.06296174228191376
351,C2438257,C2456526,-0.12070615589618683
352,C1977445,C3534814,-0.15685603022575378
353,C3379725,C2562818,0.24055802822113037
354,C0926284,C1900438,-0.04730277881026268
355,C2626106,C3853695,0.3957454264163971
356,C3652410,C2793514,-0.5801326632499695
