rownum,CUI1,CUI2,ce
0,C1914082,C2431211,0.02606334164738655
1,C0267918,C3826207,0.08463960886001587
2,C0499806,C3541152,-0.07294498383998871
3,C3782959,C1739036,-0.07651253789663315
4,C2788642,C1098912,-0.7395535707473755
5,C3746258,C1853501,-0.04805224761366844
6,C0921577,C1384663,-0.046708326786756516
7,C0011501,C3440246,-0.10454344749450684
8,C3766098,C1823493,-0.16647058725357056
9,C2719633,C3505527,0.2506881058216095
10,C1413677,C3117499,-0.22480508685112
11,C3831350,C1160214,0.4774526357650757
12,C3503497,C1070174,-0.04636264592409134
13,C0680774,C0003191,0.09952303767204285
14,C0597832,C0103839,-0.019776375964283943
15,C0549941,C3032055,0.08152537047863007
16,C0271265,C2393563,-0.06457643955945969
17,C1607329,C0226401,-0.11481066793203354
18,C0108177,C0447740,-0.25100257992744446
19,C0391001,C3482237,-0.30226030945777893
20,C2940498,C1977840,-0.008860287256538868
21,C1412329,C3600026,0.16773846745491028
22,C0040373,C0030568,0.03464457765221596
23,C0016943,C0043944,0.03924546390771866
24,C3124106,C1316175,-0.1085003912448883
25,C0123619,C0370941,0.08480322360992432
26,C0366837,C2404918,-0.019083119928836823
27,C1717410,C0227448,-0.0642084851861
28,C0282165,C1417143,0.3585425913333893
29,C1926380,C0282474,0.1691073626279831
30,C2936209,C3256041,0.10816415399312973
31,C3946379,C0549909,0.14843541383743286
32,C1707717,C1315801,0.08509919047355652
33,C0706560,C3167611,-0.051373276859521866
34,C3539423,C3099254,-0.0672905221581459
35,C1419943,C1156229,-0.5550633072853088
36,C3105742,C4036944,-0.020648153498768806
37,C1135120,C1537631,-0.12921687960624695
38,C0521195,C0794378,0.13231627643108368
39,C0771999,C1632947,0.059454649686813354
40,C0297542,C1667414,0.05233689025044441
41,C3644010,C0482984,-0.0452134869992733
42,C0759310,C0497510,0.052036866545677185
43,C0849704,C0716889,0.013985004276037216
44,C0085606,C3101793,-0.21129773557186127
45,C1169840,C0065756,-0.013381097465753555
46,C0639438,C2939739,-0.008970951661467552
47,C1147793,C0005156,-0.06922374665737152
48,C0367424,C2807623,0.049120884388685226
49,C1454118,C3151156,0.07305540144443512
50,C2923502,C1705064,0.047355227172374725
51,C0781282,C0296331,-0.08410803228616714
52,C0048808,C1557867,-0.10255064070224762
53,C0045747,C4014811,-0.07836467027664185
54,C3655036,C0006674,0.029755637049674988
55,C2616152,C1028804,-0.1194399744272232
56,C1978038,C3181874,0.033879559487104416
57,C0281255,C1644251,0.12507131695747375
58,C3272185,C1009120,0.04894775152206421
59,C1930364,C1210103,-0.2635929584503174
60,C2738089,C2708990,0.010802807286381721
61,C3759489,C1979339,-0.5729876756668091
62,C1557738,C1414513,-0.07176890224218369
63,C1146804,C0392777,-0.16736985743045807
64,C3007588,C3898043,0.3278675973415375
65,C0485434,C1524719,-0.006927609443664551
66,C1148033,C2248789,0.17155857384204865
