rownum,CUI1,CUI2,ce
0,C3205213,C0765874,0.007329896092414856
1,C0291698,C2727958,0.056666258722543716
2,C2290647,C1206223,0.08337502181529999
3,C1650515,C3669712,0.061786502599716187
4,C0368351,C3476521,0.004630619194358587
5,C1312742,C1839779,-0.011377532966434956
6,C2734489,C1005107,0.15056559443473816
7,C3655161,C1530446,-0.035446953028440475
8,C2440710,C1073219,-0.054219529032707214
9,C1257673,C1947671,-0.014757414348423481
10,C0943065,C2269750,0.05940871685743332
11,C1651400,C2625550,0.07997582107782364
12,C3890834,C1649408,0.04310183599591255
13,C2491055,C3947020,-0.14115478098392487
14,C1088291,C0367367,0.16192352771759033
15,C0408314,C1954556,-0.1994863748550415
16,C0998787,C2348420,-0.15092988312244415
17,C3017279,C1943550,0.07949131727218628
18,C1508037,C0488958,0.04410285875201225
19,C1886660,C1222651,0.047213319689035416
20,C3872020,C1560485,0.10034443438053131
21,C2458342,C3656125,0.04685265198349953
22,C2246943,C3029205,-4.618824750650674E-4
23,C0944586,C3654342,0.0704837441444397
24,C2442415,C0236642,0.11999057233333588
25,C3421197,C0702254,0.01862013153731823
26,C2780855,C0363888,0.2549365758895874
27,C1422575,C0364064,-0.11560017615556717
28,C0797698,C3993158,0.07737405598163605
29,C2239685,C1060807,0.0048959990963339806
30,C1744621,C3715914,0.010545138269662857
31,C0916643,C0733533,-0.012742090970277786
32,C1954968,C1831213,0.25834935903549194
33,C0970696,C2950909,-0.1609983891248703
34,C2419138,C2245417,-0.15128426253795624
35,C1831804,C0915178,0.003799589117988944
36,C1418331,C1530203,-0.06394370645284653
37,C3392308,C0064620,-0.0071146320551633835
38,C3067504,C3385280,0.11360985785722733
39,C0822988,C2731589,0.10594566911458969
40,C0507470,C0923498,0.08969693630933762
41,C3847166,C1929171,0.030148541554808617
42,C0803849,C0227736,2.452869084663689E-4
43,C0263859,C1522036,0.014675221405923367
44,C0802422,C1441098,-0.07275427877902985
45,C0803445,C2966533,0.18496860563755035
46,C0399368,C0227403,-0.026336945593357086
47,C1413429,C0051756,-0.025032304227352142
48,C0484538,C1135564,0.018909070640802383
49,C0364196,C2923901,0.027003932744264603
50,C2243101,C1822712,-0.07269461452960968
51,C0010074,C2700196,-0.06837612390518188
52,C1437229,C1876869,-0.03596287593245506
53,C0975120,C1369627,-0.01719829812645912
54,C3724459,C3599038,0.2887619137763977
55,C0489098,C0591049,0.16157306730747223
56,C1927934,C0022067,0.11544958502054214
57,C1067773,C1507866,0.015891823917627335
58,C0268272,C1739931,-0.018829328939318657
59,C3071263,C4006719,0.29083725810050964
60,C3171733,C2936084,0.02400728315114975
61,C0753910,C1147520,-0.015103514306247234
62,C0363977,C1048515,0.040765468031167984
63,C1830154,C1938162,0.13947264850139618
64,C1494330,C0940799,-0.027316473424434662
65,C3392462,C1825635,-0.009277069009840488
66,C2420659,C1539237,-0.046598125249147415
67,C1070752,C2499271,-0.0446719229221344
68,C3171943,C0205997,-0.02702818252146244
69,C2745479,C0607763,0.13084052503108978
70,C3395833,C0797944,0.020113345235586166
71,C3608732,C0062641,-0.030027547851204872
72,C1304949,C1714609,-0.06588571518659592
73,C0836851,C1314615,0.08407867699861526
74,C2930657,C1315071,-0.0027331896126270294
75,C0769466,C1184473,0.09601331502199173
76,C3362730,C2317565,-0.08493682742118835
77,C1709424,C2270486,0.036824967712163925
78,C2554674,C3502588,0.04699169099330902
79,C3939773,C0028076,-0.029728218913078308
80,C0221731,C0041186,-0.025337716564536095
81,C1200144,C1706326,-0.06406641006469727
82,C3404408,C3554130,-0.2269871085882187
83,C1073101,C0081411,-0.0975615531206131
84,C0002372,C3644073,0.08883505314588547
85,C1369321,C1315226,0.08469517529010773
86,C2827563,C1559237,0.03388833999633789
87,C0086335,C1542950,0.024688122794032097
88,C0364241,C3528145,-0.03417053818702698
89,C3657748,C0488722,0.029191702604293823
90,C0322831,C0162736,0.09287279844284058
91,C3739452,C0549926,-0.006863488350063562
92,C0021828,C1179999,0.021077172830700874
93,C3104223,C1384665,-0.0601942352950573
94,C3657145,C1185369,-0.00868175644427538
