rownum,CUI1,CUI2,ce
0,C1883335,C1738209,-9.583560167811811E-4
1,C1568684,C1209357,-9.251977317035198E-4
2,C1382941,C3378713,-0.15121887624263763
3,C0485751,C2916993,0.0698036253452301
4,C1315157,C1703476,-0.050653841346502304
5,C1334310,C0358458,-0.14690320193767548
6,C2657225,C2360082,0.03972933068871498
7,C3156320,C0818149,0.00955106969922781
8,C2607213,C3012660,0.05539562553167343
9,C1741745,C0796389,-0.06686268746852875
10,C0798948,C3658282,0.06045703962445259
11,C0647743,C2002074,0.11311616003513336
12,C3982742,C0232124,-0.0702921524643898
13,C3428444,C3322411,0.02154940739274025
14,C0804243,C3847422,0.043770596385002136
15,C0485463,C1157352,-0.08719770610332489
16,C3569086,C3952801,0.1735311597585678
17,C0034540,C3569575,0.050878360867500305
18,C2428136,C0002573,-0.0110981035977602
19,C2986140,C0386058,0.0746598169207573
20,C1543872,C3375030,-0.014631014317274094
21,C1722391,C0331498,-0.024153131991624832
22,C1505239,C0366577,-0.1417979896068573
23,C0787020,C0018497,-0.019319873303174973
24,C2610682,C1999875,0.05471062660217285
25,C0687821,C1279956,-0.0576087087392807
26,C1143736,C2949881,0.15550097823143005
27,C0733383,C2384508,-0.007288569118827581
28,C1346290,C1990794,0.05474940687417984
29,C0302363,C3924734,-0.07460742443799973
30,C2649876,C2362605,-0.18085524439811707
31,C2645527,C0282312,-0.034638725221157074
32,C2942817,C0943721,-0.07739467918872833
33,C0039821,C3534718,0.08456075191497803
34,C3365344,C1355003,0.03549060598015785
35,C0205394,C0503833,-0.049958061426877975
36,C1419310,C3654842,-0.0086369588971138
37,C2578591,C1990733,0.09631732851266861
38,C0367996,C0489398,0.11097126454114914
39,C1158447,C0931178,0.09767240285873413
40,C2682856,C3896023,0.03688756749033928
41,C2940784,C0939026,0.30185428261756897
42,C0882348,C1191224,0.006289917975664139
43,C3247665,C1559984,0.10054329037666321
44,C0265966,C3891678,0.07007285952568054
45,C1868682,C1113743,-0.005835463292896748
46,C1873230,C0430594,0.06084189563989639
47,C2809310,C3812343,0.034648921340703964
48,C3738098,C1978516,0.018755437806248665
49,C0942445,C0705909,0.10086064040660858
50,C0959645,C0595459,0.1631636619567871
51,C2598097,C1056049,-0.04112707078456879
52,C0026187,C3392891,-0.08840376883745193
53,C0710255,C0078399,0.0020928862504661083
54,C3925051,C0616843,0.10213930904865265
55,C2735564,C1101477,0.11191166937351227
56,C1544210,C1052560,-0.05073573812842369
57,C3227437,C0393547,0.08402840793132782
58,C1075005,C1693842,-0.01492453832179308
59,C0482554,C1819186,0.12156786024570465
60,C2361222,C3034953,0.11227555572986603
61,C1054876,C0951381,0.14446456730365753
62,C0980506,C1332097,0.08766394853591919
63,C0521213,C1544327,0.0910303145647049
64,C1513237,C0023607,-0.0633804127573967
65,C1978355,C1245344,0.047705866396427155
66,C0903808,C3807357,0.09754152595996857
67,C1150382,C3117133,-0.11006976664066315
68,C3246449,C3891774,0.0618009939789772
69,C0175426,C0017920,0.04344944283366203
70,C1924185,C1524210,0.16640113294124603
71,C1526599,C0260069,0.08202087134122849
72,C0748852,C3106898,-0.015206660144031048
73,C2286778,C1481380,0.11513929814100266
74,C0925832,C0598696,-0.08248529583215714
75,C0939133,C1518051,-0.057600509375333786
76,C2452949,C1140680,-0.18217866122722626
77,C1153097,C1565989,0.03322765231132507
78,C3894044,C1513692,-0.007958012633025646
79,C0943530,C3911594,-0.12665539979934692
80,C2719778,C2826825,0.058176953345537186
81,C3813764,C0798442,-0.13919368386268616
82,C0550610,C1547102,-0.03082294948399067
83,C0978471,C1864010,0.12566781044006348
84,C3168409,C3036448,0.008413568139076233
85,C3276821,C2735319,-0.03582609072327614
86,C0656326,C3898195,-0.03414445370435715
87,C0034524,C0756892,0.11118623614311218
88,C1171168,C2498052,0.009190630167722702
89,C0485640,C0365638,-0.0010117491474375129
90,C0484464,C1155828,-0.015044736675918102
91,C3850342,C1315703,0.030393214896321297
92,C1710659,C2747769,0.01079652365297079
93,C3822831,C0483719,-0.04607188329100609
94,C0600282,C2936250,-0.06940928846597672
95,C0328198,C3534408,0.0377146415412426
96,C2969952,C1848571,-0.02133699133992195
97,C1124479,C1414298,-0.08738287538290024
98,C3887516,C0521471,0.016015062108635902
99,C0030078,C0215848,-0.07813851535320282
100,C3596897,C2099487,-0.0060441503301262856
101,C1935636,C1952631,-0.013125238940119743
102,C1202225,C2446423,-0.10524646937847137
103,C0008671,C2268574,-0.030891750007867813
104,C0040671,C1085317,0.006984814070165157
105,C2954405,C0062023,0.05330389738082886
106,C1672574,C1952688,-0.00198029144667089
107,C2425759,C3025739,-0.02489740215241909
108,C1113954,C3760662,0.0011342689394950867
109,C1954861,C4046617,-0.028753703460097313
110,C1925929,C2503358,-0.034202709794044495
111,C0541816,C0475732,0.04077593982219696
112,C1147561,C2277695,0.1339300274848938
113,C2607011,C0013856,-0.012543616816401482
114,C0085111,C1087394,-0.14694081246852875
115,C1136152,C3895332,0.21281008422374725
116,C3915269,C0018862,0.09447209537029266
117,C1675445,C0800759,0.02983047254383564
118,C0261059,C1717406,-0.07205580919981003
119,C1941392,C0161803,-0.030514951795339584
120,C2821897,C0270847,-0.06065352261066437
121,C3407547,C0002875,0.10593261569738388
122,C2701281,C3832820,0.23948682844638824
123,C1326553,C0801767,-0.03911302611231804
124,C0010850,C1715840,0.03849407657980919
125,C1307172,C3533788,-0.08795865625143051
126,C2829431,C3570763,0.026614509522914886
127,C0551958,C0689763,0.0593283586204052
128,C1063706,C1424761,0.0033013666979968548
129,C2685661,C3489983,0.037711311131715775
130,C0177300,C2279102,0.0013929469278082252
131,C1636643,C0942805,-0.03693198412656784
132,C1653510,C1212385,0.17277482151985168
133,C3737041,C1567799,-0.08367762714624405
134,C3618452,C3571252,-0.15126024186611176
135,C3409655,C1463580,0.08622703701257706
136,C2399937,C3263049,-0.02644069865345955
137,C0366442,C3339160,-0.10446539521217346
138,C0482079,C3816131,0.01085991133004427
139,C2818436,C0023532,-0.10039602965116501
140,C3483044,C0008559,0.008867030031979084
141,C1182318,C1824201,-0.02129957266151905
142,C2518692,C2997427,0.09495089203119278
143,C1114359,C3857386,-0.06330868601799011
144,C3278897,C0869501,0.06679368764162064
145,C1657760,C0206179,0.010385432280600071
146,C0827732,C2360685,0.06563995778560638
147,C4027249,C2694957,-0.034185729920864105
148,C1519634,C3821688,-0.09808765351772308
149,C3699221,C1524268,-0.09575606882572174
150,C3904890,C1154741,0.07386419922113419
151,C2969946,C0612896,0.13964779675006866
152,C2780470,C0925002,-0.07327435910701752
153,C3596282,C1670561,0.04048677906394005
154,C2670368,C0880267,-0.09419146925210953
155,C0981555,C0712824,0.1268882006406784
156,C1738885,C3165668,-0.10611993819475174
157,C1439862,C0883205,0.06373093277215958
158,C0503457,C2970662,0.018433572724461555
159,C0804048,C0042944,0.03597034886479378
160,C1050319,C2295522,-0.04172808676958084
161,C1342847,C1635818,-0.005445552058517933
162,C1544142,C0802091,0.09380464255809784
163,C0329178,C0149782,-0.014499559998512268
164,C3360922,C1569311,0.033912546932697296
165,C0383442,C3608959,-0.0653446763753891
166,C2787216,C1206226,0.13639485836029053
167,C3739861,C0278652,-0.060247212648391724
168,C1369518,C3633042,0.010485204868018627
169,C1567121,C0253664,0.010093855671584606
170,C2240574,C2732143,0.33724865317344666
171,C0942711,C3494255,-0.06996585428714752
172,C3561603,C3395993,0.17430761456489563
173,C1369466,C0798259,-0.03953838720917702
174,C2403151,C1421243,-0.02602500095963478
175,C1676180,C3243730,0.03697219863533974
176,C1015635,C1067075,-0.023588672280311584
177,C3974226,C0526147,0.14880290627479553
178,C0991827,C1419234,-0.04707600176334381
179,C1113807,C1336182,-0.017169110476970673
180,C2701781,C3112610,0.07201607525348663
181,C0391160,C2360326,0.22218374907970428
182,C1649538,C3609621,0.093785859644413
183,C3248712,C1062437,0.011278080753982067
184,C0162303,C0666904,-0.04393506422638893
185,C2924284,C1311781,0.11423281580209732
186,C0393047,C2606309,0.04428495466709137
187,C3887683,C3884274,0.057095542550086975
188,C3168383,C1883607,0.077464759349823
189,C1148064,C0026609,-0.07709885388612747
190,C3158799,C0550757,0.029308151453733444
191,C0483860,C3811690,-0.023463215678930283
192,C1524386,C1525758,0.174046590924263
193,C3106105,C3428706,0.2107851505279541
194,C0149761,C0486317,0.1109805554151535
195,C2628238,C2282136,0.18247608840465546
196,C1688975,C0826235,0.06828087568283081
197,C0944416,C1948024,-0.0692177414894104
198,C1308454,C3030348,-0.06844920665025711
199,C1572305,C1710891,-0.01682525873184204
200,C2606824,C1884938,0.06095381826162338
201,C0282616,C3623751,-0.0710257887840271
202,C2634976,C0050145,0.14237158000469208
203,C3332318,C1627014,0.16675494611263275
204,C1307175,C0652816,0.0074436296708881855
205,C0924016,C2240151,0.061705876141786575
206,C3754112,C3071514,0.038299620151519775
207,C1507534,C3660261,0.09001714736223221
208,C3824221,C0178706,0.23801156878471375
209,C2987771,C0943193,-0.012331057339906693
210,C0880677,C0340464,-0.011789001524448395
211,C2798395,C0751675,0.055088188499212265
212,C0156088,C3344561,-0.027531836181879044
213,C0363955,C3411799,-0.0010590279707685113
214,C3911580,C1978097,0.028407352045178413
215,C1645759,C3815433,-0.12611980736255646
216,C0032974,C3992903,-0.00901422556489706
217,C3136135,C3256758,-0.03413890302181244
218,C3810939,C2754453,0.040725450962781906
219,C2923507,C2998131,0.02431195043027401
220,C3966203,C2692608,-0.021341431885957718
221,C0082603,C1192760,-0.03532501682639122
222,C0256139,C1708937,-0.10681213438510895
223,C0942623,C0482540,0.11239854246377945
224,C0652586,C1187388,0.04438187554478645
225,C0552253,C3259294,-0.009082621894776821
226,C1977091,C0330208,-0.023093650117516518
227,C1924248,C2361378,-0.06689440459012985
228,C1717334,C1077791,0.05475950613617897
229,C1332015,C0775753,-0.03437342122197151
230,C1846573,C0630204,0.07906105369329453
231,C0628911,C3032464,0.04698687419295311
232,C2607831,C0712207,0.017494337633252144
233,C2338046,C0020687,-0.036899831146001816
234,C1423717,C0850996,0.11480671167373657
235,C3440559,C1145370,0.04053686186671257
236,C2460587,C0798107,-0.00972492154687643
237,C3043706,C1874130,0.023825930431485176
238,C0658638,C2681709,-0.028398344293236732
239,C0550557,C1647448,0.11558452248573303
240,C1444956,C0021053,0.016251908615231514
241,C1545069,C0713359,0.09114644676446915
242,C0797058,C2536356,-0.02468113973736763
243,C2810120,C1644217,0.21659092605113983
244,C0728740,C3772844,0.045200735330581665
245,C1549069,C0614549,-0.039116114377975464
246,C1198670,C3327223,-0.047959983348846436
247,C1919387,C2310350,0.04618458077311516
248,C3489904,C0799579,0.08178378641605377
249,C1422425,C2656482,0.16544292867183685
250,C1948581,C3259416,-0.09939100593328476
251,C3797915,C3558923,0.0848846286535263
252,C1715286,C2464026,0.06516005843877792
253,C0000814,C0023636,0.18628156185150146
254,C0425661,C3939835,0.032127901911735535
255,C0085383,C2986799,-0.07913638651371002
256,C0485421,C2373020,-0.11755569279193878
257,C2664440,C1873005,0.07165329158306122
258,C3599585,C1699741,-0.20699162781238556
259,C1029344,C0944885,0.11123594641685486
260,C0065493,C1514764,0.22290435433387756
261,C1527150,C2393792,-0.0738207995891571
262,C1979284,C3825468,-0.007864603772759438
263,C3541223,C1148761,0.07170329988002777
264,C0018681,C1189393,0.007197304163128138
265,C1147445,C3811524,-0.04507886990904808
266,C3392415,C2946461,0.061191678047180176
267,C1032649,C0551949,0.05557170510292053
268,C1647757,C1008079,-0.004066770896315575
269,C2660312,C2988155,0.16477935016155243
270,C1661334,C2689346,-0.15608608722686768
271,C0941531,C3959162,0.0868060514330864
272,C1137729,C0280220,0.029994918033480644
273,C1315982,C0935269,0.04883435741066933
274,C1312559,C3016744,-0.03372212126851082
275,C1160172,C2001127,-0.09431016445159912
276,C0690083,C1927426,-0.026416856795549393
277,C0880419,C0800456,0.11654511094093323
278,C0003507,C1526086,0.011414919048547745
279,C3741813,C0385251,0.09683971852064133
280,C0827652,C1148246,0.08392520248889923
281,C0551871,C1957390,0.011859577149152756
282,C1702011,C0880130,-0.006733877118676901
283,C1538680,C0751987,0.012889472767710686
284,C1549094,C2247656,-0.07477975636720657
285,C2813862,C1033842,0.10849371552467346
286,C3275141,C3470287,-0.003188326256349683
287,C0945467,C1226450,0.021287916228175163
288,C0364062,C0815907,-0.07568445056676865
289,C1414386,C0485627,-0.04212178289890289
290,C1526595,C3200110,0.02034720592200756
291,C0550196,C1487499,0.1019141748547554
292,C2348019,C3499619,-0.00850245077162981
293,C0022782,C2685570,0.04792650789022446
294,C0971810,C2824401,-0.12038355320692062
295,C0995661,C0549710,0.0929693728685379
296,C3121941,C3786413,0.06782722473144531
297,C2794458,C3402577,0.23736530542373657
298,C3551840,C3590838,-0.12899628281593323
299,C3130933,C1082443,0.2660450339317322
300,C0281632,C0717309,0.09020473062992096
301,C1035104,C1876213,0.019859936088323593
302,C1995849,C1329020,-0.023190168663859367
303,C2923891,C1905275,0.09698837995529175
304,C2802339,C3653289,0.10497462004423141
305,C1452533,C3011772,0.1585339903831482
306,C3701198,C1835342,0.06629423797130585
307,C3176055,C0941855,-0.014971827156841755
308,C0585029,C1445993,0.07622445374727249
309,C1823791,C3553644,0.03545985370874405
310,C3032382,C1426010,-0.001720065250992775
311,C0079541,C1414805,-0.013683991506695747
312,C2946346,C2599303,0.09019165486097336
313,C3618808,C1678038,-0.021912196651101112
314,C0977516,C0690825,-0.04363488405942917
315,C3611184,C0800746,0.09361298382282257
316,C2738979,C0485674,0.05026683211326599
317,C0039600,C3176064,0.022524023428559303
318,C0941708,C1621630,-0.11571864783763885
319,C0178543,C1824719,-0.035362038761377335
320,C0019977,C3119428,-0.17065313458442688
321,C0026374,C3813705,0.11412680149078369
322,C1978048,C0085484,0.0395406074821949
323,C1576346,C0036078,-0.021294262260198593
324,C3728783,C1869229,0.010010031051933765
325,C3124717,C2678925,0.011529695242643356
326,C3352499,C0482714,0.060579199343919754
327,C3968378,C0639435,0.18559801578521729
328,C2579566,C0980713,-0.0482906736433506
329,C1336557,C0240223,-0.03739584609866142
330,C2598943,C0016989,-0.19610139727592468
331,C0366496,C1302025,0.049397218972444534
332,C1412428,C1823959,0.33904218673706055
333,C3062271,C0278863,0.009417381137609482
334,C1147126,C2656584,-0.005047164391726255
335,C0799226,C3243437,0.004960605408996344
336,C0367310,C0798258,0.14741571247577667
337,C0484019,C3847736,0.052046336233615875
338,C3887523,C1316483,0.027032844722270966
339,C1632978,C3888018,-0.05467400327324867
340,C0185965,C2003577,0.04040396958589554
341,C1037611,C1941565,0.04335422068834305
342,C1148237,C1558525,-0.007557830307632685
343,C1032598,C0880068,0.05277595669031143
344,C1616327,C1870795,-0.1127154678106308
345,C1179213,C0021532,0.06483346223831177
346,C0550195,C3233363,-0.05706790089607239
347,C1020245,C3974959,0.008149700239300728
348,C2361311,C2599172,0.15241031348705292
349,C0042509,C3791996,0.04879911243915558
350,C0645169,C0488582,-0.10032466053962708
351,C0772979,C2129214,0.07278573513031006
352,C0367783,C0364388,0.013827621936798096
353,C0365800,C2923262,-0.10989068448543549
354,C0030859,C2392771,0.09013321250677109
355,C2807108,C3176100,0.009981556795537472
356,C1378317,C3713017,0.12411019951105118
357,C2304383,C1194635,-0.00867416337132454
358,C0008221,C2788942,0.041974253952503204
359,C0319269,C3464559,0.008258353918790817
360,C0934303,C0978537,0.021740511059761047
361,C0482364,C1430441,0.056810833513736725
362,C3064603,C1955511,-0.010617583058774471
363,C3166167,C3318528,0.05140325427055359
364,C1301894,C1259556,0.0373748242855072
365,C2651198,C1539750,0.019598914310336113
366,C0280268,C1927244,0.10265278816223145
367,C0362869,C2652383,0.07169687747955322
368,C1315924,C2638131,-0.009422541595995426
369,C3840697,C3765753,-0.0049387370236217976
370,C1674899,C2755503,-0.04062827676534653
371,C2439851,C2679217,0.007762545254081488
372,C2703853,C1154746,0.11296922713518143
373,C2829864,C0385774,0.031183304265141487
374,C3496782,C0637851,-0.029121970757842064
375,C1522612,C1714997,0.016858801245689392
376,C2375248,C1927522,-0.10431665182113647
377,C0459952,C2687404,0.056364595890045166
378,C0448144,C1544029,-0.020692946389317513
379,C3754186,C0047861,-0.05406130105257034
380,C2421171,C2708580,-0.09034370630979538
381,C3095124,C0021263,-0.017084939405322075
382,C0534825,C2749759,0.03228986635804176
383,C0616453,C1573459,-0.004879734478890896
384,C2344625,C1505584,-0.025564642623066902
385,C1203454,C3188873,0.03664476424455643
386,C3844082,C2604261,-0.05364587903022766
387,C0716838,C1527419,0.05428079888224602
388,C0631712,C3012608,0.0034647921565920115
389,C3278515,C2444722,0.039221685379743576
390,C1110594,C0365099,-0.05052553862333298
391,C3636052,C2304263,0.11089033633470535
392,C0550082,C1697989,0.10191803425550461
393,C2532919,C3333796,-0.11727158725261688
394,C2961911,C2332042,0.09837804734706879
395,C1150162,C0079173,-0.06141674891114235
396,C3814690,C1420631,0.06603386998176575
397,C0452458,C0529036,0.008975540287792683
398,C1435902,C2708941,0.07338101416826248
399,C1384511,C3474128,-0.14851121604442596
400,C3146899,C2727154,0.13553842902183533
401,C1021953,C0254123,-0.017745770514011383
402,C0896830,C3528994,0.13640956580638885
403,C3926826,C2460720,-0.031113555654883385
404,C2992952,C0364170,-0.03556925058364868
405,C2661960,C3618903,-0.09132818877696991
406,C2361148,C1530192,0.06808868050575256
407,C2944794,C1525717,0.18441089987754822
408,C1310888,C1432515,0.07291852682828903
409,C0691837,C1880256,-0.14478327333927155
410,C1151351,C0628280,0.16839303076267242
411,C0822946,C0116250,-0.013452177867293358
412,C0031268,C1942844,-0.07399427145719528
413,C3932895,C1311961,-0.052123986184597015
414,C1715564,C0679468,-0.11985556036233902
415,C1003969,C0317742,0.0961223691701889
416,C1051111,C1819406,-0.09805857390165329
417,C3012081,C0366738,0.0749996080994606
418,C0752265,C0882311,-0.03367398679256439
419,C1369790,C2515751,0.03200872987508774
420,C0384502,C1573269,-0.0515882708132267
421,C3257887,C3027822,0.002457602648064494
422,C1822817,C1221100,-0.021340448409318924
423,C3118190,C1526593,0.12004531174898148
424,C0826141,C0363417,-0.05199390649795532
425,C0881500,C1539089,0.16169381141662598
426,C1070037,C1954364,-0.061599403619766235
427,C2411817,C3857861,-0.05332140997052193
428,C0689485,C0363345,-0.018342388793826103
429,C0797682,C1950723,0.1723121702671051
430,C2797383,C0728759,0.05126858875155449
431,C0802040,C1288524,-0.11918289959430695
432,C1156091,C0043540,0.02620806358754635
433,C1836417,C0804446,0.2604491114616394
434,C3470126,C0636191,-0.032539475709199905
