rownum,CUI1,CUI2,ce
0,C1914082,C2431211,NaN
1,C0267918,C3826207,NaN
2,C0499806,C3541152,NaN
3,C3782959,C1739036,NaN
4,C2788642,C1098912,NaN
5,C3746258,C1853501,NaN
6,C0921577,C1384663,NaN
7,C0011501,C3440246,NaN
8,C3766098,C1823493,NaN
9,C2719633,C3505527,NaN
10,C1413677,C3117499,NaN
11,C3831350,C1160214,NaN
12,C3503497,C1070174,NaN
13,C0680774,C0003191,NaN
14,C0597832,C0103839,NaN
15,C0549941,C3032055,NaN
16,C0271265,C2393563,NaN
17,C1607329,C0226401,NaN
18,C0108177,C0447740,NaN
19,C0391001,C3482237,NaN
20,C2940498,C1977840,NaN
21,C1412329,C3600026,NaN
22,C0040373,C0030568,NaN
23,C0016943,C0043944,NaN
24,C3124106,C1316175,NaN
25,C0123619,C0370941,NaN
26,C0366837,C2404918,NaN
27,C1717410,C0227448,NaN
28,C0282165,C1417143,NaN
29,C1926380,C0282474,NaN
30,C2936209,C3256041,NaN
31,C3946379,C0549909,NaN
32,C1707717,C1315801,NaN
33,C0706560,C3167611,NaN
34,C3539423,C3099254,NaN
35,C1419943,C1156229,NaN
36,C3105742,C4036944,NaN
37,C1135120,C1537631,NaN
38,C0521195,C0794378,NaN
39,C0771999,C1632947,NaN
40,C0297542,C1667414,NaN
41,C3644010,C0482984,NaN
42,C0759310,C0497510,NaN
43,C0849704,C0716889,NaN
44,C0085606,C3101793,NaN
45,C1169840,C0065756,NaN
46,C0639438,C2939739,NaN
47,C1147793,C0005156,NaN
48,C0367424,C2807623,NaN
49,C1454118,C3151156,NaN
50,C2923502,C1705064,NaN
51,C0781282,C0296331,NaN
52,C0048808,C1557867,NaN
53,C0045747,C4014811,NaN
54,C3655036,C0006674,NaN
55,C2616152,C1028804,NaN
56,C1978038,C3181874,NaN
57,C0281255,C1644251,NaN
58,C3272185,C1009120,NaN
59,C1930364,C1210103,NaN
60,C2738089,C2708990,NaN
61,C3759489,C1979339,NaN
62,C1557738,C1414513,NaN
63,C1146804,C0392777,NaN
64,C3007588,C3898043,NaN
65,C0485434,C1524719,NaN
66,C1148033,C2248789,NaN
67,C3893943,C3405283,NaN
68,C3476482,C1538128,NaN
69,C0004046,C1234142,NaN
70,C3097078,C2277009,NaN
71,C0366200,C1684727,NaN
72,C2377812,C1670825,NaN
73,C2446840,C3238110,NaN
74,C0206475,C2416504,NaN
75,C1857476,C1952584,NaN
76,C3419206,C2920762,NaN
77,C0941572,C0942722,NaN
78,C1628589,C2384717,NaN
79,C0227575,C1076779,NaN
80,C3467697,C1020283,NaN
81,C3431764,C3135330,NaN
82,C0949671,C0881223,NaN
83,C1711759,C1508204,NaN
84,C3973269,C2802987,NaN
85,C3487132,C2672882,NaN
86,C2352472,C0855176,NaN
87,C0707427,C0879994,NaN
88,C3813661,C0223546,NaN
89,C1088368,C3227242,NaN
90,C1954977,C3001911,NaN
91,C0943095,C1543493,NaN
92,C0802170,C1216613,NaN
93,C0960828,C3594413,NaN
94,C1953717,C0817751,NaN
95,C1329188,C1316852,NaN
96,C2950002,C0021275,NaN
97,C0828943,C3898290,NaN
98,C1051062,C0533029,NaN
99,C4042859,C0520434,NaN
100,C1278631,C1647785,NaN
101,C1832016,C3464133,NaN
102,C2700670,C1087498,NaN
103,C3208770,C3166784,NaN
104,C0013032,C0831922,NaN
105,C0759519,C3956358,NaN
106,C1447943,C3570291,NaN
107,C3233208,C2380292,NaN
108,C3847368,C2676494,NaN
109,C0162281,C1706603,NaN
110,C1416556,C0798856,NaN
111,C0044646,C1057973,NaN
112,C3309612,C1425586,NaN
113,C2764659,C1945128,NaN
114,C2494540,C2612053,NaN
115,C1976598,C3768406,NaN
116,C2765335,C3811154,NaN
117,C1152475,C0367787,NaN
118,C0029896,C1085804,NaN
119,C2970259,C0996875,NaN
120,C3854266,C0085218,NaN
121,C3035031,C0637927,NaN
122,C3988086,C3816533,NaN
123,C3602733,C0800836,NaN
124,C0796728,C0934161,NaN
125,C3887785,C1637757,NaN
126,C1978095,C0488432,NaN
127,C3667055,C0058648,NaN
128,C1515010,C1035765,NaN
129,C3473503,C2991245,NaN
130,C0485512,C1515397,NaN
131,C0206913,C0368257,NaN
132,C2428010,C2970171,NaN
133,C3027178,C2332248,NaN
134,C3356662,C1143476,NaN
135,C2925918,C3047096,NaN
136,C0208318,C0715978,NaN
137,C3363287,C2484570,NaN
138,C0455988,C1706018,NaN
139,C0688562,C1219146,NaN
140,C0822385,C0798062,NaN
141,C1025305,C0683498,NaN
142,C3986388,C1524875,NaN
143,C2411044,C1431233,NaN
144,C1525113,C0014570,NaN
145,C2731766,C1687320,NaN
146,C0220055,C1822911,NaN
147,C2926045,C0268487,NaN
148,C0941887,C2768194,NaN
149,C1425036,C1418381,NaN
150,C0037944,C0912026,NaN
151,C0854921,C2979566,NaN
152,C1158853,C1260326,NaN
153,C0616144,C0881701,NaN
154,C0137001,C1132256,NaN
155,C1155155,C2717868,NaN
156,C0678975,C1021606,NaN
157,C2825655,C1875753,NaN
158,C0751575,C0037441,NaN
159,C2422019,C0977507,NaN
160,C1001185,C2949588,NaN
161,C1313655,C3969208,NaN
162,C1428190,C1715730,NaN
163,C0521911,C0672032,NaN
164,C1525952,C1183877,NaN
165,C3064013,C3396855,NaN
166,C0042439,C3751437,NaN
167,C3058769,C2649899,NaN
168,C0027096,C0390102,NaN
169,C0108055,C0253898,NaN
170,C2733823,C1565735,NaN
171,C1571480,C0934201,NaN
172,C0504251,C3773570,NaN
173,C3205906,C1433858,NaN
174,C3905156,C3309530,NaN
175,C3902270,C1688115,NaN
176,C3548028,C1316381,NaN
177,C3411522,C2828241,NaN
178,C1590403,C3033129,NaN
179,C2310544,C1283985,NaN
180,C1716033,C2984101,NaN
181,C1913710,C3723750,NaN
182,C0038897,C1173769,NaN
183,C0029701,C3155193,NaN
184,C0056705,C2777913,NaN
185,C0012282,C3596384,NaN
186,C0368206,C1415731,NaN
187,C2489887,C0979217,NaN
188,C2312690,C1247250,NaN
189,C3169368,C0803324,NaN
190,C2637117,C3840797,NaN
191,C1899724,C3397202,NaN
192,C3592122,C2000221,NaN
193,C2973091,C2929113,NaN
194,C3597393,C3095077,NaN
195,C1813432,C3501724,NaN
196,C1424609,C0881610,NaN
197,C1501917,C3413910,NaN
198,C0123401,C0689432,NaN
199,C0484304,C1849993,NaN
200,C0368231,C1069107,NaN
201,C2599276,C2400086,NaN
202,C2701177,C1533344,NaN
203,C1152115,C3153475,NaN
204,C3935440,C3828081,NaN
205,C2980132,C1426225,NaN
206,C1446473,C0242647,NaN
207,C0242799,C1027893,NaN
208,C1825425,C0680686,NaN
209,C0373675,C3066054,NaN
210,C0941742,C2966786,NaN
211,C0248849,C1152222,NaN
212,C3248470,C0233766,NaN
213,C0152674,C3098726,NaN
214,C1095908,C2727615,NaN
215,C1423880,C3826810,NaN
216,C4006262,C0944645,NaN
217,C1627910,C1114258,NaN
218,C3667454,C3030788,NaN
219,C2513164,C1968387,NaN
220,C2966871,C3817653,NaN
221,C3654907,C3391540,NaN
222,C0964656,C3870501,NaN
223,C0997470,C3130949,NaN
224,C1720771,C2714779,NaN
225,C1442753,C0150097,NaN
226,C0023791,C3816323,NaN
227,C0978964,C2732099,NaN
228,C3492744,C0915195,NaN
229,C1213998,C4023259,NaN
230,C0797529,C0704364,NaN
231,C2361796,C3606966,NaN
232,C0772270,C3934152,NaN
233,C3547257,C0002937,NaN
234,C1509250,C1146837,NaN
235,C1081065,C3272733,NaN
236,C0362283,C1039913,NaN
237,C1978699,C0035719,NaN
238,C1440265,C1307076,NaN
239,C2269860,C0942936,NaN
240,C0710867,C3635340,NaN
241,C1416434,C2269077,NaN
242,C1539593,C4036702,NaN
243,C0525349,C1978459,NaN
244,C0206368,C0951856,NaN
245,C0593254,C2486404,NaN
246,C2924788,C3577275,NaN
247,C2410233,C0023610,NaN
248,C3434227,C0170953,NaN
249,C3454489,C3719189,NaN
250,C0080646,C2734165,NaN
251,C3273898,C0942919,NaN
252,C1902301,C2478602,NaN
253,C2643403,C0738560,NaN
254,C0302353,C0050975,NaN
255,C0488272,C3551001,NaN
256,C3625450,C0362303,NaN
257,C1886111,C0552082,NaN
258,C0291301,C0250511,NaN
259,C0718851,C2678371,NaN
260,C0332197,C1316757,NaN
261,C2983178,C1519382,NaN
262,C2646332,C1315892,NaN
263,C0362125,C3362957,NaN
264,C1245472,C3533374,NaN
265,C0367529,C0077336,NaN
266,C1720860,C0334438,NaN
267,C3891000,C0941490,NaN
268,C0688241,C1977631,NaN
269,C3045147,C3967337,NaN
270,C1114235,C3953226,NaN
271,C3812429,C3812526,NaN
272,C3136348,C0031705,NaN
273,C0682031,C1454006,NaN
274,C1100614,C1421578,NaN
275,C1823631,C0864228,NaN
276,C2454864,C0945545,NaN
277,C0917815,C3722519,NaN
278,C3126243,C2714719,NaN
279,C0922910,C2812360,NaN
280,C1607240,C1207014,NaN
281,C0648001,C1436394,NaN
282,C1419147,C0497620,NaN
283,C0482267,C3891402,NaN
284,C1625240,C3111066,NaN
285,C3864453,C2591483,NaN
286,C1518406,C1622598,NaN
287,C1169705,C0047619,NaN
288,C2268288,C1918912,NaN
289,C1671390,C2660199,NaN
290,C2932888,C1515709,NaN
291,C1495729,C0965038,NaN
292,C0363861,C2717611,NaN
293,C1425339,C0366775,NaN
294,C0799012,C0908192,NaN
295,C0318055,C1214728,NaN
296,C0879646,C3216475,NaN
297,C1316246,C0714928,NaN
298,C1180013,C1305707,NaN
299,C0836596,C0058623,NaN
300,C0941832,C3251950,NaN
301,C2981110,C3549124,NaN
302,C1671941,C0069747,NaN
303,C0679143,C1146874,NaN
304,C4022013,C1521806,NaN
305,C1709852,C0366565,NaN
306,C0052746,C1422768,NaN
307,C2734933,C1525124,NaN
308,C0046629,C0075943,NaN
309,C1180720,C3976804,NaN
310,C2663771,C1446773,NaN
311,C2420791,C0801196,NaN
312,C0341682,C0632979,NaN
313,C2361162,C3354706,NaN
314,C1539347,C2607929,NaN
315,C0941557,C2789928,NaN
316,C1947667,C3153233,NaN
317,C0005847,C1176477,NaN
318,C4022999,C3952826,NaN
319,C2796438,C1316433,NaN
320,C0208801,C0832267,NaN
321,C0524509,C3714836,NaN
322,C0822350,C0074449,NaN
323,C1715859,C1136282,NaN
324,C2445585,C3789263,NaN
325,C1813550,C1182520,NaN
326,C0486021,C1948499,NaN
327,C1569284,C2667992,NaN
328,C2970075,C0823687,NaN
329,C3922751,C0981773,NaN
330,C0049263,C2669198,NaN
331,C3120880,C0687869,NaN
332,C2349552,C1332823,NaN
333,C1627381,C1954549,NaN
334,C0768350,C1121443,NaN
335,C0260616,C3816606,NaN
336,C2420358,C2424048,NaN
337,C1148190,C2671946,NaN
338,C3611894,C0114838,NaN
339,C1315990,C0499157,NaN
340,C3372804,C3272492,NaN
341,C3494324,C3954278,NaN
342,C1170630,C0083613,NaN
343,C0033652,C0318306,NaN
344,C3829236,C2571021,NaN
345,C0880686,C1690434,NaN
346,C0581604,C3812808,NaN
347,C1182007,C3634153,NaN
348,C3599477,C3761067,NaN
349,C0524812,C2583126,NaN
350,C3628679,C1314550,NaN
351,C0709479,C1933564,NaN
352,C1850394,C1526309,NaN
353,C3409175,C0549756,NaN
354,C1333673,C3432567,NaN
355,C0173203,C0086767,NaN
356,C1544824,C3823014,NaN
357,C1661344,C2453241,NaN
358,C1569261,C1705663,NaN
359,C1147783,C0039827,NaN
360,C0551926,C1572413,NaN
361,C1826326,C3097013,NaN
362,C0038325,C3255618,NaN
363,C1436644,C1706160,NaN
364,C0558272,C3481526,NaN
365,C3151333,C1512562,NaN
366,C3173906,C0181687,NaN
367,C2811644,C3406324,NaN
368,C2611330,C0052073,NaN
369,C1561809,C1543628,NaN
370,C3960389,C1831520,NaN
371,C1739775,C1412021,NaN
372,C1508000,C0785861,NaN
373,C3541155,C1525565,NaN
374,C3809684,C1942180,NaN
375,C1497309,C2424091,NaN
376,C3896067,C0003704,NaN
377,C0227099,C0216033,NaN
378,C2946236,C2632467,NaN
379,C0944982,C1620185,NaN
380,C2552911,C0151817,NaN
381,C2632380,C1187780,NaN
382,C1413675,C0689153,NaN
383,C1686717,C1635013,NaN
384,C1711124,C2683673,NaN
385,C2247022,C3791478,NaN
386,C1434193,C1556524,NaN
387,C1045984,C0272327,NaN
388,C1100213,C0142292,NaN
389,C2736534,C1079279,NaN
390,C3111194,C1077731,NaN
391,C0943882,C1539687,NaN
392,C1689144,C0245019,NaN
393,C0033106,C0943463,NaN
394,C2412089,C0596649,NaN
395,C2457754,C2353362,NaN
396,C2598794,C1506215,NaN
397,C2607866,C0551050,NaN
398,C1554823,C2766463,NaN
399,C1558433,C3013188,NaN
400,C0880423,C0802567,NaN
401,C0798839,C3656092,NaN
402,C2673125,C3320529,NaN
403,C0550820,C2737191,NaN
404,C3004848,C1148014,NaN
405,C3452632,C0882347,NaN
406,C1140311,C2708867,NaN
407,C3632328,C3764200,NaN
408,C1660497,C2925929,NaN
409,C0751086,C3547494,NaN
410,C1956644,C0803563,NaN
411,C2707630,C2282991,NaN
412,C1092743,C1560212,NaN
413,C0882499,C1487716,NaN
414,C2438897,C2376300,NaN
415,C0482641,C1543360,NaN
416,C3968888,C3560730,NaN
417,C1228544,C2982113,NaN
418,C3991756,C0506903,NaN
