rownum,CUI1,CUI2,ce
0,C2727065,C3410211,NaN
1,C1929019,C1091452,NaN
2,C2966747,C0945436,NaN
3,C3909395,C0993143,NaN
4,C2966623,C3529178,NaN
5,C2608226,C0658844,NaN
6,C3900820,C2929244,NaN
7,C2484955,C1510486,NaN
8,C1543226,C1006014,NaN
9,C3105542,C1864049,NaN
10,C0028663,C0288968,NaN
11,C1544194,C1859208,NaN
12,C0677866,C1543748,NaN
13,C0192475,C3663117,NaN
14,C0978485,C1977280,NaN
15,C2520474,C1824369,NaN
16,C3212764,C1936006,NaN
17,C0031138,C0012601,NaN
18,C0245603,C1679830,NaN
19,C0030239,C4035033,NaN
20,C3556482,C0694370,NaN
21,C1569853,C2650776,NaN
22,C3950246,C1029453,NaN
23,C1479387,C3488915,NaN
24,C0797293,C0798269,NaN
25,C3180260,C3733007,NaN
26,C2984543,C3251870,NaN
27,C1668077,C0307038,NaN
28,C0282072,C2380203,NaN
29,C1608677,C0603153,NaN
30,C1315821,C3763634,NaN
31,C0279584,C3541877,NaN
32,C0366175,C2707595,NaN
33,C1074676,C3493371,NaN
34,C1952821,C0021289,NaN
35,C0875614,C0008523,NaN
36,C0260205,C0593573,NaN
37,C2293545,C1962961,NaN
38,C2629681,C1152513,NaN
39,C1324877,C0013722,NaN
40,C1831526,C0799458,NaN
41,C2659423,C0482942,NaN
42,C2988613,C1634632,NaN
43,C1507964,C2503986,NaN
44,C3764754,C3172423,NaN
45,C1315707,C0260694,NaN
46,C2629002,C2736514,NaN
47,C1147060,C2386359,NaN
48,C1383808,C0973769,NaN
49,C1050879,C0224888,NaN
50,C2428626,C1147111,NaN
51,C1670095,C0001080,NaN
52,C1510475,C0365028,NaN
53,C0057693,C0796066,NaN
54,C2829390,C1415523,NaN
55,C3402619,C3253634,NaN
56,C0978650,C2694343,NaN
57,C1875889,C3962810,NaN
58,C3530961,C1910438,NaN
59,C3481737,C0801345,NaN
60,C1527983,C2401131,NaN
61,C2699119,C0021910,NaN
62,C1239576,C4019316,NaN
63,C2985586,C2828660,NaN
64,C0259969,C2641502,NaN
65,C3482392,C1553214,NaN
