rownum,CUI1,CUI2,ce
0,C3205213,C0765874,NaN
1,C0291698,C2727958,NaN
2,C2290647,C1206223,NaN
3,C1650515,C3669712,NaN
4,C0368351,C3476521,NaN
5,C1312742,C1839779,NaN
6,C2734489,C1005107,NaN
7,C3655161,C1530446,NaN
8,C2440710,C1073219,NaN
9,C1257673,C1947671,NaN
10,C0943065,C2269750,NaN
11,C1651400,C2625550,NaN
12,C3890834,C1649408,NaN
13,C2491055,C3947020,NaN
14,C1088291,C0367367,NaN
15,C0408314,C1954556,NaN
16,C0998787,C2348420,NaN
17,C3017279,C1943550,NaN
18,C1508037,C0488958,NaN
19,C1886660,C1222651,NaN
20,C3872020,C1560485,NaN
21,C2458342,C3656125,NaN
22,C2246943,C3029205,NaN
23,C0944586,C3654342,NaN
24,C2442415,C0236642,NaN
25,C3421197,C0702254,NaN
26,C2780855,C0363888,NaN
27,C1422575,C0364064,NaN
28,C0797698,C3993158,NaN
29,C2239685,C1060807,NaN
30,C1744621,C3715914,NaN
31,C0916643,C0733533,NaN
32,C1954968,C1831213,NaN
33,C0970696,C2950909,NaN
34,C2419138,C2245417,NaN
35,C1831804,C0915178,NaN
36,C1418331,C1530203,NaN
37,C3392308,C0064620,NaN
38,C3067504,C3385280,NaN
39,C0822988,C2731589,NaN
40,C0507470,C0923498,NaN
41,C3847166,C1929171,NaN
42,C0803849,C0227736,NaN
43,C0263859,C1522036,NaN
44,C0802422,C1441098,NaN
45,C0803445,C2966533,NaN
46,C0399368,C0227403,NaN
47,C1413429,C0051756,NaN
48,C0484538,C1135564,NaN
49,C0364196,C2923901,NaN
50,C2243101,C1822712,NaN
51,C0010074,C2700196,NaN
52,C1437229,C1876869,NaN
53,C0975120,C1369627,NaN
54,C3724459,C3599038,NaN
55,C0489098,C0591049,NaN
56,C1927934,C0022067,NaN
57,C1067773,C1507866,NaN
58,C0268272,C1739931,NaN
59,C3071263,C4006719,NaN
60,C3171733,C2936084,NaN
61,C0753910,C1147520,NaN
62,C0363977,C1048515,NaN
63,C1830154,C1938162,NaN
64,C1494330,C0940799,NaN
65,C3392462,C1825635,NaN
66,C2420659,C1539237,NaN
67,C1070752,C2499271,NaN
68,C3171943,C0205997,NaN
69,C2745479,C0607763,NaN
70,C3395833,C0797944,NaN
71,C3608732,C0062641,NaN
72,C1304949,C1714609,NaN
73,C0836851,C1314615,NaN
74,C2930657,C1315071,NaN
75,C0769466,C1184473,NaN
76,C3362730,C2317565,NaN
77,C1709424,C2270486,NaN
78,C2554674,C3502588,NaN
79,C3939773,C0028076,NaN
80,C0221731,C0041186,NaN
81,C1200144,C1706326,NaN
82,C3404408,C3554130,NaN
83,C1073101,C0081411,NaN
84,C0002372,C3644073,NaN
85,C1369321,C1315226,NaN
86,C2827563,C1559237,NaN
87,C0086335,C1542950,NaN
88,C0364241,C3528145,NaN
89,C3657748,C0488722,NaN
90,C0322831,C0162736,NaN
91,C3739452,C0549926,NaN
92,C0021828,C1179999,NaN
93,C3104223,C1384665,NaN
94,C3657145,C1185369,NaN
95,C1476847,C1027587,NaN
96,C0481935,C0804007,NaN
97,C1624124,C1334899,NaN
98,C1427882,C0883292,NaN
99,C0797771,C3618628,NaN
100,C3930910,C0020703,NaN
101,C1197003,C1999431,NaN
102,C2348381,C0017679,NaN
103,C1707248,C1257286,NaN
104,C3619478,C2505642,NaN
105,C0804132,C1309128,NaN
106,C3669286,C2322983,NaN
107,C3821738,C2933311,NaN
108,C0684815,C3597249,NaN
109,C1412779,C1973344,NaN
110,C3894504,C0484279,NaN
111,C2332877,C0366125,NaN
112,C3490026,C1260899,NaN
113,C0484948,C1114363,NaN
114,C1836383,C0878179,NaN
115,C0879997,C0921330,NaN
116,C1456786,C1423974,NaN
117,C0001655,C0051510,NaN
118,C3897795,C3669300,NaN
119,C3536141,C0036205,NaN
120,C2411710,C2930460,NaN
121,C2403003,C2713516,NaN
122,C1817588,C1459657,NaN
123,C0599017,C3253949,NaN
124,C3849205,C0015411,NaN
125,C2450467,C0551242,NaN
126,C0006370,C3717512,NaN
127,C3600871,C1223125,NaN
128,C2314751,C3941372,NaN
129,C2445597,C2512154,NaN
130,C3092535,C3146831,NaN
131,C0041450,C1835843,NaN
132,C0367849,C3368648,NaN
133,C0026256,C0225308,NaN
134,C0366105,C1507771,NaN
135,C0938784,C0944798,NaN
136,C3481877,C3158639,NaN
137,C2599660,C3147037,NaN
138,C1698908,C2646542,NaN
139,C1449709,C1334455,NaN
140,C0798527,C1545155,NaN
141,C3213710,C0126359,NaN
142,C1867450,C0011967,NaN
143,C3574796,C1667257,NaN
144,C1492277,C0152622,NaN
145,C0428692,C0364157,NaN
146,C2452669,C3825709,NaN
147,C2952071,C0522185,NaN
148,C1696556,C0486174,NaN
149,C3548032,C1512020,NaN
150,C0174271,C3988715,NaN
151,C0364636,C2734079,NaN
152,C3821370,C3812779,NaN
153,C0006826,C0364293,NaN
154,C1718811,C2352238,NaN
155,C1640699,C1427798,NaN
156,C4002184,C3384450,NaN
157,C2993662,C0862643,NaN
158,C2000414,C1823409,NaN
159,C0222566,C0944139,NaN
160,C0803490,C1041297,NaN
161,C2498387,C1438411,NaN
162,C3474023,C1672707,NaN
163,C1415690,C1007841,NaN
164,C1058162,C0874083,NaN
165,C2409463,C1175070,NaN
166,C3633984,C2406649,NaN
167,C0977021,C0802688,NaN
168,C0976496,C3476017,NaN
169,C1002358,C3545367,NaN
170,C1114217,C1687413,NaN
171,C3172003,C0501577,NaN
172,C2580302,C2980198,NaN
173,C2970055,C0688003,NaN
174,C0368321,C1333590,NaN
175,C0043297,C1706480,NaN
176,C1919304,C1825768,NaN
177,C0035373,C0798177,NaN
178,C3158526,C0349097,NaN
179,C1261211,C1978478,NaN
180,C2001486,C1156666,NaN
181,C0004114,C1576924,NaN
182,C0368129,C3658228,NaN
183,C0292818,C0424997,NaN
184,C1525310,C0485280,NaN
185,C1421501,C3413698,NaN
