rownum,CUI1,CUI2,ce
0,C1879704,C0036412,NaN
1,C1149041,C0584876,NaN
2,C1003184,C0836695,NaN
3,C1838572,C0798845,NaN
4,C1147684,C2621356,NaN
5,C0699815,C0792463,NaN
6,C0025249,C2795396,NaN
7,C2347369,C1226893,NaN
8,C1953069,C1125026,NaN
9,C1830901,C0258099,NaN
10,C3484570,C0979741,NaN
11,C0484087,C1426173,NaN
12,C3992653,C2303993,NaN
13,C1717193,C2553847,NaN
14,C3271609,C0627858,NaN
15,C2642936,C0619992,NaN
16,C0002871,C3040081,NaN
17,C2614312,C3362654,NaN
18,C0881068,C0704806,NaN
19,C0018378,C3847438,NaN
20,C0797890,C0754456,NaN
21,C0363343,C0237935,NaN
22,C0943661,C3103824,NaN
23,C1707183,C0483157,NaN
24,C0429757,C2780767,NaN
25,C0797715,C3711562,NaN
26,C0797767,C3901809,NaN
27,C0050528,C1025261,NaN
28,C1384550,C3553060,NaN
29,C3291394,C0738631,NaN
30,C3081083,C2989670,NaN
31,C1438778,C1449504,NaN
32,C1316935,C1562447,NaN
33,C0216784,C1038924,NaN
34,C0017132,C2919146,NaN
35,C3940811,C3892463,NaN
36,C2973922,C1637483,NaN
37,C3545041,C3640741,NaN
38,C1113949,C0488991,NaN
39,C3669398,C0483034,NaN
40,C3398997,C0505043,NaN
41,C1542961,C3370781,NaN
42,C3541289,C3921920,NaN
43,C0023448,C2999464,NaN
44,C2465263,C3400941,NaN
45,C4027207,C3423247,NaN
46,C1134568,C3924261,NaN
47,C3869688,C3987783,NaN
48,C3639399,C3175036,NaN
49,C1715594,C1637793,NaN
50,C2622707,C3060065,NaN
51,C3967466,C1081517,NaN
52,C3747963,C1567379,NaN
53,C0034796,C0060277,NaN
54,C1526118,C0730684,NaN
55,C1421496,C2769225,NaN
56,C2649584,C0005697,NaN
57,C2661399,C0934364,NaN
58,C3888273,C3853046,NaN
59,C0978638,C0798000,NaN
60,C1013450,C4033434,NaN
61,C1659821,C0058772,NaN
62,C0170473,C0693045,NaN
63,C1421929,C0943050,NaN
64,C2707080,C1051768,NaN
65,C1743796,C1647601,NaN
66,C1880474,C0362511,NaN
67,C0037473,C3457444,NaN
68,C3610020,C1632255,NaN
69,C2923565,C3815159,NaN
70,C2361386,C3922129,NaN
71,C0152095,C0224722,NaN
72,C3169552,C3068245,NaN
73,C1421446,C3285471,NaN
74,C1545892,C1931785,NaN
75,C3790641,C1674167,NaN
76,C4006004,C3728564,NaN
77,C0915619,C0151222,NaN
78,C1539620,C0796841,NaN
79,C1324867,C1954327,NaN
80,C1517236,C2824885,NaN
81,C2246327,C2735863,NaN
82,C1041589,C0801698,NaN
83,C3256182,C0552074,NaN
84,C0038558,C1753319,NaN
85,C0941829,C1664889,NaN
86,C1341224,C1334532,NaN
87,C1539269,C0882368,NaN
88,C1528507,C3244309,NaN
89,C2632120,C3476166,NaN
90,C2565668,C2392762,NaN
91,C1337587,C1023144,NaN
92,C4033069,C1825371,NaN
93,C0023267,C0960986,NaN
94,C3560400,C1220836,NaN
95,C3813558,C3414166,NaN
96,C0038367,C2457413,NaN
97,C0350279,C3483031,NaN
98,C1915604,C3482346,NaN
99,C0797695,C3763285,NaN
100,C2691744,C3779632,NaN
101,C1149680,C2385576,NaN
102,C2796762,C3813821,NaN
103,C3808503,C2635576,NaN
104,C3106397,C1475853,NaN
105,C1135732,C0072642,NaN
