rownum,CUI1,CUI2,ce
0,C0365655,C3976786,NaN
1,C2925955,C1429686,NaN
2,C1334556,C0153364,NaN
3,C1906752,C3069393,NaN
4,C4013851,C1539848,NaN
5,C3399660,C0058435,NaN
6,C1147139,C3567740,NaN
7,C0743798,C0879910,NaN
8,C3351085,C1910468,NaN
9,C0484347,C2438766,NaN
10,C3421462,C0943506,NaN
11,C0644117,C3052987,NaN
12,C2283687,C1019604,NaN
13,C2679751,C2991663,NaN
14,C2825452,C1601404,NaN
15,C2598673,C0423618,NaN
16,C3151770,C0824960,NaN
17,C3391197,C3847349,NaN
18,C1859004,C0484436,NaN
19,C1526963,C3035416,NaN
20,C0880189,C0753576,NaN
21,C0229047,C0820786,NaN
22,C0629356,C0020565,NaN
23,C1325786,C0033373,NaN
24,C1069723,C3630330,NaN
25,C3889409,C0803244,NaN
26,C1833114,C3333448,NaN
27,C0483732,C1442749,NaN
28,C0282122,C2634345,NaN
29,C3597700,C1071277,NaN
30,C3471204,C1505106,NaN
31,C1148248,C2794194,NaN
32,C0944533,C3954428,NaN
33,C1999854,C2000541,NaN
34,C2969842,C0921892,NaN
35,C2936761,C2727310,NaN
36,C2480004,C3482142,NaN
37,C2607541,C0824467,NaN
38,C0502169,C1069939,NaN
39,C0923951,C0288343,NaN
40,C1722561,C0964799,NaN
41,C2500081,C1634413,NaN
42,C2466603,C1324889,NaN
43,C1636001,C0975262,NaN
44,C1308583,C0756011,NaN
45,C1924171,C3641497,NaN
46,C3255812,C0981268,NaN
47,C2970525,C0034552,NaN
48,C0157450,C1824439,NaN
49,C0482985,C0362696,NaN
50,C1333460,C3956551,NaN
51,C1953200,C2350050,NaN
52,C0803479,C2719872,NaN
53,C1576506,C3255675,NaN
54,C0026987,C1184766,NaN
55,C0484298,C0825505,NaN
56,C0880789,C2336541,NaN
57,C0679013,C0488297,NaN
58,C2400307,C3719795,NaN
59,C0025219,C3891655,NaN
60,C2567992,C2509670,NaN
61,C0280793,C0250997,NaN
62,C0941968,C0753512,NaN
63,C3889703,C3765584,NaN
64,C0455216,C1213847,NaN
65,C2446592,C3945375,NaN
66,C1312140,C3147313,NaN
67,C3343940,C1720318,NaN
68,C2618455,C3546656,NaN
69,C3272375,C1953488,NaN
70,C0770307,C3162898,NaN
71,C1321921,C1430346,NaN
72,C2278163,C2294098,NaN
73,C0881593,C0974997,NaN
74,C3125825,C1423947,NaN
75,C0961029,C0265385,NaN
76,C1053371,C0013010,NaN
77,C3132020,C0804247,NaN
78,C1839566,C0551304,NaN
79,C2405889,C3755831,NaN
80,C3122526,C2598441,NaN
81,C2442435,C1311384,NaN
82,C0797482,C3812702,NaN
83,C3481946,C1953621,NaN
84,C0258339,C3157093,NaN
85,C0880674,C3846542,NaN
86,C2723387,C2637223,NaN
87,C0482552,C2765609,NaN
88,C0221283,C1872073,NaN
89,C1525709,C0245324,NaN
90,C3416194,C2980898,NaN
91,C2270709,C1414965,NaN
92,C0368257,C2532144,NaN
93,C0628009,C0798259,NaN
94,C2987503,C2450541,NaN
95,C2698621,C0536416,NaN
96,C3100741,C3383032,NaN
97,C1643531,C0740235,NaN
98,C1461454,C2969946,NaN
99,C0153558,C1080963,NaN
100,C1525266,C3440894,NaN
101,C1332960,C0540492,NaN
102,C3503149,C3800028,NaN
103,C1585537,C2814159,NaN
104,C2730090,C0252505,NaN
105,C3438690,C0536004,NaN
106,C0815133,C0734256,NaN
107,C1903435,C2476652,NaN
108,C3124365,C3566226,NaN
109,C0374940,C0227536,NaN
110,C1538890,C3173316,NaN
111,C3426749,C1449569,NaN
112,C1507780,C2360523,NaN
113,C1222840,C1875803,NaN
114,C3816945,C3422603,NaN
115,C3273424,C3332842,NaN
116,C3360672,C0828524,NaN
117,C3696400,C2290392,NaN
118,C0363930,C2545847,NaN
119,C0832339,C2924076,NaN
120,C1428821,C0475211,NaN
121,C0937508,C1934563,NaN
122,C1120186,C1312614,NaN
123,C0732355,C0030554,NaN
124,C1503164,C0365167,NaN
125,C3847168,C1213383,NaN
126,C2828270,C3999077,NaN
127,C3433250,C1256340,NaN
128,C3801737,C2759280,NaN
129,C1979002,C0882378,NaN
130,C0011017,C1512320,NaN
131,C1743708,C0483737,NaN
132,C0827530,C0334160,NaN
133,C3024878,C0630634,NaN
134,C3334328,C2733959,NaN
135,C2767678,C0363528,NaN
136,C2405289,C0797392,NaN
137,C1318163,C0550734,NaN
138,C1202106,C2277837,NaN
139,C0977679,C1526744,NaN
140,C0368406,C2695003,NaN
141,C0934743,C1071510,NaN
142,C1611365,C1814776,NaN
143,C3110324,C2446855,NaN
144,C1623822,C2653342,NaN
145,C2445285,C0488549,NaN
146,C1028607,C3770346,NaN
147,C3870491,C0798124,NaN
148,C0505697,C1148235,NaN
149,C1177155,C1572915,NaN
150,C1942153,C0038689,NaN
151,C0923286,C3715236,NaN
152,C0880595,C3823895,NaN
153,C0029429,C1071354,NaN
154,C0550499,C2556113,NaN
155,C0367975,C1456179,NaN
156,C1465352,C0390113,NaN
157,C0798743,C0485901,NaN
158,C0224853,C3260911,NaN
159,C0043365,C0797101,NaN
160,C2718233,C3349052,NaN
161,C1030583,C3063646,NaN
162,C3225652,C3537195,NaN
163,C3764803,C2697657,NaN
164,C1910455,C3846872,NaN
165,C2375870,C2654385,NaN
166,C2668099,C3147764,NaN
167,C2443441,C1896099,NaN
168,C3219572,C2925657,NaN
169,C3742502,C0191880,NaN
170,C3725338,C1316648,NaN
171,C1311540,C3980363,NaN
172,C2380008,C4042969,NaN
173,C0802466,C2360401,NaN
174,C0958220,C1705480,NaN
175,C0079105,C3429986,NaN
176,C3948719,C0011263,NaN
177,C1431869,C0266427,NaN
178,C2395572,C0028692,NaN
179,C0939998,C3917630,NaN
180,C2246316,C0943557,NaN
181,C3864744,C0921387,NaN
182,C2408313,C3753186,NaN
183,C2360465,C2931030,NaN
184,C2617077,C3888090,NaN
185,C1823166,C0329152,NaN
186,C3710916,C0227239,NaN
187,C2444935,C0482142,NaN
188,C3146756,C2392807,NaN
189,C0231911,C1526993,NaN
190,C1446947,C4046036,NaN
191,C2346084,C3359953,NaN
192,C0491683,C0711810,NaN
193,C1861388,C1634066,NaN
194,C4034335,C1527249,NaN
195,C1613881,C3043608,NaN
196,C1641483,C0746463,NaN
197,C0791945,C0803794,NaN
198,C2348774,C2412199,NaN
199,C0371703,C0482672,NaN
200,C0001588,C1953094,NaN
201,C1825641,C3052738,NaN
202,C1826574,C1185452,NaN
203,C0978620,C3465257,NaN
204,C1702108,C0489273,NaN
205,C0880337,C1956355,NaN
206,C1827970,C0072403,NaN
207,C0800363,C0800778,NaN
208,C2003355,C3352199,NaN
209,C1556097,C2413486,NaN
210,C0925100,C3583689,NaN
211,C3071362,C0268140,NaN
212,C2441693,C2440072,NaN
213,C4005291,C1224035,NaN
214,C0079850,C0222773,NaN
215,C0998786,C3894326,NaN
216,C1908548,C1641487,NaN
217,C0008024,C0114346,NaN
218,C1479155,C1552854,NaN
219,C1939906,C3471093,NaN
220,C1308121,C1369574,NaN
221,C0867589,C3745016,NaN
222,C1885270,C1241835,NaN
223,C1155116,C0241426,NaN
224,C0265698,C2477294,NaN
225,C1859598,C0944297,NaN
226,C3894874,C0365495,NaN
227,C2813700,C3025478,NaN
228,C0482822,C0199806,NaN
229,C2776193,C1832007,NaN
230,C2970183,C3157427,NaN
231,C0030178,C3469527,NaN
232,C1147309,C2728008,NaN
233,C0368297,C0991770,NaN
234,C0738550,C2479565,NaN
235,C0550945,C1907122,NaN
236,C2457855,C0015625,NaN
237,C0011337,C2676272,NaN
238,C3422724,C1625309,NaN
239,C1240746,C2923974,NaN
240,C0551943,C0037205,NaN
241,C1953205,C3008611,NaN
242,C1684405,C3717286,NaN
243,C2734754,C3813063,NaN
244,C1579806,C0294745,NaN
245,C1523094,C1900225,NaN
246,C3891884,C2539221,NaN
247,C0020651,C1216652,NaN
248,C2349516,C0614792,NaN
