rownum,CUI1,CUI2,ce
0,C1879704,C0036412,0.07917331904172897
1,C1149041,C0584876,-0.06873207539319992
2,C1003184,C0836695,-0.049426767975091934
3,C1838572,C0798845,-0.04359572380781174
4,C1147684,C2621356,0.011413331143558025
5,C0699815,C0792463,0.00477705430239439
6,C0025249,C2795396,-0.07834411412477493
7,C2347369,C1226893,0.003658877918496728
8,C1953069,C1125026,0.055985745042562485
9,C1830901,C0258099,0.33437028527259827
10,C3484570,C0979741,0.04400461167097092
11,C0484087,C1426173,0.01076103188097477
12,C3992653,C2303993,0.04799580201506615
13,C1717193,C2553847,0.02941802330315113
14,C3271609,C0627858,0.16514742374420166
15,C2642936,C0619992,-0.051227960735559464
16,C0002871,C3040081,9.360248222947121E-4
17,C2614312,C3362654,0.11934419721364975
18,C0881068,C0704806,-0.06092114746570587
19,C0018378,C3847438,0.04079923778772354
20,C0797890,C0754456,0.10613647848367691
21,C0363343,C0237935,0.06054622679948807
22,C0943661,C3103824,0.08074604719877243
23,C1707183,C0483157,0.0055679199285805225
24,C0429757,C2780767,-0.03639018163084984
25,C0797715,C3711562,0.07583030313253403
26,C0797767,C3901809,0.027055861428380013
27,C0050528,C1025261,0.22784364223480225
28,C1384550,C3553060,0.7060533165931702
29,C3291394,C0738631,-0.1657237559556961
30,C3081083,C2989670,-0.06766771525144577
31,C1438778,C1449504,-0.004130961373448372
32,C1316935,C1562447,-0.1387280821800232
33,C0216784,C1038924,-0.1375339925289154
34,C0017132,C2919146,-0.06536038964986801
35,C3940811,C3892463,0.10728030651807785
36,C2973922,C1637483,0.0015742942923679948
37,C3545041,C3640741,0.046879857778549194
38,C1113949,C0488991,0.09884520620107651
39,C3669398,C0483034,-0.0812097042798996
40,C3398997,C0505043,0.11598367989063263
41,C1542961,C3370781,-0.07615888863801956
42,C3541289,C3921920,-0.10955622792243958
43,C0023448,C2999464,0.15680386126041412
44,C2465263,C3400941,-0.061695825308561325
45,C4027207,C3423247,-0.08765777200460434
46,C1134568,C3924261,-0.4628382623195648
47,C3869688,C3987783,-0.03421420603990555
48,C3639399,C3175036,0.2710995674133301
49,C1715594,C1637793,-0.05311312526464462
50,C2622707,C3060065,-0.004258935339748859
51,C3967466,C1081517,-0.004278683103621006
52,C3747963,C1567379,-0.17683544754981995
53,C0034796,C0060277,0.23944374918937683
54,C1526118,C0730684,-0.044182926416397095
55,C1421496,C2769225,0.00935171265155077
56,C2649584,C0005697,-0.0652865618467331
57,C2661399,C0934364,-0.03223789483308792
58,C3888273,C3853046,-0.2681448757648468
59,C0978638,C0798000,-0.004033934324979782
60,C1013450,C4033434,0.10164885222911835
61,C1659821,C0058772,0.06540115922689438
62,C0170473,C0693045,0.006195472553372383
63,C1421929,C0943050,-0.02973170578479767
64,C2707080,C1051768,0.4250551164150238
65,C1743796,C1647601,-0.04500902444124222
66,C1880474,C0362511,-0.014987587928771973
67,C0037473,C3457444,-0.04443525895476341
68,C3610020,C1632255,0.026639489457011223
69,C2923565,C3815159,-0.22619102895259857
70,C2361386,C3922129,-0.03436073288321495
71,C0152095,C0224722,-0.1008208766579628
72,C3169552,C3068245,0.10657814145088196
73,C1421446,C3285471,2.4105484772007912E-4
74,C1545892,C1931785,-0.007236300967633724
75,C3790641,C1674167,-0.35295018553733826
76,C4006004,C3728564,-0.09849437326192856
77,C0915619,C0151222,0.24088749289512634
78,C1539620,C0796841,-0.014838671311736107
79,C1324867,C1954327,0.035078175365924835
80,C1517236,C2824885,0.03589726611971855
81,C2246327,C2735863,0.19606627523899078
82,C1041589,C0801698,-0.035943202674388885
83,C3256182,C0552074,-0.03262044116854668
84,C0038558,C1753319,0.03535915166139603
85,C0941829,C1664889,0.15112459659576416
86,C1341224,C1334532,-0.04857570305466652
87,C1539269,C0882368,0.0416773296892643
88,C1528507,C3244309,-0.0069928294979035854
89,C2632120,C3476166,-0.025476867333054543
90,C2565668,C2392762,-0.042889174073934555
91,C1337587,C1023144,0.08789436519145966
92,C4033069,C1825371,-0.05480838939547539
93,C0023267,C0960986,-0.1128968819975853
94,C3560400,C1220836,-0.0988735556602478
