rownum,CUI1,CUI2,ce
0,C3205213,C0765874,0.021455470472574234
1,C0291698,C2727958,0.0012477594427764416
2,C2290647,C1206223,0.029448745772242546
3,C1650515,C3669712,0.2198258638381958
4,C0368351,C3476521,0.02564239501953125
5,C1312742,C1839779,0.11319325864315033
6,C2734489,C1005107,0.06394625455141068
7,C3655161,C1530446,0.04687763378024101
8,C2440710,C1073219,0.07368399947881699
9,C1257673,C1947671,0.028081310912966728
10,C0943065,C2269750,0.27665770053863525
11,C1651400,C2625550,0.01225762628018856
12,C3890834,C1649408,-0.013381917029619217
13,C2491055,C3947020,0.5354220271110535
14,C1088291,C0367367,-0.340474009513855
15,C0408314,C1954556,-0.08266417682170868
16,C0998787,C2348420,-0.059393510222435
17,C3017279,C1943550,0.026176543906331062
18,C1508037,C0488958,0.10900615900754929
19,C1886660,C1222651,-0.024760687723755836
20,C3872020,C1560485,0.44082435965538025
21,C2458342,C3656125,-0.053641367703676224
22,C2246943,C3029205,-0.27786123752593994
23,C0944586,C3654342,-0.07137716561555862
24,C2442415,C0236642,0.01674770563840866
25,C3421197,C0702254,-0.029143670573830605
26,C2780855,C0363888,-0.1317935436964035
27,C1422575,C0364064,-0.027095666155219078
28,C0797698,C3993158,0.21547460556030273
29,C2239685,C1060807,0.06658678501844406
30,C1744621,C3715914,-0.0428406223654747
31,C0916643,C0733533,0.062131308019161224
32,C1954968,C1831213,0.1784631460905075
33,C0970696,C2950909,0.0804755836725235
34,C2419138,C2245417,-0.05065276846289635
35,C1831804,C0915178,0.08790578693151474
36,C1418331,C1530203,-0.025610581040382385
37,C3392308,C0064620,0.05621998384594917
38,C3067504,C3385280,-0.014826635830104351
39,C0822988,C2731589,-0.08933151513338089
40,C0507470,C0923498,0.08073335140943527
41,C3847166,C1929171,0.0687621533870697
42,C0803849,C0227736,0.07586085796356201
43,C0263859,C1522036,-0.022060956805944443
44,C0802422,C1441098,-0.04330306872725487
45,C0803445,C2966533,0.03999847173690796
46,C0399368,C0227403,-0.15566091239452362
47,C1413429,C0051756,0.22476227581501007
48,C0484538,C1135564,-0.5283259749412537
49,C0364196,C2923901,0.06210297346115112
50,C2243101,C1822712,-0.044090308248996735
51,C0010074,C2700196,-0.045491840690374374
52,C1437229,C1876869,0.2836645245552063
53,C0975120,C1369627,0.061907876282930374
54,C3724459,C3599038,0.0407271534204483
55,C0489098,C0591049,0.029794275760650635
56,C1927934,C0022067,0.34391218423843384
57,C1067773,C1507866,0.019715962931513786
58,C0268272,C1739931,0.06881372630596161
59,C3071263,C4006719,0.2775479555130005
60,C3171733,C2936084,0.046438880264759064
61,C0753910,C1147520,0.09198620170354843
62,C0363977,C1048515,-0.13928626477718353
63,C1830154,C1938162,-0.114150770008564
64,C1494330,C0940799,0.012594846077263355
65,C3392462,C1825635,0.054980870336294174
66,C2420659,C1539237,-0.07314479351043701
67,C1070752,C2499271,-0.01782127656042576
68,C3171943,C0205997,-0.058585576713085175
69,C2745479,C0607763,0.41772300004959106
70,C3395833,C0797944,0.027516158297657967
71,C3608732,C0062641,-0.011539910919964314
72,C1304949,C1714609,-0.09409315139055252
73,C0836851,C1314615,-0.0576622299849987
74,C2930657,C1315071,0.013088705949485302
75,C0769466,C1184473,-0.11858876049518585
76,C3362730,C2317565,-0.01653960347175598
77,C1709424,C2270486,0.030497919768095016
78,C2554674,C3502588,0.012227408587932587
79,C3939773,C0028076,-0.11454959958791733
80,C0221731,C0041186,0.014585881493985653
81,C1200144,C1706326,0.0678255632519722
82,C3404408,C3554130,0.1511777639389038
83,C1073101,C0081411,-0.10331863909959793
84,C0002372,C3644073,0.19367125630378723
85,C1369321,C1315226,0.029681721702218056
86,C2827563,C1559237,0.024708684533834457
87,C0086335,C1542950,0.058182548731565475
88,C0364241,C3528145,0.08534731715917587
89,C3657748,C0488722,-0.01280673686414957
90,C0322831,C0162736,0.1302480250597
91,C3739452,C0549926,0.054215461015701294
92,C0021828,C1179999,0.057588595896959305
93,C3104223,C1384665,-0.373720645904541
94,C3657145,C1185369,0.05824046954512596
95,C1476847,C1027587,-0.03200843557715416
96,C0481935,C0804007,0.026693977415561676
97,C1624124,C1334899,-0.8944734930992126
98,C1427882,C0883292,0.04365032911300659
99,C0797771,C3618628,0.13151441514492035
100,C3930910,C0020703,-0.163882777094841
101,C1197003,C1999431,-2.7890512137673795E-4
102,C2348381,C0017679,-0.009351983666419983
103,C1707248,C1257286,-0.029231779277324677
104,C3619478,C2505642,-0.036958836019039154
105,C0804132,C1309128,0.5551653504371643
106,C3669286,C2322983,-0.09934286773204803
107,C3821738,C2933311,0.09957476705312729
108,C0684815,C3597249,-0.09986995905637741
109,C1412779,C1973344,0.05857719108462334
110,C3894504,C0484279,-0.11481085419654846
111,C2332877,C0366125,-0.03552126884460449
112,C3490026,C1260899,-0.03849224001169205
113,C0484948,C1114363,-2.0466088608372957E-4
114,C1836383,C0878179,-0.060313668102025986
115,C0879997,C0921330,-0.10984409600496292
116,C1456786,C1423974,0.13876260817050934
117,C0001655,C0051510,-0.005345321260392666
118,C3897795,C3669300,0.05726640298962593
119,C3536141,C0036205,-0.07950793951749802
120,C2411710,C2930460,0.06717474013566971
121,C2403003,C2713516,0.07552875578403473
122,C1817588,C1459657,-0.05928250774741173
123,C0599017,C3253949,-0.0068060546182096004
124,C3849205,C0015411,-0.10847537964582443
125,C2450467,C0551242,0.3038828372955322
126,C0006370,C3717512,-0.23514343798160553
127,C3600871,C1223125,-0.0027068755589425564
128,C2314751,C3941372,-0.23077823221683502
129,C2445597,C2512154,0.039801061153411865
130,C3092535,C3146831,0.10566142201423645
131,C0041450,C1835843,-0.05038485303521156
132,C0367849,C3368648,0.13856442272663116
133,C0026256,C0225308,-0.024785831570625305
134,C0366105,C1507771,0.05025837942957878
135,C0938784,C0944798,0.9296660423278809
136,C3481877,C3158639,0.02650725096464157
137,C2599660,C3147037,-0.013108844868838787
138,C1698908,C2646542,0.09033375978469849
139,C1449709,C1334455,0.061341628432273865
140,C0798527,C1545155,0.04347430169582367
141,C3213710,C0126359,-0.12277927249670029
142,C1867450,C0011967,-0.04157063364982605
143,C3574796,C1667257,-0.15111660957336426
144,C1492277,C0152622,-0.14382626116275787
145,C0428692,C0364157,-0.016283437609672546
146,C2452669,C3825709,-0.09133896976709366
147,C2952071,C0522185,-0.04697640612721443
148,C1696556,C0486174,0.001711130840703845
149,C3548032,C1512020,0.024394938722252846
150,C0174271,C3988715,0.04007478430867195
151,C0364636,C2734079,0.07725729793310165
152,C3821370,C3812779,-0.0857471451163292
153,C0006826,C0364293,0.08823233842849731
154,C1718811,C2352238,-0.07470376789569855
155,C1640699,C1427798,0.005633003544062376
156,C4002184,C3384450,0.009003372862935066
157,C2993662,C0862643,0.042997997254133224
158,C2000414,C1823409,-0.3585772216320038
159,C0222566,C0944139,-0.017815107479691505
160,C0803490,C1041297,0.06793972104787827
161,C2498387,C1438411,0.019090397283434868
162,C3474023,C1672707,-0.07988449931144714
163,C1415690,C1007841,0.014486332423985004
164,C1058162,C0874083,0.02210135944187641
165,C2409463,C1175070,-0.06414381414651871
166,C3633984,C2406649,0.1418592631816864
167,C0977021,C0802688,0.028792371973395348
168,C0976496,C3476017,-0.07446279376745224
169,C1002358,C3545367,-0.046966247260570526
170,C1114217,C1687413,-0.00514230877161026
171,C3172003,C0501577,0.05272442474961281
172,C2580302,C2980198,-0.0029966109432280064
173,C2970055,C0688003,-0.08964452892541885
174,C0368321,C1333590,0.02281755395233631
175,C0043297,C1706480,-0.15552787482738495
176,C1919304,C1825768,0.05833054333925247
177,C0035373,C0798177,0.0016698988620191813
178,C3158526,C0349097,0.0570443719625473
179,C1261211,C1978478,-0.03517964109778404
180,C2001486,C1156666,-0.08440981060266495
181,C0004114,C1576924,0.06361707299947739
182,C0368129,C3658228,0.06404931843280792
183,C0292818,C0424997,0.07551351189613342
184,C1525310,C0485280,-0.01690198853611946
185,C1421501,C3413698,0.035365212708711624
186,C4024729,C0367240,0.006682846695184708
187,C1023872,C2744216,-0.04256674647331238
188,C0017920,C0086357,0.06966153532266617
189,C2687950,C0058273,0.02953224629163742
190,C0331537,C0222437,0.012494758702814579
191,C3427530,C2679688,0.04124988988041878
192,C1961253,C0550326,2.0051683532074094E-4
193,C0364926,C2543873,0.23066696524620056
194,C3454435,C3173462,-0.1716383397579193
195,C0800267,C1478973,-0.02570248767733574
196,C1955864,C1604542,0.7078124284744263
197,C1451084,C1493474,0.02807720936834812
198,C3833979,C0880735,0.10946454852819443
199,C3097625,C3059528,0.050753988325595856
200,C3543577,C2671916,-0.04160099849104881
201,C0797148,C1316806,0.16821008920669556
202,C1818512,C1025381,-0.06551236659288406
203,C2707538,C2048998,-0.07490313053131104
204,C0797986,C1023080,0.10764273256063461
205,C0880863,C2575122,0.008299789391458035
206,C0830911,C1856883,-0.06849031895399094
207,C2925673,C3951250,0.04767242446541786
208,C3272949,C0063849,-0.06833479553461075
209,C0981615,C0329563,-0.043370895087718964
210,C0602138,C1148178,0.051759056746959686
211,C0157572,C2343716,0.044259946793317795
212,C3931007,C0688338,-0.030631648376584053
213,C1421650,C2411374,0.014971249736845493
214,C3726498,C1159582,-0.1672862321138382
215,C1554702,C2631813,-0.01162560936063528
216,C1874868,C2551966,-0.13585083186626434
217,C1924599,C3792600,0.09033005684614182
218,C0133929,C0636433,0.16695134341716766
219,C0803783,C0664051,-2.0113520440645516E-4
220,C2492441,C3722433,0.029321208596229553
221,C1298907,C2327752,-0.019326698035001755
222,C0066818,C0286263,0.007481980137526989
223,C0801477,C0177874,0.005753660574555397
224,C2664217,C0525067,-0.07460357993841171
225,C0362768,C1505244,0.09966202825307846
226,C0688613,C4036648,-0.40930119156837463
227,C3548672,C0563468,0.25636035203933716
228,C1877559,C0031831,0.13670070469379425
229,C3467825,C3259531,0.06314202398061752
230,C3131794,C3483884,0.045806627720594406
231,C0673602,C0090883,0.11756470799446106
232,C2277604,C1419003,0.056874509900808334
233,C2829892,C0693374,-0.03414960950613022
234,C0349374,C1705989,-0.062277209013700485
235,C0362889,C0490793,-0.02943366952240467
236,C1628450,C0367225,0.046629078686237335
237,C3336904,C2923942,0.09872191399335861
238,C0741305,C2811447,0.05247185379266739
239,C2734372,C0321443,0.02015012502670288
240,C0033689,C1724165,-0.008605364710092545
241,C2962965,C3323875,-0.0546870194375515
242,C1142645,C0006949,-0.06899605691432953
243,C0799260,C1589331,-0.5387357473373413
244,C1649889,C0482924,0.04849699139595032
245,C0279454,C0037833,0.09018528461456299
246,C3669218,C1438425,-0.13175064325332642
247,C1926045,C0489110,-0.029579222202301025
248,C0738240,C2598838,0.03028649277985096
249,C1335285,C1817381,-0.0023179450072348118
250,C0882174,C3424260,0.3266242742538452
251,C0007874,C3887868,0.12184327095746994
252,C0536591,C0549735,-0.1774693876504898
253,C3408037,C0232338,-0.13247834146022797
254,C1458787,C0879849,-0.017913086339831352
255,C0001047,C3963801,0.023233167827129364
256,C0331124,C3165914,-0.17228348553180695
257,C0365619,C3477183,-0.15501609444618225
258,C0009201,C2370488,-0.2217434048652649
259,C1078127,C3811180,0.1967329978942871
260,C0263634,C2695391,-0.10912203043699265
261,C0162533,C0257947,-0.20448461174964905
262,C1180576,C1992214,0.03760244697332382
263,C0819550,C0013769,0.11654795706272125
264,C3045212,C1915213,-0.04546155035495758
265,C2443044,C2444292,0.007362662814557552
266,C0880482,C0012625,0.08730637282133102
267,C1315291,C3272171,-0.0014250674284994602
268,C2734636,C1853135,0.6722878217697144
269,C2460070,C0378733,0.016409307718276978
270,C3329573,C1263762,-0.06524619460105896
271,C3421403,C0950013,0.02718593180179596
272,C0796512,C1154870,0.0023597057443112135
273,C0015523,C2440795,-0.0063019790686666965
274,C0551123,C1622067,-0.01936936005949974
275,C2292263,C3177271,-0.017122969031333923
276,C2609572,C1082988,-0.07158326357603073
277,C2645761,C0803263,-0.18178117275238037
278,C1714607,C1240335,-0.0637800544500351
279,C1673496,C3395450,0.040281277149915695
280,C2821201,C0078911,0.010832350701093674
281,C3582034,C3172544,0.035721175372600555
282,C3445027,C2396807,0.005302191711962223
283,C3402122,C1853118,0.013793869875371456
284,C3367936,C1633221,0.007647380698472261
285,C3159191,C0221239,-0.15391241014003754
286,C1207153,C3900658,0.2873319089412689
287,C2707180,C2953217,0.008628704585134983
288,C0070694,C0504324,-0.10648000240325928
289,C3807932,C1622874,0.020938815549016
290,C3699563,C3652292,0.015258753672242165
