rownum,CUI1,CUI2,ce
0,C2310905,C0078253,0.747784435749054
1,C3933899,C3700664,-0.7700895667076111
2,C0936559,C1508030,-0.03062017261981964
3,C1014956,C0889603,0.053221721202135086
4,C3378482,C1251982,0.04225322976708412
5,C3870462,C1151417,0.009488401934504509
6,C1548321,C3280900,0.01209492702037096
7,C3642224,C4015031,0.1614057868719101
8,C1516503,C2934361,0.060188453644514084
9,C3583510,C3993426,-0.01691560074687004
10,C1715660,C1717270,0.04136934503912926
11,C3956257,C1863203,0.05870654433965683
12,C0364185,C0049260,0.025890367105603218
13,C0158983,C0375189,-0.3335821330547333
14,C1525573,C3552479,-0.0693841502070427
15,C2747668,C0721184,0.11365339159965515
16,C2667095,C2918318,0.006283918861299753
17,C2461916,C2280690,0.27565625309944153
18,C1719618,C0674332,-0.11383994668722153
19,C2313654,C3539569,0.061226118355989456
20,C0057921,C1040229,-0.09141828864812851
21,C2394037,C3401956,0.34010010957717896
22,C0025218,C0797910,0.10750982910394669
23,C4002407,C0600622,-0.06691927462816238
24,C1351893,C1461243,0.032837189733982086
25,C3240329,C3006403,-0.12021461874246597
26,C0951496,C1716150,-0.11819581687450409
27,C0860437,C1526079,0.0016638637753203511
28,C3846974,C2694544,-0.021296672523021698
29,C3249203,C3029642,-0.050808947533369064
30,C0053026,C2936400,0.02113993652164936
31,C0488534,C3194762,0.20759564638137817
32,C1884587,C2791623,0.038502831012010574
33,C1599362,C1537844,-0.01908141002058983
34,C1227539,C3155588,0.009089875034987926
35,C1858127,C3896085,0.0036527574993669987
36,C2108107,C2304070,0.03204729035496712
37,C3481866,C3194692,0.017278380692005157
38,C1543007,C1149732,0.10398505628108978
39,C0600607,C1066882,-0.027783391997218132
40,C1372662,C2348109,-0.06365712732076645
41,C0296573,C0489447,0.040892332792282104
42,C0766530,C3268119,0.08907551318407059
43,C3360560,C1185518,-0.06263583153486252
44,C1566921,C2722017,-0.005308466497808695
45,C0652222,C0366613,-0.05324134975671768
46,C1507962,C0280210,0.10474903136491776
47,C2806651,C3820319,-0.14199496805667877
48,C0809849,C0694411,0.0876784473657608
49,C3559505,C3794980,-0.08199749141931534
50,C1122217,C0905393,0.021684100851416588
51,C1537911,C3806457,0.022407567128539085
52,C2784554,C2607493,0.04916579648852348
53,C1859298,C3095415,0.0019309964263811707
54,C0296498,C1198816,-0.013711719773709774
55,C0362994,C2707246,0.028106069192290306
56,C1959635,C3269987,-0.036895714700222015
57,C0010351,C3613558,0.12388163805007935
58,C1423717,C0363990,0.09791725128889084
59,C0094639,C1529846,0.09261268377304077
60,C1462894,C3820033,-0.009777518920600414
61,C0942514,C1282927,-0.010327695868909359
62,C1416258,C2632267,-0.04660043492913246
63,C2941403,C2543084,0.3999060094356537
64,C0887128,C0362553,0.023196060210466385
65,C2818787,C1880858,0.05513846129179001
66,C2405256,C3894197,0.39898040890693665
67,C0798156,C0128914,0.17282730340957642
68,C1181961,C0994251,0.11786208301782608
69,C1543727,C1281132,0.0382821150124073
70,C1170534,C3599882,0.008266059681773186
71,C2325411,C3953459,-0.003514619776979089
72,C0023968,C1544785,0.0030059069395065308
73,C3959215,C0039607,-0.183155357837677
74,C3594633,C3124900,0.05173162370920181
75,C3058503,C1832315,0.0015862013678997755
76,C0071216,C2615791,-0.1173814982175827
77,C0225864,C0152322,8.831338491290808E-4
78,C0927314,C0041014,0.11700233072042465
79,C1311982,C1146272,-0.128666952252388
80,C1524731,C1544639,0.055164605379104614
81,C3336109,C0022350,-0.009905561804771423
82,C3745310,C0483105,0.14628098905086517
83,C2815316,C1932486,-0.06771757453680038
84,C2682514,C0138642,-0.2661447823047638
85,C0714950,C2306615,-0.023388179019093513
86,C0981886,C0009450,0.039857521653175354
87,C1184589,C0070407,0.0313265360891819
88,C0487972,C0797251,0.8614700436592102
89,C3761948,C1334588,-0.06675116717815399
90,C3895629,C3800174,0.04648039489984512
91,C0879688,C1447465,0.6302242279052734
92,C1473079,C0945630,-0.039061035960912704
93,C3005027,C0389239,0.12024536728858948
