rownum,CUI1,CUI2,ce
0,C3148204,C3106444,NaN
1,C0728800,C2451014,NaN
2,C2685534,C3768659,NaN
3,C1524879,C3070139,NaN
4,C3471072,C0224362,NaN
5,C1384580,C0156221,0.7827503681182861
6,C3558947,C1946907,NaN
7,C2477388,C0019475,0.04940500855445862
8,C0802790,C0239878,NaN
9,C3965278,C1526001,NaN
10,C0043402,C0872304,-0.6926171183586121
11,C2936438,C0798181,NaN
12,C2445547,C0049417,NaN
13,C3128222,C3940088,NaN
14,C0551274,C0033137,NaN
15,C0483053,C3658302,NaN
16,C0486727,C0817547,NaN
17,C3025200,C1428216,NaN
18,C1878324,C0765395,NaN
19,C0424043,C0363901,NaN
20,C2727643,C0363914,NaN
21,C0006055,C2727243,NaN
22,C1319171,C3174444,NaN
23,C3595258,C0483768,NaN
24,C1415380,C1537547,NaN
25,C3927692,C2713148,NaN
26,C1000912,C0324765,0.9981643557548523
27,C0949628,C1145706,NaN
28,C0042815,C0001208,-0.10674435645341873
29,C1147043,C0485297,NaN
30,C0123931,C0604329,NaN
31,C1508068,C3065938,NaN
32,C3930153,C0365527,NaN
33,C1442336,C0344449,NaN
34,C2643215,C1680145,0.1912800669670105
35,C1712191,C2421154,NaN
36,C2992690,C2706903,NaN
37,C1315228,C0029897,NaN
38,C3628859,C2342137,NaN
39,C0024349,C1157031,0.39694905281066895
40,C1651730,C1316227,NaN
41,C1316452,C3383595,NaN
42,C3853871,C3947478,NaN
43,C3129541,C0266060,0.9995817542076111
44,C0032375,C3476092,-0.19011695683002472
45,C3085456,C3431114,-0.987217366695404
46,C0607926,C0224718,-0.1814948171377182
47,C3548749,C0155456,NaN
48,C0366109,C0506753,NaN
49,C3435073,C1023871,NaN
50,C1642559,C0869009,NaN
51,C2581979,C3803181,0.9200114011764526
52,C0077089,C3143045,NaN
53,C3942618,C1334122,0.9987593293190002
54,C1711013,C1959352,NaN
55,C3069109,C0945121,NaN
56,C0720850,C0723515,NaN
57,C1246811,C2277924,-0.996631383895874
58,C1421061,C3545904,NaN
59,C2725125,C0038522,NaN
60,C1621295,C1715080,NaN
61,C0394735,C0010177,NaN
62,C0603272,C2427308,NaN
63,C1308497,C0694768,0.9960620999336243
64,C0546880,C1846724,-0.9940511584281921
65,C1427697,C0224419,0.9991961717605591
66,C1556896,C0019079,-0.6889680027961731
67,C2361772,C2660223,NaN
68,C2733783,C1158005,NaN
69,C1438738,C2771110,NaN
70,C0642244,C0504224,NaN
71,C2727056,C1317029,NaN
72,C3105082,C2630762,NaN
73,C0636285,C1838165,NaN
74,C3219312,C1663918,NaN
75,C0713929,C4004836,NaN
76,C0041261,C1644626,NaN
77,C2336336,C1449799,NaN
78,C1539193,C0713341,NaN
79,C1819025,C1417810,-0.9814112782478333
80,C1053766,C1371436,NaN
81,C2286128,C0214177,NaN
82,C0802726,C1577147,NaN
83,C0003299,C1022934,0.4221809208393097
84,C0389003,C0206682,0.9713447093963623
85,C0013261,C0879832,NaN
86,C0368419,C0803427,NaN
87,C2658692,C2999648,NaN
88,C1526099,C2654826,NaN
89,C3282334,C0035222,NaN
90,C1337052,C1661128,0.9825932383537292
91,C0262382,C2448816,NaN
92,C3346696,C2607039,-0.9988722801208496
93,C3724821,C0454451,NaN
94,C2749136,C3435853,NaN
95,C1264843,C2639564,NaN
96,C1001103,C0879933,NaN
97,C1544995,C0641061,NaN
98,C0364285,C0802865,NaN
99,C0994365,C0200069,NaN
100,C1189051,C3262970,NaN
101,C0007623,C0942244,NaN
102,C2713275,C3260246,NaN
103,C1448928,C3343195,NaN
104,C1173255,C3156399,NaN
105,C1425527,C1543771,NaN
106,C3334136,C0230099,NaN
107,C0537009,C0991523,0.9996452927589417
108,C2398360,C0221263,NaN
109,C2456253,C2344311,NaN
110,C3639283,C2350997,-0.9937812089920044
111,C0282201,C1163500,NaN
112,C0803749,C3059158,NaN
113,C0339527,C1428597,NaN
