rownum,CUI1,CUI2,ce
0,C2727065,C3410211,0.028815167024731636
1,C1929019,C1091452,-0.02494150400161743
2,C2966747,C0945436,0.06915151327848434
3,C3909395,C0993143,-0.07996372133493423
4,C2966623,C3529178,0.00943262130022049
5,C2608226,C0658844,-0.0037984240334481
6,C3900820,C2929244,0.019741829484701157
7,C2484955,C1510486,-0.029937054961919785
8,C1543226,C1006014,0.10060937702655792
9,C3105542,C1864049,0.00824123714119196
10,C0028663,C0288968,0.02211960218846798
11,C1544194,C1859208,-0.045257531106472015
12,C0677866,C1543748,-0.06793927401304245
13,C0192475,C3663117,-0.03032483160495758
14,C0978485,C1977280,0.11031538248062134
15,C2520474,C1824369,0.04207025468349457
16,C3212764,C1936006,0.03321855887770653
17,C0031138,C0012601,0.12940678000450134
18,C0245603,C1679830,-0.0784100741147995
19,C0030239,C4035033,0.022875957190990448
20,C3556482,C0694370,0.03534407541155815
21,C1569853,C2650776,0.12420882284641266
22,C3950246,C1029453,-0.03557461127638817
23,C1479387,C3488915,0.16803430020809174
24,C0797293,C0798269,0.28800222277641296
25,C3180260,C3733007,0.12642045319080353
26,C2984543,C3251870,0.024860549718141556
27,C1668077,C0307038,-0.10027874261140823
28,C0282072,C2380203,-0.10726732760667801
29,C1608677,C0603153,-0.11170694977045059
30,C1315821,C3763634,0.10363899171352386
31,C0279584,C3541877,0.0026652999222278595
32,C0366175,C2707595,0.10294833034276962
33,C1074676,C3493371,0.2771482467651367
34,C1952821,C0021289,-0.028515266254544258
35,C0875614,C0008523,0.04281916096806526
36,C0260205,C0593573,-0.036853499710559845
37,C2293545,C1962961,0.1029171496629715
38,C2629681,C1152513,-0.07808823883533478
39,C1324877,C0013722,0.07499959319829941
40,C1831526,C0799458,0.1141572967171669
41,C2659423,C0482942,-0.021163566038012505
42,C2988613,C1634632,-0.030212974175810814
43,C1507964,C2503986,-0.032666731625795364
44,C3764754,C3172423,0.02667563036084175
45,C1315707,C0260694,0.10757501423358917
46,C2629002,C2736514,-0.05680643394589424
47,C1147060,C2386359,0.06557159870862961
48,C1383808,C0973769,0.05610114336013794
49,C1050879,C0224888,-0.02579461969435215
50,C2428626,C1147111,0.02984674833714962
51,C1670095,C0001080,-0.048268139362335205
52,C1510475,C0365028,0.038524553179740906
53,C0057693,C0796066,-0.03182736411690712
54,C2829390,C1415523,0.0595453679561615
55,C3402619,C3253634,0.19144590198993683
56,C0978650,C2694343,-0.14965765178203583
57,C1875889,C3962810,-0.09417549520730972
58,C3530961,C1910438,0.007477303966879845
59,C3481737,C0801345,-0.05670309439301491
60,C1527983,C2401131,0.0018463851884007454
61,C2699119,C0021910,0.08340475708246231
62,C1239576,C4019316,0.24882647395133972
63,C2985586,C2828660,0.034964945167303085
64,C0259969,C2641502,-0.02477126754820347
65,C3482392,C1553214,0.04139794409275055
66,C1369545,C1946866,-0.0018059008289128542
67,C0486045,C0880015,0.008046170696616173
68,C2460557,C0967783,-0.049152955412864685
69,C3032585,C0484136,0.05062488466501236
70,C0027581,C2735986,0.06827511638402939
71,C0399480,C2324142,0.059882890433073044
72,C0080264,C0006840,0.12245891243219376
73,C1545035,C3757922,-0.12431295961141586
74,C1276802,C2438097,0.07409333437681198
75,C2239747,C1146399,0.03242878615856171
76,C1147728,C2955479,0.12749093770980835
77,C1540541,C1051395,0.006704551167786121
78,C1333687,C0057877,0.03475832939147949
79,C2246261,C1524894,0.09391362220048904
80,C3255703,C2917972,0.048005107790231705
81,C0353619,C0384719,0.04077525809407234
82,C3901246,C1609947,0.01300413254648447
83,C0995720,C1000489,0.03287513181567192
84,C1044119,C2726940,-0.04305959865450859
85,C3620525,C0752180,-0.02351590059697628
86,C0606985,C1464529,0.043655555695295334
87,C1489689,C3083311,0.04428814351558685
88,C2265666,C1114624,-0.0762111023068428
89,C3169733,C1517129,0.036349378526210785
90,C2699220,C0820408,-0.06978515535593033
91,C3004892,C0834349,0.020495863631367683
92,C1649986,C1262337,0.1161813959479332
93,C0238463,C3360945,-0.04607744142413139
94,C3439396,C2420798,-0.05679084733128548
95,C1958758,C0794340,-0.04889111965894699
96,C0751074,C0647296,-0.07217220962047577
97,C1475095,C0706992,0.0029249158687889576
98,C2733784,C0014867,-0.01710634119808674
99,C2265216,C1865776,-0.0530107244849205
100,C1419237,C1412091,0.09527266025543213
101,C2923361,C2973005,0.07836516201496124
102,C1505615,C2377172,-0.1567845344543457
103,C2419284,C1023080,-0.06131779029965401
104,C0538460,C3233726,0.06449827551841736
105,C1114548,C1249393,-0.02622702531516552
106,C0281706,C0598002,0.023031942546367645
107,C1525079,C1631077,-0.07394502311944962
108,C0881327,C2624506,0.0011716462904587388
109,C3823970,C3429582,0.06152597442269325
110,C2735306,C2436904,0.04136793315410614
111,C2827716,C4037681,0.028567947447299957
112,C2534288,C2419469,0.17086337506771088
113,C3248398,C3362915,-0.017343834042549133
114,C2952117,C3091855,-0.10542852431535721
115,C3891533,C0655538,0.021361637860536575
116,C2268622,C1551557,6.2175263883546E-4
117,C2807056,C3420384,0.007758736610412598
118,C3223755,C0826583,0.12585492432117462
119,C1414399,C1956000,-0.05771445855498314
120,C0651021,C2447157,0.02051745355129242
121,C0796671,C1949506,0.025522904470562935
122,C1281139,C0689819,0.03660431504249573
123,C0331409,C1199841,0.08829529583454132
124,C0787058,C1825283,0.06187225133180618
125,C2360505,C0482440,-0.1288006454706192
126,C3916420,C3244538,0.09315450489521027
127,C0648894,C3483531,-3.5016064066439867E-4
128,C1626971,C1559489,-0.06634446978569031
129,C0804529,C3932717,0.020026255398988724
130,C3893994,C0304102,-0.1135510578751564
131,C1005971,C3790764,0.05624264106154442
132,C2603534,C0621329,6.517175934277475E-4
133,C3467898,C2564398,-0.0480627566576004
134,C0018784,C1714724,-0.017775774002075195
135,C0678783,C1334837,-0.09461934864521027
136,C1074022,C0129104,-0.01491897739470005
137,C1586019,C2599275,0.062286339700222015
138,C0741729,C0030873,0.10198639333248138
139,C1031466,C0047748,0.07509277760982513
140,C3434865,C1147337,0.16279993951320648
141,C2401793,C0801976,-0.10401551425457001
142,C0944033,C1544524,-0.07758176326751709
143,C3954568,C3990865,0.03971068933606148
144,C3412666,C0678230,-0.026065055280923843
145,C3415058,C1720918,0.09333586692810059
146,C2572914,C0797452,-0.06369984894990921
147,C1188342,C0708057,0.12132236361503601
148,C1864567,C0801455,-0.06772662699222565
149,C0446719,C2499787,-0.05396169424057007
150,C1157245,C0364990,0.04923226684331894
151,C0797961,C1946521,0.08949454128742218
152,C3486315,C3540734,0.1063551977276802
153,C2484174,C2462571,-0.006876043509691954
154,C0818078,C0198160,-0.014368845149874687
155,C0450606,C3978678,NaN
156,C2446854,C2455427,0.1148032695055008
157,C0734218,C2948020,0.045120444148778915
158,C1016708,C0803672,0.04998442903161049
159,C4033268,C3470999,0.015795772895216942
160,C2660621,C0796965,0.07402368634939194
161,C2405190,C1714992,0.07606549561023712
162,C3258310,C0086593,0.07641347497701645
163,C2375810,C3720975,-0.0551203116774559
164,C2702387,C1985770,-0.05867087468504906
165,C0916153,C1823938,0.10407032817602158
166,C2348308,C0505431,0.038810282945632935
167,C1979142,C0499683,0.16259042918682098
168,C2813828,C3545695,5.041543045081198E-4
169,C1422499,C1953583,0.02948947623372078
170,C2359814,C2734923,0.0800061970949173
171,C1973289,C3804688,-0.09901336580514908
172,C1151931,C0978283,0.018785107880830765
173,C3913844,C1120040,-0.14234057068824768
174,C2559894,C1315298,-0.1173052117228508
175,C3254485,C1384554,-0.013910572044551373
176,C1882452,C2753496,0.08938562870025635
177,C0326951,C0829256,-0.047686271369457245
178,C0963696,C0189987,-0.020970717072486877
179,C1052499,C0003507,-0.11707953363656998
180,C3171806,C3136729,-2.510883496142924E-4
181,C1592653,C1259707,-0.05211243778467178
182,C3163059,C0280454,-0.01168053038418293
183,C3155945,C1014138,0.01885153353214264
184,C3850010,C2615414,-0.14484082162380219
185,C2767503,C0951496,-0.029465079307556152
186,C1223650,C0735526,0.031865980476140976
187,C1470814,C1383584,-0.010902171023190022
188,C0027126,C0775082,-0.05999649688601494
189,C1842846,C1885382,0.01816374436020851
190,C1033878,C0410173,-0.03132161870598793
191,C0801639,C1585131,-0.12732945382595062
192,C2301854,C4037086,-0.08797764033079147
193,C0528559,C1275612,0.019496135413646698
194,C1677801,C2326275,0.1262373924255371
195,C1335221,C1313002,0.3084457814693451
196,C2643671,C0613842,0.004764281678944826
197,C0488454,C0080092,-0.012684035114943981
198,C2449792,C3634301,-0.0307189729064703
199,C1694693,C1937422,0.05815756693482399
200,C0228799,C2490033,-0.120367631316185
201,C0319684,C0551378,-0.12604081630706787
202,C3585271,C1167782,-0.044088151305913925
203,C3486167,C3263045,0.1017460823059082
204,C0043265,C1211095,0.04433613270521164
205,C1082077,C2277194,0.051935337483882904
206,C3400336,C2386066,0.03231796249747276
207,C3905956,C0924699,0.0302166435867548
208,C0364223,C0879931,0.11867674440145493
209,C0013969,C0803161,-0.08311135321855545
210,C2244906,C3172375,0.026118868961930275
211,C2707653,C1305099,0.11552496254444122
212,C0668139,C0502298,-0.05194682255387306
213,C0688606,C3734708,-0.037724852561950684
214,C1490728,C3740191,0.009320504032075405
215,C2453254,C4015801,-0.09803687036037445
216,C2773141,C1706112,0.1107388436794281
217,C2987744,C3181210,0.26686033606529236
218,C2742046,C0484259,-0.08113676309585571
219,C0755322,C2270598,0.053187333047389984
220,C4009990,C1979283,-5.506513989530504E-4
221,C1270304,C1622708,0.051024455577135086
222,C0038734,C2707154,-0.01359805278480053
223,C2608695,C1544746,0.01600923389196396
224,C1715045,C1195110,0.041812822222709656
225,C0042076,C1830858,-0.04712297394871712
226,C1426587,C1715308,-0.0181996151804924
227,C3921349,C1171558,0.04767084866762161
228,C1632039,C0323385,0.13340677320957184
229,C1339194,C0815763,0.0914887934923172
230,C1564907,C0263442,0.03050212934613228
231,C3971602,C0018609,-0.16035299003124237
232,C3227207,C0801360,0.14788281917572021
233,C2946431,C3571238,0.0047051734291017056
234,C1508088,C3641123,0.035015854984521866
235,C1222863,C3357452,0.03088521584868431
236,C1334002,C0368459,0.04698868840932846
237,C1316749,C3986852,0.05845959857106209
238,C1421862,C2603379,-0.03792472556233406
239,C1907135,C2599086,-0.054234251379966736
240,C3151571,C2690160,0.05043420568108559
241,C1651785,C0981750,0.0173629242926836
242,C0487445,C3430980,0.21855473518371582
243,C1738862,C0752080,0.05138451233506203
244,C3311993,C0262472,0.022672973573207855
245,C3175341,C3904714,-0.07288020849227905
246,C0707421,C1642052,0.2019287794828415
247,C1218381,C1814392,6.108552770456299E-5
248,C2383319,C1168934,0.0840134248137474
249,C1539782,C3789799,0.0915922075510025
250,C0282624,C0981686,0.11846959590911865
251,C4037700,C2799086,0.20520292222499847
252,C2355355,C1213743,0.08653245121240616
253,C3654280,C3220064,-0.00706887012347579
