rownum,CUI1,CUI2,ce
0,C3148204,C3106444,-0.02627137117087841
1,C0728800,C2451014,-0.09522990882396698
2,C2685534,C3768659,0.022972824051976204
3,C1524879,C3070139,0.07069465517997742
4,C3471072,C0224362,-0.06112491711974144
5,C1384580,C0156221,-0.06024827063083649
6,C3558947,C1946907,-0.06274333596229553
7,C2477388,C0019475,-0.05350552126765251
8,C0802790,C0239878,0.020684899762272835
9,C3965278,C1526001,-0.0856136828660965
10,C0043402,C0872304,0.13649223744869232
11,C2936438,C0798181,-0.06259626150131226
12,C2445547,C0049417,0.011509900912642479
13,C3128222,C3940088,0.06306660175323486
14,C0551274,C0033137,0.019106118008494377
15,C0483053,C3658302,0.09554733335971832
16,C0486727,C0817547,-0.01363726332783699
17,C3025200,C1428216,0.05690331757068634
18,C1878324,C0765395,-0.028487956151366234
19,C0424043,C0363901,-0.13989579677581787
20,C2727643,C0363914,0.13120341300964355
21,C0006055,C2727243,0.03330208361148834
22,C1319171,C3174444,0.0967063456773758
23,C3595258,C0483768,0.06461364775896072
24,C1415380,C1537547,0.2614729106426239
25,C3927692,C2713148,0.21322689950466156
26,C1000912,C0324765,0.17142142355442047
27,C0949628,C1145706,-0.11308275908231735
28,C0042815,C0001208,0.1574266403913498
29,C1147043,C0485297,0.3267633318901062
30,C0123931,C0604329,0.1322566717863083
31,C1508068,C3065938,-0.0036300967913120985
32,C3930153,C0365527,0.04344221577048302
33,C1442336,C0344449,0.09884347766637802
34,C2643215,C1680145,0.05909811332821846
35,C1712191,C2421154,0.11223481595516205
36,C2992690,C2706903,0.1188875138759613
37,C1315228,C0029897,-0.049212802201509476
38,C3628859,C2342137,0.055678337812423706
39,C0024349,C1157031,0.06778029352426529
40,C1651730,C1316227,-0.027096018195152283
41,C1316452,C3383595,0.062062229961156845
42,C3853871,C3947478,0.08713836967945099
43,C3129541,C0266060,-0.05127140134572983
44,C0032375,C3476092,-0.008341822773218155
45,C3085456,C3431114,0.006848917808383703
46,C0607926,C0224718,-0.0662757009267807
47,C3548749,C0155456,-0.06185751035809517
48,C0366109,C0506753,-0.04560626298189163
49,C3435073,C1023871,-0.03257611021399498
50,C1642559,C0869009,-0.013758784160017967
51,C2581979,C3803181,0.07548309117555618
52,C0077089,C3143045,0.08619843423366547
53,C3942618,C1334122,-0.001257239724509418
54,C1711013,C1959352,0.032775942236185074
55,C3069109,C0945121,0.085299551486969
56,C0720850,C0723515,0.03614800423383713
57,C1246811,C2277924,-0.03464518114924431
58,C1421061,C3545904,0.043367691338062286
59,C2725125,C0038522,-0.09389633685350418
60,C1621295,C1715080,-0.011557882651686668
61,C0394735,C0010177,0.03469428792595863
62,C0603272,C2427308,-0.0014923193957656622
63,C1308497,C0694768,-0.07794000953435898
64,C0546880,C1846724,-0.036325085908174515
65,C1427697,C0224419,0.046981070190668106
66,C1556896,C0019079,0.04695338010787964
67,C2361772,C2660223,-0.11570578068494797
68,C2733783,C1158005,-0.009666837751865387
69,C1438738,C2771110,0.050521548837423325
70,C0642244,C0504224,-0.006674479227513075
71,C2727056,C1317029,0.16674359142780304
72,C3105082,C2630762,0.24251002073287964
73,C0636285,C1838165,-0.04093199968338013
74,C3219312,C1663918,0.04749087616801262
75,C0713929,C4004836,0.06464973837137222
76,C0041261,C1644626,0.1798466295003891
77,C2336336,C1449799,0.021188749000430107
78,C1539193,C0713341,-0.015941448509693146
79,C1819025,C1417810,0.23744501173496246
80,C1053766,C1371436,0.003655125154182315
81,C2286128,C0214177,0.10990648716688156
82,C0802726,C1577147,-0.08640038222074509
83,C0003299,C1022934,-0.008059009909629822
84,C0389003,C0206682,-0.009034178219735622
85,C0013261,C0879832,-0.01728488877415657
86,C0368419,C0803427,-0.07810574769973755
87,C2658692,C2999648,0.08460228890180588
88,C1526099,C2654826,-0.11768393218517303
89,C3282334,C0035222,-0.013804380781948566
90,C1337052,C1661128,0.04294520616531372
91,C0262382,C2448816,-0.04610871896147728
92,C3346696,C2607039,0.17764811217784882
93,C3724821,C0454451,-0.03604782000184059
94,C2749136,C3435853,0.09305363893508911
95,C1264843,C2639564,0.19285425543785095
96,C1001103,C0879933,-0.02063147909939289
97,C1544995,C0641061,-0.030995728448033333
98,C0364285,C0802865,-0.037273142486810684
99,C0994365,C0200069,0.04478232190012932
100,C1189051,C3262970,0.057052407413721085
101,C0007623,C0942244,-0.014589689671993256
102,C2713275,C3260246,0.15401585400104523
103,C1448928,C3343195,-0.0306008979678154
104,C1173255,C3156399,-0.003363360883668065
105,C1425527,C1543771,0.14120888710021973
106,C3334136,C0230099,0.10059058666229248
107,C0537009,C0991523,-0.05178436264395714
108,C2398360,C0221263,-0.006441756617277861
109,C2456253,C2344311,-0.06983518600463867
110,C3639283,C2350997,-0.00877385400235653
111,C0282201,C1163500,-0.03185119479894638
112,C0803749,C3059158,0.13134726881980896
113,C0339527,C1428597,0.051058877259492874
114,C2488934,C2752500,-0.021121935918927193
115,C0364867,C2548799,-0.0965665727853775
116,C0123408,C1628915,-0.07638397812843323
117,C1449728,C0265326,-0.022277655079960823
118,C1622119,C3043894,-0.0852571651339531
119,C0366111,C3090897,0.07895379513502121
120,C1315813,C3330536,0.10326343029737473
121,C0503793,C0980440,-0.10940869897603989
122,C3596631,C1954920,-0.01248180028051138
123,C2726669,C2271457,-0.056669931858778
124,C1528360,C0804631,-0.07266154140233994
125,C0282577,C0978000,-0.03298407047986984
126,C3215454,C0960368,-0.015835000202059746
127,C0225358,C0776477,-0.08784103393554688
128,C1912938,C3836560,-0.007885520346462727
129,C0803340,C3626351,0.06569916754961014
130,C0220783,C0807095,-0.0030270605348050594
131,C1333092,C3221505,-0.06166231632232666
132,C1476202,C1544363,0.03663387894630432
133,C3773385,C2414739,0.06249440461397171
134,C0045197,C0291917,0.06591285765171051
135,C0221773,C3596118,-0.0714038759469986
136,C0552218,C0551519,0.10426798462867737
137,C0366732,C1743528,-0.13362863659858704
138,C2301526,C0978680,0.0012519602896645665
139,C0797743,C3915201,-0.06899493932723999
140,C0593350,C0804183,0.020310791209340096
141,C3778668,C1415709,-0.058159127831459045
142,C0824641,C0079282,0.0946044921875
143,C0013144,C0982160,-0.04989580065011978
144,C1970159,C0891469,-0.0427628830075264
145,C2773165,C1114844,0.011447989381849766
146,C3627914,C3317115,0.025161299854516983
147,C1528344,C0797766,0.031128646805882454
148,C0258608,C0802265,-0.013946503400802612
149,C4019996,C1978862,0.09619069844484329
150,C2412252,C2829774,-0.01914781890809536
151,C3279496,C0963639,0.05773957073688507
152,C3890493,C1813514,0.14987190067768097
153,C0215193,C4003574,-0.13295212388038635
154,C1639919,C0097598,0.009870671667158604
155,C0445730,C2438498,0.04938722401857376
156,C0227364,C1429331,-0.07026325166225433
157,C3733825,C0550476,0.04039207473397255
158,C1306398,C2450514,-0.09113021939992905
159,C0034847,C3268262,0.07861895114183426
160,C0870951,C2654851,0.11365442723035812
161,C2923689,C1652656,-0.05544593557715416
162,C2327319,C0232289,-0.07468215376138687
163,C1427640,C1824090,0.34002524614334106
164,C0786131,C1412790,0.009083503857254982
165,C3471019,C2361601,-0.04801094904541969
166,C0975517,C0832543,-0.12143631279468536
167,C3411471,C1028034,0.09809695929288864
168,C1609122,C2239984,-0.03263253718614578
169,C2735915,C0156147,-0.12514060735702515
170,C1423433,C0977675,-0.013649269007146358
171,C1147807,C1014906,-0.047370508313179016
172,C3534696,C0001895,0.13437128067016602
173,C3103824,C1424339,-0.054540812969207764
174,C0363941,C3543044,-0.07531189173460007
175,C0803735,C3392833,0.15507934987545013
176,C1556305,C0968865,-0.19095076620578766
177,C3711399,C1539373,0.20418336987495422
178,C1554429,C2503554,-0.08361238986253738
179,C3344964,C0603053,0.040030356496572495
180,C0803237,C3330937,0.12008090317249298
181,C3105666,C2787345,0.08356716483831406
182,C0881685,C3810771,0.1166100949048996
183,C0797487,C3408849,-0.0015390119515359402
184,C0036986,C0484141,-0.07895935326814651
185,C0944216,C2340341,-0.03861943632364273
186,C3884176,C1878887,0.041692718863487244
187,C1577060,C2950700,-0.022275928407907486
188,C1018015,C0373950,0.11312717944383621
189,C3393187,C2273079,0.12744446098804474
190,C1334114,C1522376,0.26849836111068726
191,C0537379,C1955861,-0.14040377736091614
192,C3483994,C0802523,0.06460485607385635
193,C0222616,C3583626,-0.08367396146059036
194,C1508022,C1952816,0.07388948649168015
195,C0657181,C2363263,-0.041109513491392136
196,C0368215,C0692628,-0.0081482557579875
197,C1977133,C0318138,0.07271939516067505
198,C3040215,C0029242,-0.015225731767714024
199,C3358368,C0980875,0.03353896737098694
200,C0484946,C1565750,-0.06728871166706085
201,C3886387,C2450538,0.08893914520740509
202,C2401832,C0362158,0.11455168575048447
203,C0031921,C1452141,-0.04850468039512634
204,C1544153,C1977298,0.06681109219789505
205,C3924137,C3175173,0.11475273221731186
206,C1194524,C1328013,0.04264166206121445
207,C1697202,C0999769,0.0434270054101944
208,C1073933,C1657760,-0.043168555945158005
209,C3812308,C0661478,0.1876213103532791
210,C3365844,C0729181,0.09371130913496017
211,C3232797,C0934998,-0.09327461570501328
212,C0318075,C0814408,0.046180229634046555
213,C0928135,C0799992,0.06169506534934044
214,C3972401,C1157950,0.043030284345149994
215,C0342738,C1675325,0.21416406333446503
216,C2582627,C2925688,0.10396696627140045
217,C2493173,C1892784,-0.145498588681221
218,C1335207,C3928647,-0.02955971658229828
219,C0020757,C0089195,-0.05836831405758858
220,C3533731,C1191286,0.004477847367525101
221,C0785460,C3174743,-0.014993918128311634
222,C2926295,C1464117,0.036007922142744064
223,C3108712,C1174356,-0.10823629796504974
224,C3638320,C3639131,0.02546178176999092
225,C3273631,C1316070,-0.08206343650817871
226,C0605268,C2923557,-0.13962265849113464
227,C1424984,C0450099,-0.07264526188373566
228,C1150790,C3367899,-0.016174210235476494
229,C2820219,C1683238,-0.0804041251540184
230,C2671799,C1835868,0.05903642252087593
231,C0997114,C2974242,-0.15807326138019562
232,C3121435,C3482241,0.044768501073122025
233,C2455154,C2539646,0.08691579103469849
234,C1991502,C0072403,0.05798579752445221
235,C1825340,C2563732,-0.10918518900871277
236,C3923084,C3129498,0.06265448778867722
237,C3383630,C3891075,-0.02276361547410488
238,C0042444,C3889409,0.15376028418540955
239,C2825924,C1502623,-0.07239056378602982
240,C0679454,C2656923,-0.025626830756664276
241,C0785911,C1831467,0.05868196487426758
242,C1836517,C2824194,0.09167975187301636
243,C2681300,C1438053,0.07950472831726074
244,C0319878,C1077170,0.03448343649506569
245,C2422186,C1482135,-0.05025588348507881
246,C3415377,C0999253,0.11782553791999817
247,C1632958,C2652114,-0.036562077701091766
248,C2943745,C3940354,-0.08868928253650665
249,C0124012,C0432252,-0.09343403577804565
250,C0920596,C0377612,0.06256081908941269
251,C0183753,C3654650,-0.005186488386243582
252,C1507637,C1442872,0.040372584015131
253,C1419008,C0071092,0.023456115275621414
254,C2717984,C0114275,0.03290291503071785
255,C3154152,C0975898,0.12461976706981659
256,C3958378,C0486201,0.15169629454612732
257,C0798341,C0736717,-0.06770464032888412
258,C0978505,C2270066,-0.02071961760520935
259,C3617403,C1273043,-0.09619366377592087
260,C0279051,C2402795,-0.07047414034605026
261,C0981242,C2752386,0.036214444786310196
262,C2312289,C0075544,-0.034560080617666245
263,C1952842,C0681710,0.01767093688249588
264,C2564838,C2792572,-0.17056626081466675
265,C1310699,C2369842,0.015726925805211067
266,C2729292,C0223548,0.08231987059116364
267,C1832587,C2945368,0.01751973293721676
268,C1175658,C1977154,0.04154742509126663
269,C0978579,C1055222,0.08924032002687454
270,C3921811,C0391852,-0.004952060524374247
271,C3240494,C1743016,0.053592499345541
272,C1716521,C1147443,0.1288149207830429
273,C3179154,C0221345,0.10278003662824631
274,C0022904,C0483536,-0.0933036208152771
275,C0002447,C3826332,-0.042256295680999756
276,C3889276,C0026156,0.08446017652750015
277,C3163252,C2545117,0.07866931706666946
278,C3059661,C1199865,-0.10347601026296616
279,C0482103,C3903743,0.11977561563253403
280,C0017387,C1053102,-0.09000999480485916
281,C0150920,C0979217,-0.07658413797616959
282,C0799114,C2547600,-0.1543785184621811
283,C3312033,C0981235,-0.05884842202067375
284,C3428181,C0880578,-0.07367238402366638
285,C3049945,C3539654,0.01348091010004282
286,C2633216,C0803676,-0.043322160840034485
287,C0551281,C1979501,-0.01568320207297802
288,C0484696,C0980074,-0.07098475843667984
289,C1180681,C0680730,-0.029749128967523575
290,C0058231,C3172925,0.03809265419840813
291,C0367442,C0223524,0.02124648168683052
292,C0803396,C1614106,0.08031582832336426
293,C2413499,C1158175,-0.04548634588718414
294,C0032112,C0206171,0.043842900544404984
295,C0709165,C1908374,-0.004117351956665516
296,C0373557,C0018197,0.08335593342781067
297,C3047059,C0279593,0.0064460705034434795
298,C2277579,C0799293,-0.007345391437411308
299,C0223314,C1558189,-0.013557706959545612
300,C2362760,C1458155,0.12259718030691147
301,C3841604,C0098129,-0.09430878609418869
302,C1648156,C3153376,-0.11141696572303772
303,C2678861,C1098744,0.33345451951026917
304,C1147740,C0057146,0.08293183147907257
305,C0485179,C0550493,-0.059810563921928406
306,C3931666,C1449821,0.04549337550997734
307,C1499821,C1625228,0.056159332394599915
308,C0420986,C0438286,0.023786494508385658
309,C0304527,C1543746,-0.09209122508764267
310,C3094156,C1413900,0.011926211416721344
311,C1637463,C1428165,0.07858835905790329
312,C3983148,C2598860,0.02759603038430214
313,C1697715,C1424279,-0.038996998220682144
314,C2494533,C0285302,0.02394026145339012
315,C0695540,C0879705,-0.013053766451776028
316,C1642565,C0007999,-0.03806084766983986
317,C0399644,C2445918,0.13057520985603333
318,C2644298,C0728795,0.014831640757620335
319,C0280418,C1181970,0.10453001409769058
320,C0801469,C0022489,-0.008446495980024338
321,C0364307,C0968493,0.08109759539365768
322,C1551287,C3058441,0.05704339221119881
323,C1334621,C1629582,-0.015626808628439903
324,C3917270,C2360119,-0.035718198865652084
325,C1315861,C1537905,-0.012752139940857887
326,C2566084,C1845165,0.03455667570233345
327,C0031066,C0520836,-0.07673518359661102
328,C3256861,C3547534,-0.04443792253732681
329,C3621854,C0174990,-0.02952955663204193
330,C0797210,C0057002,0.13641418516635895
331,C3732397,C0950649,-0.019812649115920067
332,C2396026,C0724555,-0.06729630380868912
333,C0205886,C3328380,0.049969058483839035
334,C1040234,C1114071,-0.06713993847370148
335,C3401961,C1042049,0.06541428714990616
336,C2516095,C0364378,0.13293401896953583
337,C2970119,C1167473,0.10817908495664597
338,C0801921,C3177545,-0.018501443788409233
339,C0800504,C2677743,2.2881783661432564E-4
340,C0010314,C3582940,0.022567005828022957
341,C0797200,C0164697,-0.07581251859664917
342,C2678547,C3918079,0.08929456025362015
343,C1421028,C3695520,-0.002040811348706484
344,C2440261,C3654069,0.04322437942028046
345,C1384612,C3771624,-0.027501389384269714
346,C3082690,C3214337,-0.007272481918334961
347,C0021890,C2787672,-0.06833744794130325
348,C2414962,C1971395,0.03259863704442978
349,C0000254,C0069499,0.030773606151342392
350,C0266483,C2332655,0.10861547291278839
351,C1454805,C3044531,-0.13828392326831818
352,C3280777,C3936101,-0.11886955797672272
353,C3334530,C1508156,0.04606196656823158
354,C2274861,C1422899,0.06583526730537415
355,C0097150,C0366163,-0.03480355441570282
356,C0976896,C3280545,-0.009660450741648674
357,C1157240,C3278085,0.020026879385113716
358,C0245053,C1978059,0.0075810556299984455
359,C0979035,C2013989,0.005249684676527977
360,C1271546,C0041341,-0.010182737372815609
361,C2981655,C1567398,0.08554015308618546
362,C0751337,C2784538,0.10805607587099075
363,C1710381,C1010718,-0.13255906105041504
364,C2748792,C3830466,-0.03934519737958908
365,C1427796,C0058634,-0.014250331558287144
366,C1916679,C2332023,-0.056813567876815796
367,C0472713,C3484008,-0.0024976395070552826
368,C0648818,C1825750,0.07922466844320297
369,C2329225,C1573004,0.06323037296533585
370,C3195420,C0488892,-0.055933162569999695
371,C1668498,C2697750,-0.03537800535559654
372,C1832661,C1857782,-0.05062020570039749
373,C3172511,C0143358,-0.08703160285949707
374,C3894432,C0941773,0.03376900777220726
375,C3733092,C1433691,-0.026165014132857323
376,C0910999,C0943376,-0.06850035488605499
377,C3209281,C2458313,0.05042998865246773
378,C0053790,C2689721,0.011904215440154076
379,C1420471,C3484083,-0.09088169783353806
380,C3821479,C1229381,-0.06451203674077988
381,C0781587,C1135224,0.007742993533611298
382,C3050777,C1151995,0.04562392085790634
383,C2735224,C1047761,0.07170078903436661
384,C1420103,C0253535,0.1704750955104828
385,C0691628,C0207661,-0.03591061010956764
386,C3060086,C1714872,0.06801141798496246
387,C0737078,C2924093,-0.030871519818902016
388,C3408921,C1826046,0.06971865147352219
389,C0629508,C3002788,-0.002475438406690955
390,C2484467,C3066129,-0.11535683274269104
391,C1237349,C0035591,-0.12856754660606384
392,C2558794,C2344226,0.01655757986009121
393,C0483927,C0949116,-0.0188297126442194
394,C1952802,C2735989,0.017656749114394188
395,C1449990,C0126320,0.08355488628149033
396,C3779200,C4017913,0.023373236879706383
397,C3424827,C1849578,-0.12649376690387726
398,C2443432,C0016878,-0.12987278401851654
399,C0205419,C0819970,-0.03122273087501526
400,C0003765,C0152380,-0.12162832915782928
401,C0014457,C2451665,0.07158823311328888
402,C1021558,C2280536,0.04575922712683678
403,C2973907,C0078040,0.11992672085762024
404,C2455815,C0255082,0.17570297420024872
405,C3020787,C0800956,-0.0826464369893074
406,C0750803,C1846159,0.03972006216645241
407,C3767770,C3598821,0.061601050198078156
408,C1560043,C0688688,-0.0960751473903656
409,C3068489,C1644156,0.034535083919763565
410,C1145920,C0924379,0.02118649333715439
411,C3740629,C2648977,0.004522376228123903
412,C0012531,C1018571,-0.002658798824995756
413,C0550255,C3381681,0.028547590598464012
414,C3253597,C1942643,0.032756153494119644
415,C3225304,C2829558,0.032390885055065155
416,C1475678,C3124195,0.04078583046793938
417,C3533028,C0872034,-0.01769629493355751
418,C1882494,C0347023,0.15117080509662628
419,C2527159,C2544668,0.36517655849456787
420,C1027853,C0923143,-0.12829194962978363
421,C2827464,C3543672,0.04690767079591751
422,C0800489,C1440120,0.07797275483608246
423,C1149855,C2468688,-0.12303292751312256
424,C0007795,C0879797,0.10391884297132492
425,C2342951,C1543137,-0.072353295981884
426,C2713424,C1415751,0.021989544853568077
427,C1291077,C0802086,0.02527795173227787
428,C0942203,C0689946,0.062298644334077835
429,C1608727,C0234533,0.19252708554267883
430,C0484263,C1437109,0.12965020537376404
431,C0551737,C0254837,-0.11781841516494751
432,C0027270,C0717569,-0.014088811352849007
433,C3179535,C1427769,-0.021825026720762253
434,C2327776,C0488200,0.06516534090042114
435,C0816780,C0879752,0.10057107359170914
436,C2793158,C3581626,0.22547729313373566
437,C3414293,C1873958,-0.02508934959769249
438,C1933204,C1585687,-0.11445727944374084
439,C3553206,C0535686,-0.04785560443997383
440,C2979225,C1568891,-0.011794129386544228
441,C0537079,C0161478,-0.03746230900287628
442,C2563059,C1547966,-0.013612114824354649
443,C2399228,C2271603,0.00951416976749897
444,C0002382,C1415466,0.07100920379161835
445,C0507134,C1321871,0.03663346916437149
446,C1424419,C3618201,0.07659076154232025
447,C1712056,C1707581,-0.05696449801325798
448,C2476194,C0836056,0.016909321770071983
449,C2246496,C0577306,0.22482836246490479
450,C3948570,C0625962,-0.08019537478685379
451,C0024195,C0941658,0.1029098629951477
452,C3500682,C0798323,-0.10088024288415909
453,C3038353,C1557676,-0.10537752509117126
454,C2688907,C1329218,-0.023588523268699646
455,C0995720,C2632492,-0.08704295754432678
456,C3654298,C0253822,0.10831887274980545
457,C0943806,C3754382,-0.024783434346318245
458,C0221023,C3164749,0.09108831733465195
459,C3441698,C3955688,0.08190101385116577
460,C0920510,C0601269,-0.052751537412405014
461,C1068645,C0941887,0.0767538994550705
462,C1542940,C0801043,0.05538390576839447
463,C0041466,C1081969,-0.07921689003705978
464,C3208875,C0482011,-0.08643773198127747
465,C0048670,C0240702,-0.0989278182387352
466,C2716273,C1316747,-0.02529619075357914
467,C2656862,C1970879,0.15949656069278717
468,C3450442,C1667856,0.14608953893184662
469,C2326203,C2358042,0.026134533807635307
470,C0071172,C2361553,-0.1028713658452034
471,C3258082,C1427279,-0.03263792768120766
472,C2453312,C0980981,0.04713466018438339
473,C3905348,C3394509,0.2321784943342209
474,C0015252,C1369782,-0.07017882168292999
475,C1644487,C1716772,0.008234543725848198
476,C3322510,C0797984,-0.04745236411690712
477,C0799237,C1985117,0.016830503940582275
478,C1259704,C2339893,-0.02393302135169506
479,C3918650,C0489176,0.10741519182920456
480,C3847009,C2798129,-0.015183072537183762
481,C1910192,C0880589,0.06939435750246048
482,C0015397,C0484039,0.02030400186777115
483,C0930317,C3870572,0.02578924223780632
484,C2258787,C0974447,-0.04396834224462509
485,C2672476,C1645950,0.09731611609458923
486,C0799852,C0042498,0.02116873860359192
487,C2805053,C0819000,-0.03758276626467705
488,C0237935,C3085565,-0.002694681752473116
489,C1715783,C0857507,-0.031779494136571884
490,C1348242,C0482011,-0.015330692753195763
491,C1958267,C0506458,0.08250687271356583
492,C0799973,C3503188,0.06689973175525665
493,C1830311,C3474799,0.055515315383672714
494,C0036035,C0155890,-0.026401635259389877
495,C1876335,C0325807,-0.08732981234788895
496,C1539322,C1042910,-3.8641600986011326E-4
497,C0831300,C0551857,-0.015970895066857338
498,C0019247,C1173342,-0.07214903831481934
499,C2941634,C2827160,0.009520572610199451
500,C0005689,C3330902,-0.07951392233371735
501,C0643251,C0012265,-0.024752261117100716
502,C1644153,C0007645,-0.023397793993353844
503,C1543664,C2539567,-0.08063583076000214
504,C2090476,C0660844,-0.019450321793556213
505,C2334587,C3010533,-0.0037759412080049515
506,C3719115,C1179696,0.052668891847133636
507,C1524807,C2379655,-0.06778130680322647
508,C1526829,C1685861,0.0704786404967308
509,C2920958,C2599066,0.22511252760887146
510,C0362789,C0604160,0.005221198312938213
511,C0487966,C4007744,0.09567723423242569
512,C0065898,C2282023,0.049360886216163635
513,C0482145,C1849134,-0.11197343468666077
