rownum,CUI1,CUI2,ce
0,C3205213,C0765874,-0.008294212631881237
1,C0291698,C2727958,0.08791792392730713
2,C2290647,C1206223,0.05823776125907898
3,C1650515,C3669712,0.03194880113005638
4,C0368351,C3476521,0.02069123461842537
5,C1312742,C1839779,0.04313461855053902
6,C2734489,C1005107,0.13590116798877716
7,C3655161,C1530446,-0.1366499811410904
8,C2440710,C1073219,-0.05383240059018135
9,C1257673,C1947671,-0.0024642387870699167
10,C0943065,C2269750,0.2010803371667862
11,C1651400,C2625550,0.12928993999958038
12,C3890834,C1649408,0.04420333355665207
13,C2491055,C3947020,-0.12990261614322662
14,C1088291,C0367367,0.09759975224733353
15,C0408314,C1954556,-0.16328492760658264
16,C0998787,C2348420,-0.05774148926138878
17,C3017279,C1943550,0.1127190962433815
18,C1508037,C0488958,-0.04718165844678879
19,C1886660,C1222651,-0.03296203166246414
20,C3872020,C1560485,0.059298474341630936
21,C2458342,C3656125,0.1456812620162964
22,C2246943,C3029205,-0.0480501689016819
23,C0944586,C3654342,0.06025412306189537
24,C2442415,C0236642,0.17720912396907806
25,C3421197,C0702254,-0.03778395801782608
26,C2780855,C0363888,0.12454710155725479
27,C1422575,C0364064,-0.10378532111644745
28,C0797698,C3993158,-0.08800483494997025
29,C2239685,C1060807,0.060535840690135956
30,C1744621,C3715914,-0.057999759912490845
31,C0916643,C0733533,-0.07491284608840942
32,C1954968,C1831213,0.2479921579360962
33,C0970696,C2950909,-0.0944318175315857
34,C2419138,C2245417,-0.10778048634529114
35,C1831804,C0915178,0.01979944109916687
36,C1418331,C1530203,-0.11937592178583145
37,C3392308,C0064620,0.16090792417526245
38,C3067504,C3385280,0.14101442694664001
39,C0822988,C2731589,0.056635163724422455
40,C0507470,C0923498,0.06928567588329315
41,C3847166,C1929171,-0.0281226746737957
42,C0803849,C0227736,-0.02425728179514408
43,C0263859,C1522036,0.12943461537361145
44,C0802422,C1441098,-0.02860330417752266
45,C0803445,C2966533,0.18391744792461395
46,C0399368,C0227403,-0.05453743040561676
47,C1413429,C0051756,0.040542054921388626
48,C0484538,C1135564,-0.023266367614269257
49,C0364196,C2923901,0.017303483560681343
50,C2243101,C1822712,-0.013920768164098263
51,C0010074,C2700196,0.035955995321273804
52,C1437229,C1876869,0.005543774459511042
53,C0975120,C1369627,-0.028756609186530113
54,C3724459,C3599038,0.19327393174171448
55,C0489098,C0591049,0.050651658326387405
56,C1927934,C0022067,0.15714789927005768
57,C1067773,C1507866,-0.06691193580627441
58,C0268272,C1739931,0.017100419849157333
59,C3071263,C4006719,0.2509031295776367
60,C3171733,C2936084,-0.040561821311712265
61,C0753910,C1147520,-0.027458976954221725
62,C0363977,C1048515,-0.019869426265358925
63,C1830154,C1938162,0.06025322526693344
64,C1494330,C0940799,0.038591302931308746
65,C3392462,C1825635,-0.05057913810014725
66,C2420659,C1539237,-0.026243118569254875
67,C1070752,C2499271,0.05006923899054527
68,C3171943,C0205997,-0.029715610668063164
69,C2745479,C0607763,0.08317776024341583
70,C3395833,C0797944,-0.017282474786043167
71,C3608732,C0062641,9.745433344505727E-4
72,C1304949,C1714609,0.02525506354868412
73,C0836851,C1314615,0.07065370678901672
74,C2930657,C1315071,0.0699266716837883
75,C0769466,C1184473,0.09120848774909973
76,C3362730,C2317565,-0.1308882236480713
77,C1709424,C2270486,-0.07120472937822342
78,C2554674,C3502588,0.056799955666065216
79,C3939773,C0028076,-0.08054061233997345
80,C0221731,C0041186,-0.010972091928124428
81,C1200144,C1706326,-0.009094123728573322
82,C3404408,C3554130,-0.16242487728595734
83,C1073101,C0081411,-0.18097367882728577
84,C0002372,C3644073,0.1545402705669403
85,C1369321,C1315226,-0.014269228093326092
86,C2827563,C1559237,-0.006413796450942755
87,C0086335,C1542950,0.02892829291522503
88,C0364241,C3528145,-0.012476815842092037
89,C3657748,C0488722,-0.01841842383146286
90,C0322831,C0162736,0.06965205073356628
91,C3739452,C0549926,0.07599861919879913
92,C0021828,C1179999,-0.005172228906303644
93,C3104223,C1384665,-0.07748434692621231
94,C3657145,C1185369,0.03144553676247597
95,C1476847,C1027587,0.08394259214401245
96,C0481935,C0804007,-0.12126359343528748
97,C1624124,C1334899,-0.028690336272120476
98,C1427882,C0883292,-0.06502874195575714
99,C0797771,C3618628,0.013968809507787228
100,C3930910,C0020703,0.01221077237278223
101,C1197003,C1999431,0.09174437075853348
102,C2348381,C0017679,-0.018264086917042732
103,C1707248,C1257286,-0.02751266583800316
104,C3619478,C2505642,-0.03461170569062233
105,C0804132,C1309128,0.1033325120806694
106,C3669286,C2322983,0.024928851053118706
107,C3821738,C2933311,-0.06796935945749283
108,C0684815,C3597249,-0.018168415874242783
109,C1412779,C1973344,-0.06501767784357071
110,C3894504,C0484279,-0.055369775742292404
111,C2332877,C0366125,-0.030795419588685036
112,C3490026,C1260899,-0.003102521412074566
113,C0484948,C1114363,0.07819226384162903
114,C1836383,C0878179,0.117926687002182
115,C0879997,C0921330,-0.007903910242021084
116,C1456786,C1423974,0.04862906038761139
117,C0001655,C0051510,0.06810231506824493
118,C3897795,C3669300,0.14044195413589478
119,C3536141,C0036205,0.008550658822059631
120,C2411710,C2930460,0.029215777292847633
121,C2403003,C2713516,-0.19852878153324127
122,C1817588,C1459657,0.17756615579128265
123,C0599017,C3253949,0.05757509171962738
124,C3849205,C0015411,0.053509559482336044
125,C2450467,C0551242,0.01934901811182499
126,C0006370,C3717512,-0.039897944778203964
127,C3600871,C1223125,0.0117780277505517
128,C2314751,C3941372,0.23431424796581268
129,C2445597,C2512154,0.053362634032964706
130,C3092535,C3146831,0.010558257810771465
131,C0041450,C1835843,-0.026105010882019997
132,C0367849,C3368648,0.005933645647019148
133,C0026256,C0225308,0.15665745735168457
134,C0366105,C1507771,0.21200287342071533
135,C0938784,C0944798,-0.07558642327785492
136,C3481877,C3158639,-0.016785576939582825
137,C2599660,C3147037,0.03323580324649811
138,C1698908,C2646542,-0.07992821931838989
139,C1449709,C1334455,0.06946155428886414
140,C0798527,C1545155,0.1394706666469574
141,C3213710,C0126359,0.016673311591148376
142,C1867450,C0011967,0.03961026668548584
143,C3574796,C1667257,0.17472834885120392
144,C1492277,C0152622,-0.10352107882499695
145,C0428692,C0364157,-0.07584314048290253
146,C2452669,C3825709,0.12203371524810791
147,C2952071,C0522185,-0.11548125743865967
148,C1696556,C0486174,0.05963987857103348
149,C3548032,C1512020,-6.149208638817072E-5
150,C0174271,C3988715,0.20844407379627228
151,C0364636,C2734079,0.059224557131528854
152,C3821370,C3812779,-0.04660853371024132
153,C0006826,C0364293,0.007270490285009146
154,C1718811,C2352238,0.012964613735675812
155,C1640699,C1427798,0.0144236134365201
156,C4002184,C3384450,-0.07777118682861328
157,C2993662,C0862643,0.0015393417561426759
158,C2000414,C1823409,0.10161443054676056
159,C0222566,C0944139,-0.03897349536418915
160,C0803490,C1041297,-0.033431507647037506
161,C2498387,C1438411,-0.08026398718357086
162,C3474023,C1672707,-0.02357722632586956
163,C1415690,C1007841,0.03374769166111946
164,C1058162,C0874083,0.20004276931285858
165,C2409463,C1175070,0.07277510315179825
166,C3633984,C2406649,0.007901943288743496
167,C0977021,C0802688,0.029467949643731117
168,C0976496,C3476017,-4.905271343886852E-4
169,C1002358,C3545367,-0.05377045273780823
170,C1114217,C1687413,-0.05049722641706467
171,C3172003,C0501577,0.13752228021621704
172,C2580302,C2980198,-0.0897413119673729
173,C2970055,C0688003,-0.02680818736553192
174,C0368321,C1333590,-0.011118423193693161
175,C0043297,C1706480,0.16065748035907745
176,C1919304,C1825768,0.04188525304198265
177,C0035373,C0798177,0.08299774676561356
178,C3158526,C0349097,-0.007248216774314642
179,C1261211,C1978478,0.037551991641521454
180,C2001486,C1156666,0.052480343729257584
181,C0004114,C1576924,-0.10186141729354858
182,C0368129,C3658228,0.029024304822087288
183,C0292818,C0424997,-0.043543364852666855
184,C1525310,C0485280,-0.023948686197400093
185,C1421501,C3413698,-0.11492124944925308
186,C4024729,C0367240,-0.07275579869747162
187,C1023872,C2744216,-0.1398058384656906
188,C0017920,C0086357,0.031377676874399185
189,C2687950,C0058273,-0.046266935765743256
190,C0331537,C0222437,0.001255118870176375
191,C3427530,C2679688,0.0202921312302351
192,C1961253,C0550326,0.02456134743988514
193,C0364926,C2543873,0.02816515788435936
194,C3454435,C3173462,0.027723608538508415
195,C0800267,C1478973,0.11780250817537308
196,C1955864,C1604542,0.05214529111981392
197,C1451084,C1493474,-0.10112296044826508
198,C3833979,C0880735,-0.04141843318939209
199,C3097625,C3059528,0.04380132630467415
200,C3543577,C2671916,0.12888039648532867
201,C0797148,C1316806,0.1439504623413086
202,C1818512,C1025381,0.011882355436682701
203,C2707538,C2048998,0.009631157852709293
204,C0797986,C1023080,0.13975952565670013
205,C0880863,C2575122,0.043556760996580124
206,C0830911,C1856883,0.003648104378953576
207,C2925673,C3951250,0.11942442506551743
208,C3272949,C0063849,-0.08292913436889648
209,C0981615,C0329563,0.055928271263837814
210,C0602138,C1148178,-0.11439522355794907
211,C0157572,C2343716,0.003076943103224039
212,C3931007,C0688338,0.02241438440978527
213,C1421650,C2411374,-0.02999933622777462
214,C3726498,C1159582,0.03759319335222244
215,C1554702,C2631813,-0.10779068619012833
216,C1874868,C2551966,-0.06284747272729874
217,C1924599,C3792600,0.20084649324417114
218,C0133929,C0636433,0.09548843652009964
219,C0803783,C0664051,0.061117082834243774
220,C2492441,C3722433,-0.053327929228544235
221,C1298907,C2327752,0.011750561185181141
222,C0066818,C0286263,0.11931522935628891
223,C0801477,C0177874,0.04564666002988815
224,C2664217,C0525067,-0.047495778650045395
225,C0362768,C1505244,0.1241036206483841
226,C0688613,C4036648,0.16687306761741638
227,C3548672,C0563468,-0.10411261767148972
228,C1877559,C0031831,-0.03645988181233406
229,C3467825,C3259531,0.05156208574771881
230,C3131794,C3483884,-0.08401920646429062
231,C0673602,C0090883,0.11812363564968109
232,C2277604,C1419003,0.046647053211927414
233,C2829892,C0693374,-0.014550256542861462
234,C0349374,C1705989,-0.01387833058834076
235,C0362889,C0490793,0.20120802521705627
236,C1628450,C0367225,0.021066008135676384
237,C3336904,C2923942,0.06504769623279572
238,C0741305,C2811447,0.11510409414768219
239,C2734372,C0321443,0.08761897683143616
240,C0033689,C1724165,0.01582803949713707
241,C2962965,C3323875,-0.043898239731788635
242,C1142645,C0006949,-0.035681046545505524
243,C0799260,C1589331,0.03126482293009758
244,C1649889,C0482924,0.13512814044952393
245,C0279454,C0037833,0.06043854355812073
246,C3669218,C1438425,0.0308965016156435
247,C1926045,C0489110,0.031168267130851746
248,C0738240,C2598838,-0.05128916725516319
249,C1335285,C1817381,0.01697402074933052
250,C0882174,C3424260,0.06003531441092491
251,C0007874,C3887868,-0.1507410854101181
252,C0536591,C0549735,-0.006639131810516119
253,C3408037,C0232338,-0.14661304652690887
254,C1458787,C0879849,0.0995270311832428
255,C0001047,C3963801,-0.05951783061027527
256,C0331124,C3165914,-0.10031027346849442
257,C0365619,C3477183,0.0433669313788414
258,C0009201,C2370488,-0.005356552079319954
259,C1078127,C3811180,0.2618270814418793
260,C0263634,C2695391,0.088504359126091
261,C0162533,C0257947,0.1082458347082138
262,C1180576,C1992214,0.035236384719610214
263,C0819550,C0013769,0.13501641154289246
