rownum,CUI1,CUI2,ce
0,C0365655,C3976786,0.02547357976436615
1,C2925955,C1429686,-0.03703247010707855
2,C1334556,C0153364,0.12651389837265015
3,C1906752,C3069393,0.023626621812582016
4,C4013851,C1539848,0.13208045065402985
5,C3399660,C0058435,-0.022673780098557472
6,C1147139,C3567740,-0.05175536498427391
7,C0743798,C0879910,0.06037314236164093
8,C3351085,C1910468,0.019139036536216736
9,C0484347,C2438766,-0.12815456092357635
10,C3421462,C0943506,-0.0010994668118655682
11,C0644117,C3052987,-0.006253753788769245
12,C2283687,C1019604,-0.10217706114053726
13,C2679751,C2991663,0.02630080096423626
14,C2825452,C1601404,0.19283568859100342
15,C2598673,C0423618,-0.06872662901878357
16,C3151770,C0824960,0.04002395272254944
17,C3391197,C3847349,0.03917800635099411
18,C1859004,C0484436,0.028305722400546074
19,C1526963,C3035416,0.03075386770069599
20,C0880189,C0753576,0.09324626624584198
21,C0229047,C0820786,0.0805208832025528
22,C0629356,C0020565,-0.15208700299263
23,C1325786,C0033373,0.02572615072131157
24,C1069723,C3630330,0.2557629644870758
25,C3889409,C0803244,0.15515418350696564
26,C1833114,C3333448,0.05855691060423851
27,C0483732,C1442749,-0.06050797179341316
28,C0282122,C2634345,0.14591269195079803
29,C3597700,C1071277,0.062031637877225876
30,C3471204,C1505106,0.2838493287563324
31,C1148248,C2794194,0.0022660621907562017
32,C0944533,C3954428,0.03525741025805473
33,C1999854,C2000541,0.03454052656888962
34,C2969842,C0921892,-0.048329439014196396
35,C2936761,C2727310,0.23715798556804657
36,C2480004,C3482142,-0.02435297891497612
37,C2607541,C0824467,0.05604708194732666
38,C0502169,C1069939,-0.12221243977546692
39,C0923951,C0288343,0.11862634122371674
40,C1722561,C0964799,-0.021540876477956772
41,C2500081,C1634413,-0.07403730601072311
42,C2466603,C1324889,-0.08631876111030579
43,C1636001,C0975262,-0.08945220708847046
44,C1308583,C0756011,0.23671375215053558
45,C1924171,C3641497,-0.04862947389483452
46,C3255812,C0981268,0.14647594094276428
47,C2970525,C0034552,-0.02878650277853012
48,C0157450,C1824439,-0.01703622005879879
49,C0482985,C0362696,-0.021874409168958664
50,C1333460,C3956551,0.0053733643144369125
51,C1953200,C2350050,-0.07340582460165024
52,C0803479,C2719872,-0.06978829950094223
53,C1576506,C3255675,0.28365662693977356
54,C0026987,C1184766,0.005283318925648928
55,C0484298,C0825505,0.038290634751319885
56,C0880789,C2336541,0.08481624722480774
57,C0679013,C0488297,0.01763945259153843
58,C2400307,C3719795,0.08620667457580566
59,C0025219,C3891655,0.043608296662569046
60,C2567992,C2509670,0.07040390372276306
61,C0280793,C0250997,-0.12245340645313263
62,C0941968,C0753512,0.08989831060171127
63,C3889703,C3765584,0.0053025116212666035
64,C0455216,C1213847,-0.006796454545110464
65,C2446592,C3945375,-0.08689779043197632
66,C1312140,C3147313,0.1585896611213684
67,C3343940,C1720318,-0.07990624010562897
68,C2618455,C3546656,-0.061308372765779495
69,C3272375,C1953488,-0.17198191583156586
70,C0770307,C3162898,0.01998927816748619
71,C1321921,C1430346,-0.08188359439373016
72,C2278163,C2294098,-0.10224128514528275
73,C0881593,C0974997,0.10243024677038193
74,C3125825,C1423947,-0.07153209298849106
75,C0961029,C0265385,0.03507984057068825
76,C1053371,C0013010,0.03447620943188667
77,C3132020,C0804247,-0.018755553290247917
78,C1839566,C0551304,-0.0012385239824652672
79,C2405889,C3755831,0.07931913435459137
80,C3122526,C2598441,0.07692356407642365
81,C2442435,C1311384,-0.03005211241543293
82,C0797482,C3812702,-0.0050219278782606125
83,C3481946,C1953621,0.025143487378954887
84,C0258339,C3157093,0.046949632465839386
85,C0880674,C3846542,-0.03491078317165375
86,C2723387,C2637223,0.1216990202665329
87,C0482552,C2765609,0.09894091635942459
88,C0221283,C1872073,0.06198016554117203
89,C1525709,C0245324,-0.07357306033372879
90,C3416194,C2980898,-0.02818898856639862
91,C2270709,C1414965,0.04323147237300873
92,C0368257,C2532144,-0.02660365216434002
93,C0628009,C0798259,0.23975424468517303
94,C2987503,C2450541,0.05462469533085823
95,C2698621,C0536416,0.14188174903392792
96,C3100741,C3383032,0.06617462635040283
97,C1643531,C0740235,-0.13648362457752228
98,C1461454,C2969946,-0.092289999127388
99,C0153558,C1080963,0.06117187812924385
100,C1525266,C3440894,-0.09457604587078094
101,C1332960,C0540492,0.04202955588698387
102,C3503149,C3800028,-0.07199369370937347
103,C1585537,C2814159,0.1601521521806717
104,C2730090,C0252505,0.05957452580332756
105,C3438690,C0536004,0.00112884899135679
106,C0815133,C0734256,-0.11185013502836227
107,C1903435,C2476652,-0.06982254236936569
108,C3124365,C3566226,0.2633303701877594
109,C0374940,C0227536,0.07686355710029602
110,C1538890,C3173316,0.015262390486896038
111,C3426749,C1449569,0.08406121283769608
112,C1507780,C2360523,-0.03867071494460106
113,C1222840,C1875803,-0.03230957314372063
114,C3816945,C3422603,0.04272810369729996
115,C3273424,C3332842,0.06998854875564575
116,C3360672,C0828524,-0.04295646399259567
117,C3696400,C2290392,0.05796490237116814
118,C0363930,C2545847,-0.02634471282362938
119,C0832339,C2924076,-0.048933081328868866
120,C1428821,C0475211,-0.03318656235933304
