rownum,CUI1,CUI2,ce
0,C2310905,C0078253,0.11413784325122833
1,C3933899,C3700664,-0.11569736152887344
2,C0936559,C1508030,-0.006063176319003105
3,C1014956,C0889603,0.09884640574455261
4,C3378482,C1251982,0.008376708254218102
5,C3870462,C1151417,0.11253977566957474
6,C1548321,C3280900,0.030726201832294464
7,C3642224,C4015031,0.14421741664409637
8,C1516503,C2934361,-0.05888482555747032
9,C3583510,C3993426,-0.08252948522567749
10,C1715660,C1717270,0.05030859261751175
11,C3956257,C1863203,0.11131858080625534
12,C0364185,C0049260,0.06574580073356628
13,C0158983,C0375189,0.08742067217826843
14,C1525573,C3552479,0.04057744890451431
15,C2747668,C0721184,-0.03276166319847107
16,C2667095,C2918318,0.05497605726122856
17,C2461916,C2280690,0.0037757670506834984
18,C1719618,C0674332,0.014902272261679173
19,C2313654,C3539569,-0.07855140417814255
20,C0057921,C1040229,-0.008717592805624008
21,C2394037,C3401956,-0.06910824030637741
22,C0025218,C0797910,0.06362336128950119
23,C4002407,C0600622,-0.0992131382226944
24,C1351893,C1461243,0.05549291521310806
25,C3240329,C3006403,-0.016983993351459503
26,C0951496,C1716150,-0.09449145942926407
27,C0860437,C1526079,-0.13149577379226685
28,C3846974,C2694544,0.01971174217760563
29,C3249203,C3029642,-0.012643350288271904
30,C0053026,C2936400,-0.013670578598976135
31,C0488534,C3194762,0.0572817325592041
32,C1884587,C2791623,0.08666697889566422
33,C1599362,C1537844,0.0029123115818947554
34,C1227539,C3155588,-0.008668718859553337
35,C1858127,C3896085,0.0401531383395195
36,C2108107,C2304070,-0.014442402869462967
37,C3481866,C3194692,0.11185713112354279
38,C1543007,C1149732,0.09089508652687073
39,C0600607,C1066882,-0.11852904409170151
40,C1372662,C2348109,0.0482308566570282
41,C0296573,C0489447,-0.057033438235521317
42,C0766530,C3268119,-0.04250175133347511
43,C3360560,C1185518,0.016196981072425842
44,C1566921,C2722017,0.06836028397083282
45,C0652222,C0366613,-0.052865829318761826
46,C1507962,C0280210,-0.06632525473833084
47,C2806651,C3820319,-0.03361682593822479
48,C0809849,C0694411,-0.1103411614894867
49,C3559505,C3794980,0.03964623808860779
50,C1122217,C0905393,0.13193340599536896
51,C1537911,C3806457,0.026576796546578407
52,C2784554,C2607493,0.22620819509029388
53,C1859298,C3095415,0.032145921140909195
54,C0296498,C1198816,0.04394269734621048
55,C0362994,C2707246,0.02677788771688938
56,C1959635,C3269987,0.02794158272445202
57,C0010351,C3613558,-0.09291133284568787
58,C1423717,C0363990,0.030955379828810692
59,C0094639,C1529846,-0.013128244318068027
60,C1462894,C3820033,-0.011383198201656342
61,C0942514,C1282927,-0.003743472509086132
62,C1416258,C2632267,0.08918395638465881
63,C2941403,C2543084,0.18517643213272095
64,C0887128,C0362553,-0.01844574697315693
65,C2818787,C1880858,-0.0011361000360921025
66,C2405256,C3894197,-0.027254467830061913
67,C0798156,C0128914,-0.008014100603759289
68,C1181961,C0994251,-0.00823613815009594
69,C1543727,C1281132,0.04094170406460762
70,C1170534,C3599882,-9.33955772779882E-4
71,C2325411,C3953459,-0.006351123098284006
72,C0023968,C1544785,0.21442949771881104
73,C3959215,C0039607,-0.0443289540708065
74,C3594633,C3124900,0.08764785528182983
75,C3058503,C1832315,-0.009632416069507599
76,C0071216,C2615791,0.02939550392329693
77,C0225864,C0152322,0.05188639089465141
78,C0927314,C0041014,0.06658638268709183
79,C1311982,C1146272,0.11301663517951965
80,C1524731,C1544639,-0.023426827043294907
81,C3336109,C0022350,-0.030234364792704582
82,C3745310,C0483105,-4.983427352271974E-4
83,C2815316,C1932486,0.15325364470481873
