rownum,CUI1,CUI2,ce
0,C1914082,C2431211,-0.04698706790804863
1,C0267918,C3826207,0.09930659085512161
2,C0499806,C3541152,-0.020051259547472
3,C3782959,C1739036,-0.04442206025123596
4,C2788642,C1098912,-0.02577611804008484
5,C3746258,C1853501,0.17565669119358063
6,C0921577,C1384663,0.07674470543861389
7,C0011501,C3440246,-0.0659731775522232
8,C3766098,C1823493,0.05694340914487839
9,C2719633,C3505527,0.2898288071155548
10,C1413677,C3117499,-0.11416386067867279
11,C3831350,C1160214,0.038746338337659836
12,C3503497,C1070174,0.05047856271266937
13,C0680774,C0003191,-0.04243512451648712
14,C0597832,C0103839,0.03859426826238632
15,C0549941,C3032055,-0.07874877005815506
16,C0271265,C2393563,0.002269941149279475
17,C1607329,C0226401,0.01853146404027939
18,C0108177,C0447740,0.01680503413081169
19,C0391001,C3482237,0.025834055617451668
20,C2940498,C1977840,0.011310804635286331
21,C1412329,C3600026,-0.1257384568452835
22,C0040373,C0030568,0.02333189733326435
23,C0016943,C0043944,0.12742581963539124
24,C3124106,C1316175,0.015474261716008186
25,C0123619,C0370941,-0.12491077929735184
26,C0366837,C2404918,-0.014061540365219116
27,C1717410,C0227448,0.026957033202052116
28,C0282165,C1417143,-0.07515905052423477
29,C1926380,C0282474,-0.08082886785268784
30,C2936209,C3256041,0.0317215621471405
31,C3946379,C0549909,-0.005975007079541683
32,C1707717,C1315801,0.10405457764863968
33,C0706560,C3167611,0.02620300091803074
34,C3539423,C3099254,0.11064375936985016
35,C1419943,C1156229,0.014386238530278206
36,C3105742,C4036944,0.026194270700216293
37,C1135120,C1537631,-0.11953198909759521
38,C0521195,C0794378,0.0748722031712532
39,C0771999,C1632947,0.007121807895600796
40,C0297542,C1667414,0.04356909543275833
41,C3644010,C0482984,0.03185507655143738
42,C0759310,C0497510,-0.14077128469944
43,C0849704,C0716889,0.15316462516784668
44,C0085606,C3101793,-0.12022199481725693
45,C1169840,C0065756,-0.008815204724669456
46,C0639438,C2939739,-0.030518224462866783
47,C1147793,C0005156,0.08543995767831802
48,C0367424,C2807623,0.030214015394449234
49,C1454118,C3151156,0.19751271605491638
50,C2923502,C1705064,-0.061297107487916946
51,C0781282,C0296331,-0.14136981964111328
52,C0048808,C1557867,-0.08033046126365662
53,C0045747,C4014811,0.080442413687706
54,C3655036,C0006674,-0.1224481388926506
55,C2616152,C1028804,0.10030178725719452
56,C1978038,C3181874,-0.1357942372560501
57,C0281255,C1644251,0.0304189994931221
58,C3272185,C1009120,0.056735120713710785
59,C1930364,C1210103,0.0815400779247284
60,C2738089,C2708990,-0.02155563049018383
61,C3759489,C1979339,0.07375209033489227
62,C1557738,C1414513,-0.1264813095331192
63,C1146804,C0392777,-0.0021464736200869083
64,C3007588,C3898043,-0.014043440110981464
65,C0485434,C1524719,0.18386931717395782
66,C1148033,C2248789,-0.007377214264124632
67,C3893943,C3405283,0.014591860584914684
68,C3476482,C1538128,0.015526048839092255
69,C0004046,C1234142,0.06991013884544373
70,C3097078,C2277009,0.1252499520778656
71,C0366200,C1684727,-0.02243836410343647
72,C2377812,C1670825,0.06426003575325012
73,C2446840,C3238110,-0.051763758063316345
74,C0206475,C2416504,-0.06847580522298813
75,C1857476,C1952584,0.03302722051739693
76,C3419206,C2920762,-0.10902771353721619
77,C0941572,C0942722,0.2663309872150421
78,C1628589,C2384717,-0.014968774281442165
79,C0227575,C1076779,-0.023237604647874832
80,C3467697,C1020283,-0.06776829808950424
81,C3431764,C3135330,0.02880300022661686
82,C0949671,C0881223,-0.12774816155433655
83,C1711759,C1508204,0.06806076318025589
84,C3973269,C2802987,0.012834528461098671
85,C3487132,C2672882,-0.04543031007051468
86,C2352472,C0855176,-0.01529786642640829
87,C0707427,C0879994,-0.007079398725181818
88,C3813661,C0223546,0.055453550070524216
89,C1088368,C3227242,-0.07557620853185654
90,C1954977,C3001911,0.09668279439210892
91,C0943095,C1543493,0.09110711514949799
92,C0802170,C1216613,0.07053498178720474
93,C0960828,C3594413,0.04416412487626076
94,C1953717,C0817751,0.03509116172790527
95,C1329188,C1316852,-0.02110392041504383
96,C2950002,C0021275,0.050830282270908356
97,C0828943,C3898290,-0.1422317773103714
98,C1051062,C0533029,0.09722431004047394
99,C4042859,C0520434,0.15311479568481445
100,C1278631,C1647785,3.730881508090533E-5
101,C1832016,C3464133,0.08498179167509079
102,C2700670,C1087498,0.0038436336908489466
103,C3208770,C3166784,0.030967332422733307
104,C0013032,C0831922,0.04712631180882454
105,C0759519,C3956358,-0.005903224460780621
106,C1447943,C3570291,0.08289942890405655
107,C3233208,C2380292,-0.016136471182107925
108,C3847368,C2676494,0.07439493387937546
109,C0162281,C1706603,0.03710532560944557
110,C1416556,C0798856,0.09030662477016449
