rownum,CUI1,CUI2,ce
0,C0880741,C1335776,0.09036287665367126
1,C2572784,C3259843,-0.03349948674440384
2,C1978452,C1114587,-0.057032275944948196
3,C0641366,C3895803,-0.05717714875936508
4,C3318680,C1235461,0.11446938663721085
5,C0385113,C1053374,0.03568880632519722
6,C2324581,C0798289,0.07506636530160904
7,C1521487,C1181470,-0.007926864549517632
8,C2403143,C1192594,0.042403824627399445
9,C1138282,C3186998,-0.018559789285063744
10,C0206722,C2713065,-0.019301509484648705
11,C1147717,C0086390,-0.02113085240125656
12,C2744721,C2530659,0.004258027300238609
13,C3666527,C1873976,0.19349358975887299
14,C0278928,C1164796,0.01945006474852562
15,C0524601,C1688694,-0.024363374337553978
16,C2755771,C3449008,0.02521616406738758
17,C0943052,C3320827,0.10652229934930801
18,C0708478,C1310685,-0.005476783961057663
19,C0879965,C1818755,0.08257738500833511
20,C2621870,C0687875,-0.10620605945587158
21,C1416708,C2794420,0.035499099642038345
22,C0033607,C1024390,-0.014664600603282452
23,C2545356,C1906117,-0.05234590172767639
24,C2344808,C1538786,-0.006408871151506901
25,C1424726,C0833233,-0.0337245911359787
26,C3536393,C0029411,0.1532386839389801
27,C0049718,C3853966,0.12487667053937912
28,C0707040,C0221773,-0.08881482481956482
29,C1417710,C1418708,0.07683791220188141
30,C1422366,C3871259,0.05646901577711105
31,C1830075,C3148003,0.016567325219511986
32,C1212153,C0206727,-0.09154386073350906
33,C0178003,C0018482,-0.1387598216533661
34,C3426506,C0379109,-8.440925157628953E-4
35,C1170123,C1428968,0.06171682849526405
36,C0600432,C0228815,0.04126680642366409
37,C1965884,C3428490,-0.0357348695397377
38,C2583866,C0953902,-0.17143914103507996
39,C0364847,C0893450,-0.014461020939052105
40,C3385507,C2360333,0.009056063368916512
41,C0006685,C1824473,-0.0089652044698596
42,C0221248,C3763040,0.030351052060723305
43,C1952630,C3163382,0.11406823992729187
44,C0800289,C0945506,0.08195420354604721
45,C3054849,C1128835,-0.011169316247105598
46,C0600495,C0798260,-0.15077798068523407
47,C1565159,C1896268,-0.09856558591127396
48,C0350132,C3831150,-0.087189681828022
49,C3262596,C0392752,-0.05985331907868385
50,C3490537,C1452514,0.237176313996315
51,C0215600,C3274034,-0.03052464686334133
52,C3719923,C1147110,0.03985597938299179
53,C1198041,C1315975,0.05746087431907654
54,C3911052,C0243702,0.024031484499573708
55,C1061983,C0834738,0.02495190128684044
56,C1439979,C1151464,0.1577419489622116
57,C2458488,C0920565,0.04593270644545555
58,C0634419,C2972949,0.0152250025421381
59,C0010207,C3943939,0.0010216120863333344
60,C0917801,C3209382,-0.04328059405088425
61,C3971259,C2827772,0.013561132363975048
62,C3319923,C2441798,-0.10078495740890503
63,C0020217,C1147057,0.013153151609003544
64,C1921506,C3094938,0.16816551983356476
65,C2749146,C0006075,-0.03051215037703514
66,C2395009,C1413323,-0.07339082658290863
67,C1942715,C1483962,0.1183965876698494
68,C3023561,C1147140,-0.07070421427488327
69,C2333186,C3474011,0.0834101140499115
70,C0036489,C0034538,0.02105780504643917
71,C3902674,C2285463,0.05867060273885727
72,C1293967,C2445231,-0.1146506667137146
73,C3654992,C3046857,-0.08214524388313293
74,C1824631,C3546990,-0.03185965493321419
75,C2754244,C3175556,0.046063829213380814
76,C3086590,C1929947,0.06293166428804398
77,C0093504,C0981760,0.08129703253507614
78,C2923669,C0039705,0.0075871702283620834
