rownum,CUI1,CUI2,ce
0,C1914082,C2431211,0.00578671507537365
1,C0267918,C3826207,0.12649282813072205
2,C0499806,C3541152,-0.08804994821548462
3,C3782959,C1739036,-0.0013584328116849065
4,C2788642,C1098912,0.01806914433836937
5,C3746258,C1853501,-0.05167394503951073
6,C0921577,C1384663,0.00831928662955761
7,C0011501,C3440246,-0.05293981730937958
8,C3766098,C1823493,0.06598904728889465
9,C2719633,C3505527,-0.023435264825820923
10,C1413677,C3117499,0.16836769878864288
11,C3831350,C1160214,0.016385585069656372
12,C3503497,C1070174,-0.04703940078616142
13,C0680774,C0003191,-0.0166697409003973
14,C0597832,C0103839,-0.05376880243420601
15,C0549941,C3032055,0.08494846522808075
16,C0271265,C2393563,0.11897478252649307
17,C1607329,C0226401,0.046769820153713226
18,C0108177,C0447740,-0.13801026344299316
19,C0391001,C3482237,0.048449594527482986
20,C2940498,C1977840,-0.05567249283194542
21,C1412329,C3600026,0.05845485255122185
22,C0040373,C0030568,-0.21327655017375946
23,C0016943,C0043944,0.0467500276863575
24,C3124106,C1316175,0.05719095841050148
25,C0123619,C0370941,0.0296506118029356
26,C0366837,C2404918,-0.0034549275878816843
27,C1717410,C0227448,-0.11431623250246048
28,C0282165,C1417143,-0.07760218530893326
29,C1926380,C0282474,0.012538460083305836
30,C2936209,C3256041,0.008711562491953373
31,C3946379,C0549909,-0.34200382232666016
32,C1707717,C1315801,0.006213878281414509
33,C0706560,C3167611,0.09100311994552612
34,C3539423,C3099254,-0.004510489758104086
35,C1419943,C1156229,0.12071655690670013
36,C3105742,C4036944,0.023631516844034195
37,C1135120,C1537631,-0.014019503258168697
38,C0521195,C0794378,-0.3630659878253937
39,C0771999,C1632947,0.4265424311161041
40,C0297542,C1667414,-0.0339825376868248
41,C3644010,C0482984,-0.11587252467870712
42,C0759310,C0497510,0.04092032462358475
43,C0849704,C0716889,-0.07596421986818314
44,C0085606,C3101793,0.12217899411916733
45,C1169840,C0065756,-0.06059349700808525
46,C0639438,C2939739,0.13784821331501007
47,C1147793,C0005156,-0.11825103312730789
48,C0367424,C2807623,-0.06609320640563965
49,C1454118,C3151156,0.15034493803977966
50,C2923502,C1705064,0.072016641497612
51,C0781282,C0296331,-1.1231899406993762E-4
52,C0048808,C1557867,0.14574159681797028
53,C0045747,C4014811,0.14085175096988678
54,C3655036,C0006674,0.03679230064153671
55,C2616152,C1028804,6.679772632196546E-4
56,C1978038,C3181874,0.8856414556503296
57,C0281255,C1644251,0.1785164624452591
58,C3272185,C1009120,0.020799657329916954
59,C1930364,C1210103,0.007717831060290337
60,C2738089,C2708990,-0.09361401945352554
61,C3759489,C1979339,0.16378724575042725
62,C1557738,C1414513,-0.036591194570064545
63,C1146804,C0392777,0.06870488822460175
64,C3007588,C3898043,0.021015945822000504
65,C0485434,C1524719,0.12270542234182358
66,C1148033,C2248789,0.07303893566131592
67,C3893943,C3405283,0.5562728047370911
68,C3476482,C1538128,0.03184293583035469
69,C0004046,C1234142,-0.006505897268652916
70,C3097078,C2277009,0.011975602246820927
71,C0366200,C1684727,0.015394865535199642
72,C2377812,C1670825,0.008174151182174683
73,C2446840,C3238110,0.0845218375325203
74,C0206475,C2416504,0.015365831553936005
75,C1857476,C1952584,0.125693216919899
76,C3419206,C2920762,0.11515641957521439
77,C0941572,C0942722,-0.006902482360601425
78,C1628589,C2384717,-0.11039832979440689
79,C0227575,C1076779,-0.062242187559604645
80,C3467697,C1020283,0.08314836770296097
81,C3431764,C3135330,0.015453832224011421
82,C0949671,C0881223,-0.11909365653991699
83,C1711759,C1508204,0.03381340578198433
84,C3973269,C2802987,-0.0464685894548893
85,C3487132,C2672882,0.11798485368490219
86,C2352472,C0855176,0.03326118364930153
87,C0707427,C0879994,-0.011209732852876186
88,C3813661,C0223546,-0.03454910218715668
89,C1088368,C3227242,0.08292550593614578
90,C1954977,C3001911,-0.24802671372890472
91,C0943095,C1543493,0.011384492740035057
92,C0802170,C1216613,0.025617578998208046
93,C0960828,C3594413,0.03945878893136978
94,C1953717,C0817751,-0.042526718229055405
95,C1329188,C1316852,-0.017869070172309875
96,C2950002,C0021275,0.09040951728820801
97,C0828943,C3898290,-0.034150153398513794
98,C1051062,C0533029,0.14533334970474243
99,C4042859,C0520434,0.06349499523639679
100,C1278631,C1647785,-0.050587087869644165
101,C1832016,C3464133,0.03724170848727226
102,C2700670,C1087498,-0.026965726166963577
103,C3208770,C3166784,-0.0029743588529527187
104,C0013032,C0831922,0.020739872008562088
105,C0759519,C3956358,0.055399928241968155
106,C1447943,C3570291,-0.2245260775089264
107,C3233208,C2380292,-0.043181825429201126
108,C3847368,C2676494,-0.3717794716358185
109,C0162281,C1706603,-0.02471970021724701
110,C1416556,C0798856,0.2587655484676361
111,C0044646,C1057973,0.18477702140808105
112,C3309612,C1425586,0.023278512060642242
113,C2764659,C1945128,0.15977807343006134
114,C2494540,C2612053,-4.968216526322067E-4
115,C1976598,C3768406,0.043696414679288864
116,C2765335,C3811154,-0.038058750331401825
117,C1152475,C0367787,-0.009876017458736897
118,C0029896,C1085804,-0.022359009832143784
119,C2970259,C0996875,-0.05254779011011124
120,C3854266,C0085218,0.050727684050798416
121,C3035031,C0637927,0.02773638814687729
122,C3988086,C3816533,0.007099554408341646
123,C3602733,C0800836,7.627070881426334E-4
124,C0796728,C0934161,0.006320924498140812
125,C3887785,C1637757,-0.020337803289294243
126,C1978095,C0488432,0.03247394040226936
127,C3667055,C0058648,-0.003819047939032316
128,C1515010,C1035765,0.3017828166484833
129,C3473503,C2991245,-0.08737102895975113
130,C0485512,C1515397,0.047171611338853836
131,C0206913,C0368257,-0.04275655001401901
132,C2428010,C2970171,0.03178226202726364
133,C3027178,C2332248,0.07640521973371506
134,C3356662,C1143476,-0.023924916982650757
135,C2925918,C3047096,-0.2604238986968994
136,C0208318,C0715978,0.24773243069648743
137,C3363287,C2484570,0.1644386202096939
138,C0455988,C1706018,0.11955981701612473
139,C0688562,C1219146,0.3088098168373108
140,C0822385,C0798062,0.04501517489552498
141,C1025305,C0683498,-0.08118198812007904
142,C3986388,C1524875,-0.034442804753780365
143,C2411044,C1431233,0.0591457299888134
144,C1525113,C0014570,-0.1463751196861267
145,C2731766,C1687320,0.06319884955883026
146,C0220055,C1822911,0.05178447440266609
147,C2926045,C0268487,-0.03719194233417511
148,C0941887,C2768194,-0.1570679098367691
149,C1425036,C1418381,0.0499136708676815
150,C0037944,C0912026,0.005027935840189457
151,C0854921,C2979566,0.1344393938779831
152,C1158853,C1260326,0.054433878511190414
153,C0616144,C0881701,0.13062041997909546
154,C0137001,C1132256,0.013941551558673382
155,C1155155,C2717868,0.6550706028938293
156,C0678975,C1021606,0.04656453803181648
157,C2825655,C1875753,0.05871805176138878
158,C0751575,C0037441,0.018190937116742134
159,C2422019,C0977507,0.12331897020339966
160,C1001185,C2949588,0.06438028067350388
161,C1313655,C3969208,-0.865125834941864
162,C1428190,C1715730,0.003918888512998819
163,C0521911,C0672032,-0.005377454683184624
164,C1525952,C1183877,-0.0908026397228241
165,C3064013,C3396855,-0.10071483999490738
