rownum,CUI1,CUI2,ce
0,C3205213,C0765874,-0.029148291796445847
1,C0291698,C2727958,0.02706945687532425
2,C2290647,C1206223,0.11416541039943695
3,C1650515,C3669712,0.10300103574991226
4,C0368351,C3476521,-0.0434679314494133
5,C1312742,C1839779,-0.026843665167689323
6,C2734489,C1005107,0.17202837765216827
7,C3655161,C1530446,-0.027500122785568237
8,C2440710,C1073219,-0.0379636213183403
9,C1257673,C1947671,-0.07160645723342896
10,C0943065,C2269750,0.08617578446865082
11,C1651400,C2625550,0.11174826323986053
12,C3890834,C1649408,0.054826121777296066
13,C2491055,C3947020,-0.18949076533317566
14,C1088291,C0367367,0.06701936572790146
15,C0408314,C1954556,-0.15025673806667328
16,C0998787,C2348420,-0.07688096910715103
17,C3017279,C1943550,0.13950447738170624
18,C1508037,C0488958,-0.02631467767059803
19,C1886660,C1222651,-0.01640571840107441
20,C3872020,C1560485,0.055665384978055954
21,C2458342,C3656125,0.11042934656143188
22,C2246943,C3029205,-0.12786367535591125
23,C0944586,C3654342,0.0717066153883934
24,C2442415,C0236642,0.07780904322862625
25,C3421197,C0702254,-0.01069602556526661
26,C2780855,C0363888,0.14868927001953125
27,C1422575,C0364064,-0.13120044767856598
28,C0797698,C3993158,0.03655509278178215
29,C2239685,C1060807,0.015605982393026352
30,C1744621,C3715914,-0.020234446972608566
31,C0916643,C0733533,-0.007565589156001806
32,C1954968,C1831213,0.21091347932815552
33,C0970696,C2950909,-0.1288100928068161
34,C2419138,C2245417,-0.1016705185174942
35,C1831804,C0915178,0.013999208807945251
36,C1418331,C1530203,-0.06590694934129715
37,C3392308,C0064620,0.11851084232330322
38,C3067504,C3385280,0.10612140595912933
39,C0822988,C2731589,0.18327993154525757
40,C0507470,C0923498,0.044483527541160583
41,C3847166,C1929171,0.06455092132091522
42,C0803849,C0227736,-0.03552023693919182
43,C0263859,C1522036,0.07697999477386475
44,C0802422,C1441098,-0.09760498255491257
45,C0803445,C2966533,0.17273499071598053
46,C0399368,C0227403,-0.05471372231841087
47,C1413429,C0051756,-0.12190382927656174
48,C0484538,C1135564,0.05320257321000099
49,C0364196,C2923901,0.02856386825442314
50,C2243101,C1822712,-0.08906801789999008
51,C0010074,C2700196,-0.09384137392044067
52,C1437229,C1876869,0.002754486631602049
53,C0975120,C1369627,-0.07524760067462921
54,C3724459,C3599038,0.3652251362800598
55,C0489098,C0591049,0.18113276362419128
56,C1927934,C0022067,0.058903858065605164
57,C1067773,C1507866,0.03624842315912247
58,C0268272,C1739931,0.021519308909773827
59,C3071263,C4006719,0.37614887952804565
60,C3171733,C2936084,0.0359056293964386
61,C0753910,C1147520,0.02606266364455223
62,C0363977,C1048515,-0.06179700791835785
63,C1830154,C1938162,0.11978483200073242
64,C1494330,C0940799,0.01090794987976551
65,C3392462,C1825635,-0.0347745381295681
66,C2420659,C1539237,-6.291166064329445E-4
67,C1070752,C2499271,-0.08658917248249054
68,C3171943,C0205997,-0.021997276693582535
69,C2745479,C0607763,0.11850288510322571
70,C3395833,C0797944,0.09511963278055191
71,C3608732,C0062641,0.05285612866282463
72,C1304949,C1714609,-0.050934724509716034
73,C0836851,C1314615,0.0597897507250309
74,C2930657,C1315071,-0.016925696283578873
75,C0769466,C1184473,0.08321617543697357
76,C3362730,C2317565,-0.10664187371730804
77,C1709424,C2270486,0.033257365226745605
78,C2554674,C3502588,0.19502989947795868
79,C3939773,C0028076,-0.021543126553297043
80,C0221731,C0041186,-0.002362609840929508
81,C1200144,C1706326,0.028567636385560036
82,C3404408,C3554130,-0.20534536242485046
83,C1073101,C0081411,-0.1157107874751091
84,C0002372,C3644073,0.15929996967315674
85,C1369321,C1315226,0.07544808834791183
86,C2827563,C1559237,0.025821814313530922
87,C0086335,C1542950,-0.02257775515317917
88,C0364241,C3528145,0.0813678503036499
89,C3657748,C0488722,0.06193600967526436
90,C0322831,C0162736,0.061584483832120895
91,C3739452,C0549926,-0.06058824807405472
92,C0021828,C1179999,-0.06221111863851547
93,C3104223,C1384665,-0.028193224221467972
94,C3657145,C1185369,-0.006458975374698639
95,C1476847,C1027587,0.14343374967575073
96,C0481935,C0804007,-0.15779972076416016
97,C1624124,C1334899,-0.04698289930820465
98,C1427882,C0883292,-0.015487844124436378
99,C0797771,C3618628,0.04429935663938522
100,C3930910,C0020703,-0.03413727879524231
101,C1197003,C1999431,0.06378534436225891
102,C2348381,C0017679,0.03617203235626221
103,C1707248,C1257286,-0.025157129392027855
104,C3619478,C2505642,-0.03251611441373825
105,C0804132,C1309128,0.06077441945672035
106,C3669286,C2322983,-0.04136521741747856
107,C3821738,C2933311,0.014843498356640339
108,C0684815,C3597249,-0.1064021959900856
109,C1412779,C1973344,0.04477590322494507
110,C3894504,C0484279,-0.07671705633401871
111,C2332877,C0366125,-0.015329153276979923
112,C3490026,C1260899,0.025225982069969177
113,C0484948,C1114363,0.02785620093345642
114,C1836383,C0878179,0.11105223000049591
115,C0879997,C0921330,0.020279308781027794
116,C1456786,C1423974,0.05333954840898514
117,C0001655,C0051510,0.10562534630298615
118,C3897795,C3669300,0.14594094455242157
119,C3536141,C0036205,0.034838996827602386
120,C2411710,C2930460,0.027718883007764816
121,C2403003,C2713516,-0.07389790564775467
122,C1817588,C1459657,0.14528383314609528
123,C0599017,C3253949,-0.06032098829746246
124,C3849205,C0015411,-0.019347835332155228
125,C2450467,C0551242,0.02759011834859848
126,C0006370,C3717512,-0.08238526433706284
127,C3600871,C1223125,0.0414104238152504
128,C2314751,C3941372,0.3342517912387848
129,C2445597,C2512154,-0.03473065048456192
130,C3092535,C3146831,0.06889697164297104
131,C0041450,C1835843,-0.0815533846616745
132,C0367849,C3368648,0.04338453710079193
133,C0026256,C0225308,0.0026086713187396526
134,C0366105,C1507771,0.24314379692077637
135,C0938784,C0944798,0.003496255725622177
136,C3481877,C3158639,0.011452000588178635
137,C2599660,C3147037,0.020081572234630585
138,C1698908,C2646542,-0.026768576353788376
139,C1449709,C1334455,0.04357997700572014
140,C0798527,C1545155,0.13311707973480225
141,C3213710,C0126359,0.01141144335269928
142,C1867450,C0011967,0.0640682578086853
143,C3574796,C1667257,0.09230098128318787
144,C1492277,C0152622,-0.05967438966035843
145,C0428692,C0364157,-0.0940508246421814
146,C2452669,C3825709,0.046889398247003555
147,C2952071,C0522185,-0.09106975793838501
148,C1696556,C0486174,0.08793403208255768
149,C3548032,C1512020,-0.14786194264888763
150,C0174271,C3988715,0.17926135659217834
151,C0364636,C2734079,0.05416477099061012
152,C3821370,C3812779,-0.008376135490834713
153,C0006826,C0364293,0.011273990385234356
154,C1718811,C2352238,-0.0526372455060482
155,C1640699,C1427798,0.016055043786764145
156,C4002184,C3384450,0.0014617304550483823
157,C2993662,C0862643,-0.019904805347323418
158,C2000414,C1823409,0.07694072276353836
159,C0222566,C0944139,0.006456541828811169
160,C0803490,C1041297,-0.02346409484744072
161,C2498387,C1438411,-0.16310113668441772
162,C3474023,C1672707,0.02620297484099865
163,C1415690,C1007841,0.07332675904035568
164,C1058162,C0874083,0.21983474493026733
165,C2409463,C1175070,0.01386254746466875
166,C3633984,C2406649,-0.0628867968916893
167,C0977021,C0802688,-0.008216540329158306
168,C0976496,C3476017,-0.020861515775322914
169,C1002358,C3545367,0.011882951483130455
170,C1114217,C1687413,0.048733267933130264
171,C3172003,C0501577,0.06098710373044014
172,C2580302,C2980198,-0.06719055771827698
173,C2970055,C0688003,0.031190911307930946
174,C0368321,C1333590,0.05974547564983368
175,C0043297,C1706480,0.10764224827289581
176,C1919304,C1825768,-0.0033203151542693377
177,C0035373,C0798177,7.672724896110594E-4
178,C3158526,C0349097,-0.009274361655116081
179,C1261211,C1978478,0.07506108283996582
180,C2001486,C1156666,0.044633649289608
181,C0004114,C1576924,-0.1351112425327301
182,C0368129,C3658228,0.07956715673208237
183,C0292818,C0424997,0.02569679170846939
184,C1525310,C0485280,0.007383492309600115
185,C1421501,C3413698,-0.0068596359342336655
186,C4024729,C0367240,-0.06511859595775604
187,C1023872,C2744216,-0.04206883907318115
188,C0017920,C0086357,0.00833760667592287
189,C2687950,C0058273,-0.123981773853302
190,C0331537,C0222437,-0.0661608949303627
191,C3427530,C2679688,-0.08260678499937057
192,C1961253,C0550326,0.022791681811213493
193,C0364926,C2543873,-0.014997007325291634
194,C3454435,C3173462,-0.009313964284956455
195,C0800267,C1478973,0.13964316248893738
196,C1955864,C1604542,0.05417786166071892
197,C1451084,C1493474,-0.0938127189874649
198,C3833979,C0880735,-0.01667935773730278
199,C3097625,C3059528,0.0773080363869667
200,C3543577,C2671916,0.06285418570041656
201,C0797148,C1316806,0.03438735380768776
202,C1818512,C1025381,0.04087022691965103
203,C2707538,C2048998,-0.02914292737841606
204,C0797986,C1023080,0.06709609180688858
205,C0880863,C2575122,-0.008325220085680485
206,C0830911,C1856883,-0.06207843869924545
207,C2925673,C3951250,0.1428808867931366
208,C3272949,C0063849,-0.08428651094436646
209,C0981615,C0329563,0.07334886491298676
210,C0602138,C1148178,-0.13111582398414612
211,C0157572,C2343716,0.04213894158601761
212,C3931007,C0688338,-0.03952960669994354
213,C1421650,C2411374,-0.021320119500160217
