rownum,CUI1,CUI2,ce
0,C2727065,C3410211,-0.052333034574985504
1,C1929019,C1091452,0.006642096675932407
2,C2966747,C0945436,0.03441186994314194
3,C3909395,C0993143,-0.012875350192189217
4,C2966623,C3529178,-0.06730490177869797
5,C2608226,C0658844,0.034585852175951004
6,C3900820,C2929244,0.0074990722350776196
7,C2484955,C1510486,-0.011227386072278023
8,C1543226,C1006014,0.08067168295383453
9,C3105542,C1864049,0.08138920366764069
10,C0028663,C0288968,-0.01376157533377409
11,C1544194,C1859208,-0.08007220923900604
12,C0677866,C1543748,-0.04011765867471695
13,C0192475,C3663117,-0.10202540457248688
14,C0978485,C1977280,0.08318425714969635
15,C2520474,C1824369,-0.07262614369392395
16,C3212764,C1936006,0.08048227429389954
17,C0031138,C0012601,0.12465684860944748
18,C0245603,C1679830,-0.056986965239048004
19,C0030239,C4035033,-0.024996593594551086
20,C3556482,C0694370,0.07083944976329803
21,C1569853,C2650776,0.18982356786727905
22,C3950246,C1029453,0.11264759302139282
23,C1479387,C3488915,0.2013130486011505
24,C0797293,C0798269,0.16294489800930023
25,C3180260,C3733007,0.06754723191261292
26,C2984543,C3251870,0.0606728121638298
27,C1668077,C0307038,-0.16113294661045074
28,C0282072,C2380203,-0.017762383446097374
29,C1608677,C0603153,-0.10711832344532013
30,C1315821,C3763634,0.14759546518325806
31,C0279584,C3541877,0.053389646112918854
32,C0366175,C2707595,-0.01941204071044922
33,C1074676,C3493371,0.20844590663909912
34,C1952821,C0021289,-0.020713604986667633
35,C0875614,C0008523,0.014038430526852608
36,C0260205,C0593573,0.0501709058880806
37,C2293545,C1962961,0.11182812601327896
38,C2629681,C1152513,-0.08130084723234177
39,C1324877,C0013722,0.039963167160749435
40,C1831526,C0799458,0.08762466907501221
41,C2659423,C0482942,-0.029970677569508553
42,C2988613,C1634632,-0.05286096781492233
43,C1507964,C2503986,-0.0438004769384861
44,C3764754,C3172423,0.023416543379426003
45,C1315707,C0260694,0.17220757901668549
46,C2629002,C2736514,-0.036940887570381165
47,C1147060,C2386359,0.08631031215190887
48,C1383808,C0973769,0.07287545502185822
49,C1050879,C0224888,-0.04814867302775383
50,C2428626,C1147111,-0.06800905615091324
51,C1670095,C0001080,-0.05718968063592911
52,C1510475,C0365028,-0.05686831846833229
53,C0057693,C0796066,-0.021350856870412827
54,C2829390,C1415523,0.08807253837585449
55,C3402619,C3253634,0.19095812737941742
56,C0978650,C2694343,-0.10952319949865341
