rownum,CUI1,CUI2,ce
0,C2310905,C0078253,0.21245050430297852
1,C3933899,C3700664,0.022434169426560402
2,C0936559,C1508030,0.020899023860692978
3,C1014956,C0889603,0.07304280996322632
4,C3378482,C1251982,-0.004881475120782852
5,C3870462,C1151417,0.09008532017469406
6,C1548321,C3280900,0.09974846243858337
7,C3642224,C4015031,0.21839123964309692
8,C1516503,C2934361,-0.07386916875839233
9,C3583510,C3993426,-0.048713844269514084
10,C1715660,C1717270,0.1621553599834442
11,C3956257,C1863203,0.11207772046327591
12,C0364185,C0049260,0.01086554303765297
13,C0158983,C0375189,0.025825753808021545
14,C1525573,C3552479,0.1482732594013214
15,C2747668,C0721184,0.006687351502478123
16,C2667095,C2918318,0.010029710829257965
17,C2461916,C2280690,-0.1260770708322525
18,C1719618,C0674332,-0.05815218389034271
19,C2313654,C3539569,-0.01787750981748104
20,C0057921,C1040229,-0.018708335235714912
21,C2394037,C3401956,-0.13094289600849152
22,C0025218,C0797910,0.0819774642586708
23,C4002407,C0600622,-0.028689878061413765
24,C1351893,C1461243,0.08559295535087585
25,C3240329,C3006403,-0.03131244331598282
26,C0951496,C1716150,-0.059915464371442795
27,C0860437,C1526079,-0.08266596496105194
28,C3846974,C2694544,0.20671063661575317
29,C3249203,C3029642,0.060966067016124725
30,C0053026,C2936400,-0.07855328917503357
31,C0488534,C3194762,0.04299267381429672
32,C1884587,C2791623,0.004739739000797272
33,C1599362,C1537844,0.01112760417163372
34,C1227539,C3155588,-0.05688374489545822
35,C1858127,C3896085,0.014111020602285862
36,C2108107,C2304070,-0.11941137909889221
37,C3481866,C3194692,0.12307151407003403
38,C1543007,C1149732,0.014535610564053059
39,C0600607,C1066882,-0.044177450239658356
40,C1372662,C2348109,0.08246087282896042
41,C0296573,C0489447,-0.06015155091881752
42,C0766530,C3268119,-0.05122460052371025
43,C3360560,C1185518,0.04807237163186073
44,C1566921,C2722017,0.016073182225227356
45,C0652222,C0366613,-0.031174594536423683
46,C1507962,C0280210,-0.04916827753186226
47,C2806651,C3820319,-0.03451189771294594
48,C0809849,C0694411,-0.09419111907482147
49,C3559505,C3794980,0.12100711464881897
50,C1122217,C0905393,0.13023720681667328
51,C1537911,C3806457,0.019048716872930527
52,C2784554,C2607493,0.25761285424232483
53,C1859298,C3095415,-0.037704579532146454
54,C0296498,C1198816,0.03512239456176758
55,C0362994,C2707246,0.046209290623664856
56,C1959635,C3269987,0.004404897801578045
57,C0010351,C3613558,0.008433770388364792
58,C1423717,C0363990,0.0937158390879631
59,C0094639,C1529846,0.03599143028259277
60,C1462894,C3820033,0.04123683646321297
61,C0942514,C1282927,-0.05090206488966942
62,C1416258,C2632267,0.10537523031234741
63,C2941403,C2543084,0.4890128970146179
64,C0887128,C0362553,0.02501818723976612
65,C2818787,C1880858,-0.030639169737696648
66,C2405256,C3894197,-0.06870140135288239
67,C0798156,C0128914,0.03476554900407791
68,C1181961,C0994251,0.009286259301006794
69,C1543727,C1281132,0.03206909820437431
70,C1170534,C3599882,0.02311142534017563
71,C2325411,C3953459,0.006144827697426081
72,C0023968,C1544785,0.18537114560604095
73,C3959215,C0039607,0.02179434709250927
74,C3594633,C3124900,0.11957480013370514
75,C3058503,C1832315,-0.005158495623618364
76,C0071216,C2615791,-0.009750548750162125
