rownum,CUI1,CUI2,ce
0,C2727065,C3410211,-0.07068163901567459
1,C1929019,C1091452,0.07688440382480621
2,C2966747,C0945436,0.12023533880710602
3,C3909395,C0993143,-0.029759174212813377
4,C2966623,C3529178,-0.04358498007059097
5,C2608226,C0658844,-0.07446447014808655
6,C3900820,C2929244,-0.024175278842449188
7,C2484955,C1510486,0.044552698731422424
8,C1543226,C1006014,-0.003563609439879656
9,C3105542,C1864049,0.10667240619659424
10,C0028663,C0288968,0.042143624275922775
11,C1544194,C1859208,-0.010959778912365437
12,C0677866,C1543748,-0.0681133046746254
13,C0192475,C3663117,-0.021843744441866875
14,C0978485,C1977280,0.018964307382702827
15,C2520474,C1824369,-0.07671670615673065
16,C3212764,C1936006,0.03248028829693794
17,C0031138,C0012601,0.1351955533027649
18,C0245603,C1679830,-0.12004583328962326
19,C0030239,C4035033,-0.08871833235025406
20,C3556482,C0694370,0.09002379328012466
21,C1569853,C2650776,0.15253612399101257
22,C3950246,C1029453,0.030341843143105507
23,C1479387,C3488915,0.2822013199329376
24,C0797293,C0798269,0.1689365804195404
25,C3180260,C3733007,0.14344747364521027
26,C2984543,C3251870,0.03418473154306412
27,C1668077,C0307038,-0.13234204053878784
28,C0282072,C2380203,0.050909511744976044
29,C1608677,C0603153,-0.07806611061096191
30,C1315821,C3763634,0.037866055965423584
31,C0279584,C3541877,0.03181940317153931
32,C0366175,C2707595,-0.025765875354409218
33,C1074676,C3493371,0.16481126844882965
34,C1952821,C0021289,0.0010376041755080223
35,C0875614,C0008523,-0.051376309245824814
36,C0260205,C0593573,0.057303451001644135
37,C2293545,C1962961,0.15097440779209137
38,C2629681,C1152513,-0.10669364780187607
39,C1324877,C0013722,0.009473058395087719
40,C1831526,C0799458,0.09785708039999008
41,C2659423,C0482942,0.03216102346777916
42,C2988613,C1634632,-0.04942969232797623
43,C1507964,C2503986,-0.046556614339351654
44,C3764754,C3172423,-0.018291080370545387
45,C1315707,C0260694,0.21229439973831177
46,C2629002,C2736514,-0.07728452235460281
47,C1147060,C2386359,-0.07499154657125473
48,C1383808,C0973769,0.08634566515684128
49,C1050879,C0224888,-0.08882644772529602
50,C2428626,C1147111,-0.09377549588680267
51,C1670095,C0001080,-0.03787331283092499
52,C1510475,C0365028,-0.02303195185959339
53,C0057693,C0796066,0.004730129614472389
54,C2829390,C1415523,0.09003815054893494
55,C3402619,C3253634,0.10540119558572769
56,C0978650,C2694343,-0.09378517419099808
57,C1875889,C3962810,-0.036056019365787506
58,C3530961,C1910438,-0.061865244060754776
59,C3481737,C0801345,0.028358254581689835
60,C1527983,C2401131,-0.056156646460294724
61,C2699119,C0021910,0.03485028073191643
62,C1239576,C4019316,0.3615322709083557
63,C2985586,C2828660,-0.03579635173082352
64,C0259969,C2641502,0.03890172019600868
65,C3482392,C1553214,0.08212461322546005
66,C1369545,C1946866,0.062226977199316025
67,C0486045,C0880015,0.007618059869855642
68,C2460557,C0967783,-0.06611930578947067
69,C3032585,C0484136,0.07516798377037048
70,C0027581,C2735986,0.003493762109428644
71,C0399480,C2324142,0.05287131294608116
72,C0080264,C0006840,0.14331050217151642
73,C1545035,C3757922,-0.07281313091516495
74,C1276802,C2438097,0.10953536629676819
75,C2239747,C1146399,0.05201101675629616
76,C1147728,C2955479,-0.006840775720775127
77,C1540541,C1051395,0.037964046001434326
78,C1333687,C0057877,0.05763649567961693
79,C2246261,C1524894,0.006142721511423588
80,C3255703,C2917972,0.0010491058928892016
81,C0353619,C0384719,-0.0066262721084058285
82,C3901246,C1609947,0.06476996839046478
83,C0995720,C1000489,0.05319300666451454
84,C1044119,C2726940,-0.08847460895776749
85,C3620525,C0752180,0.06615246087312698
86,C0606985,C1464529,0.13325189054012299
87,C1489689,C3083311,0.03763066232204437
88,C2265666,C1114624,-0.008807995356619358
89,C3169733,C1517129,0.04609788954257965
90,C2699220,C0820408,-0.0040797283872962
91,C3004892,C0834349,0.017540188506245613
92,C1649986,C1262337,0.10626957565546036
93,C0238463,C3360945,0.08294124901294708
94,C3439396,C2420798,-0.05022486671805382
95,C1958758,C0794340,-0.03718353062868118
96,C0751074,C0647296,-0.01243020873516798
97,C1475095,C0706992,0.02773825079202652
98,C2733784,C0014867,-0.1241815835237503
99,C2265216,C1865776,-7.230865303426981E-4
100,C1419237,C1412091,0.13673515617847443
101,C2923361,C2973005,0.1624872088432312
102,C1505615,C2377172,-0.14581725001335144
103,C2419284,C1023080,-0.09708871692419052
104,C0538460,C3233726,0.03130864351987839
105,C1114548,C1249393,-0.038852766156196594
106,C0281706,C0598002,-0.013692702166736126
107,C1525079,C1631077,-0.03274092078208923
108,C0881327,C2624506,0.03905827924609184
109,C3823970,C3429582,0.0438447967171669
110,C2735306,C2436904,0.016434110701084137
111,C2827716,C4037681,0.09310004115104675
112,C2534288,C2419469,0.29113951325416565
113,C3248398,C3362915,-0.035837989300489426
114,C2952117,C3091855,-0.15806198120117188
115,C3891533,C0655538,0.06844040751457214
116,C2268622,C1551557,0.10653192549943924
117,C2807056,C3420384,0.10851028561592102
118,C3223755,C0826583,0.15830188989639282
119,C1414399,C1956000,-0.04290163889527321
