rownum,CUI1,CUI2,ce
0,C0035078,C0035078,1.0
1,C0018787,C0027061,0.5475134253501892
2,C0038454,C0021308,0.4421248137950897
3,C0156543,C0000786,0.5039330720901489
4,C0011253,C0036341,0.478272020816803
5,C0018802,C0034063,0.3973880410194397
6,C0027627,C0001418,0.2612629234790802
7,C0175895,C0009814,0.12432907521724701
8,C0011991,C0344375,0.2641492486000061
9,C0026269,C0004238,0.38466987013816833
10,C0024117,C0024109,0.23878686130046844
11,C0003873,C0409974,0.47017183899879456
12,C0006118,C0151699,0.20148928463459015
13,C0007286,C0029408,0.2933211624622345
14,C0011849,C0020538,0.36374756693840027
15,C0702166,C0039142,0.04125514253973961
16,C0003232,C0020517,0.062173958867788315
17,C0010137,C0086511,0.08383563160896301
18,C0034065,C0027051,0.35923656821250916
19,C0034069,C0242379,0.35391509532928467
20,C0206698,C0009378,0.1731748729944229
21,C0333997,C0007107,0.05645332112908363
22,C0026769,C0033975,0.2184961587190628
23,C0003615,C0029456,-0.028875477612018585
24,C0034877,C0003483,-0.02175581082701683
25,C0043352,C0023891,0.11042013019323349
26,C0030920,C0027092,0.10937211662530899
27,C0011581,C0007642,0.10808149725198746
28,C0042345,C0224701,0.09555991739034653
29,C0020473,C0027627,0.068935826420784
