rownum,CUI1,CUI2,ce
0,C3148204,C3106444,0.003942635841667652
1,C0728800,C2451014,-0.08411719650030136
2,C2685534,C3768659,-0.04045993462204933
3,C1524879,C3070139,0.11814442276954651
4,C3471072,C0224362,-0.10264381766319275
5,C1384580,C0156221,-0.026093190535902977
6,C3558947,C1946907,-0.05555277690291405
7,C2477388,C0019475,-0.02651304192841053
8,C0802790,C0239878,0.010353442281484604
9,C3965278,C1526001,-0.11615336686372757
10,C0043402,C0872304,0.11275406926870346
11,C2936438,C0798181,-0.12987205386161804
12,C2445547,C0049417,0.08877970278263092
13,C3128222,C3940088,0.023456091061234474
14,C0551274,C0033137,0.051061660051345825
15,C0483053,C3658302,0.057821571826934814
16,C0486727,C0817547,0.02467246726155281
17,C3025200,C1428216,0.07861976325511932
18,C1878324,C0765395,-0.037915728986263275
19,C0424043,C0363901,-0.05626752972602844
20,C2727643,C0363914,0.11971941590309143
21,C0006055,C2727243,0.04811471700668335
22,C1319171,C3174444,0.10403800010681152
23,C3595258,C0483768,0.08855834603309631
24,C1415380,C1537547,0.22701634466648102
25,C3927692,C2713148,0.18585702776908875
26,C1000912,C0324765,0.20433874428272247
27,C0949628,C1145706,-0.10585451871156693
28,C0042815,C0001208,0.057598426938056946
29,C1147043,C0485297,0.32291075587272644
30,C0123931,C0604329,0.137677863240242
31,C1508068,C3065938,0.060598671436309814
32,C3930153,C0365527,0.09757499396800995
33,C1442336,C0344449,0.05201277136802673
34,C2643215,C1680145,0.09626151621341705
35,C1712191,C2421154,0.018572255969047546
36,C2992690,C2706903,0.10427241772413254
37,C1315228,C0029897,-0.12596464157104492
38,C3628859,C2342137,0.1200186088681221
39,C0024349,C1157031,0.10478033125400543
40,C1651730,C1316227,0.02422117069363594
41,C1316452,C3383595,0.0870327576994896
42,C3853871,C3947478,0.1314600110054016
43,C3129541,C0266060,-0.06708575040102005
44,C0032375,C3476092,0.02359038218855858
45,C3085456,C3431114,-0.00654899375513196
46,C0607926,C0224718,-0.03308415412902832
47,C3548749,C0155456,-0.027780812233686447
48,C0366109,C0506753,-0.05197107046842575
49,C3435073,C1023871,0.03545711189508438
50,C1642559,C0869009,-0.056275077164173126
51,C2581979,C3803181,0.02150459960103035
52,C0077089,C3143045,-0.03574834018945694
53,C3942618,C1334122,-0.0715523511171341
54,C1711013,C1959352,0.018553486093878746
55,C3069109,C0945121,0.08730224519968033
56,C0720850,C0723515,0.030190443620085716
57,C1246811,C2277924,-0.0798148661851883
58,C1421061,C3545904,0.09953543543815613
59,C2725125,C0038522,0.09790102392435074
60,C1621295,C1715080,-0.055268146097660065
61,C0394735,C0010177,-0.020295031368732452
62,C0603272,C2427308,-0.08077513426542282
63,C1308497,C0694768,-0.028686588630080223
64,C0546880,C1846724,-0.06639906764030457
65,C1427697,C0224419,-0.002355376025661826
66,C1556896,C0019079,0.09896757453680038
67,C2361772,C2660223,-0.14314956963062286
68,C2733783,C1158005,0.0015145112993195653
69,C1438738,C2771110,0.060393042862415314
70,C0642244,C0504224,-0.04642980545759201
71,C2727056,C1317029,0.18983525037765503
72,C3105082,C2630762,0.19613371789455414
73,C0636285,C1838165,-0.0818711444735527
74,C3219312,C1663918,0.0690871924161911
75,C0713929,C4004836,0.014280112460255623
76,C0041261,C1644626,0.211168572306633
77,C2336336,C1449799,0.027163632214069366
78,C1539193,C0713341,-0.007124088238924742
79,C1819025,C1417810,0.2074935883283615
80,C1053766,C1371436,-0.01418550405651331
81,C2286128,C0214177,0.17640320956707
82,C0802726,C1577147,-0.06984452903270721
83,C0003299,C1022934,-0.0815160945057869
84,C0389003,C0206682,-0.049577586352825165
85,C0013261,C0879832,-0.008381583727896214
86,C0368419,C0803427,0.0028378674760460854
87,C2658692,C2999648,0.07392244040966034
88,C1526099,C2654826,-0.12242718040943146
89,C3282334,C0035222,-0.021083425730466843
90,C1337052,C1661128,-0.02644016221165657
91,C0262382,C2448816,-0.09447780251502991
92,C3346696,C2607039,0.086760014295578
93,C3724821,C0454451,-0.024688376113772392
94,C2749136,C3435853,0.1356828361749649
95,C1264843,C2639564,0.16406062245368958
96,C1001103,C0879933,0.0280617568641901
97,C1544995,C0641061,0.012729479931294918
98,C0364285,C0802865,-0.08234601467847824
99,C0994365,C0200069,0.03857998922467232
100,C1189051,C3262970,-0.013569307513535023
101,C0007623,C0942244,0.031384069472551346
102,C2713275,C3260246,0.14530153572559357
103,C1448928,C3343195,-0.07340012490749359
104,C1173255,C3156399,-0.006666935980319977
105,C1425527,C1543771,0.14525222778320312
106,C3334136,C0230099,-0.015976589173078537
107,C0537009,C0991523,-0.062154632061719894
108,C2398360,C0221263,0.07691017538309097
109,C2456253,C2344311,-0.07828240096569061
110,C3639283,C2350997,-0.06483251601457596
111,C0282201,C1163500,-0.06659123301506042
112,C0803749,C3059158,0.08469449728727341
113,C0339527,C1428597,-0.026223530992865562
114,C2488934,C2752500,-0.07207217812538147
115,C0364867,C2548799,-0.06489862501621246
116,C0123408,C1628915,-0.0869293287396431
117,C1449728,C0265326,0.02006307803094387
118,C1622119,C3043894,-0.05817258358001709
119,C0366111,C3090897,0.06410714238882065
