rownum,CUI1,CUI2,ce
0,C0880741,C1335776,0.05737237632274628
1,C2572784,C3259843,-0.09015870839357376
2,C1978452,C1114587,0.12442599982023239
3,C0641366,C3895803,-0.0908949002623558
4,C3318680,C1235461,0.19862975180149078
5,C0385113,C1053374,0.09729411453008652
6,C2324581,C0798289,0.12358216196298599
7,C1521487,C1181470,-0.024034157395362854
8,C2403143,C1192594,-0.014036107808351517
9,C1138282,C3186998,-0.03901991620659828
10,C0206722,C2713065,0.021493522450327873
11,C1147717,C0086390,-0.028443025425076485
12,C2744721,C2530659,3.5762027255259454E-4
13,C3666527,C1873976,0.27318286895751953
14,C0278928,C1164796,-0.043738655745983124
15,C0524601,C1688694,-0.003934669308364391
16,C2755771,C3449008,0.001641037524677813
17,C0943052,C3320827,0.08583042025566101
18,C0708478,C1310685,0.029631076380610466
19,C0879965,C1818755,0.011851783841848373
20,C2621870,C0687875,-0.05663273110985756
21,C1416708,C2794420,0.0321379192173481
22,C0033607,C1024390,-0.0017810219433158636
23,C2545356,C1906117,-0.044921524822711945
24,C2344808,C1538786,-0.044131238013505936
25,C1424726,C0833233,-0.004378331359475851
26,C3536393,C0029411,0.13778874278068542
27,C0049718,C3853966,0.08991602808237076
28,C0707040,C0221773,-0.08101441711187363
29,C1417710,C1418708,0.055023834109306335
30,C1422366,C3871259,0.09515730291604996
31,C1830075,C3148003,0.021435238420963287
32,C1212153,C0206727,-0.06698266416788101
33,C0178003,C0018482,-0.09423727542161942
34,C3426506,C0379109,0.017399979755282402
35,C1170123,C1428968,-0.01414409838616848
36,C0600432,C0228815,0.08548568189144135
37,C1965884,C3428490,0.011658095754683018
38,C2583866,C0953902,-0.06438987702131271
39,C0364847,C0893450,-0.021071434020996094
40,C3385507,C2360333,-0.016437338665127754
41,C0006685,C1824473,-0.02489355579018593
42,C0221248,C3763040,0.06070343032479286
43,C1952630,C3163382,0.042362719774246216
44,C0800289,C0945506,0.07179199904203415
45,C3054849,C1128835,-0.021153852343559265
46,C0600495,C0798260,-0.03750919923186302
